location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Argentina,2020-06-15,-12.743,-12.743,-12.743,-12.743,-12.743,1.873,TRUE
Armenia,2020-06-15,27.981,52.194,30.564,18.033,5.429,9.602,FALSE
Antigua and Barbuda,2020-06-15,-11.374,-11.374,-11.374,-11.374,-11.374,3.039,TRUE
Australia,2020-06-15,-7.681,-7.681,-7.681,-7.681,-7.681,0.396,TRUE
Austria,2020-06-15,10.895,10.895,10.895,10.895,10.895,7.497,TRUE
Azerbaijan,2020-06-15,9.861,19.482,9.861,-1.905,-10.014,1.193,FALSE
Burundi,2020-06-15,12.239,21.923,12.239,-6.217,-25.187,0.008,FALSE
Belgium,2020-06-15,67.622,67.622,67.622,67.622,67.622,83.053,TRUE
Benin,2020-06-15,-15.242,9.029,-5.858,-17.861,-31.783,0.072,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-06-15,0.24,42.929,19.754,-6.362,-21.107,NA,FALSE
Burkina Faso,2020-06-15,-0.848,29.179,-0.848,-16.467,-28.149,0.247,FALSE
Bangladesh,2020-06-15,11.982,24.773,11.982,-2.181,-11.995,0.727,FALSE
Bulgaria,2020-06-15,-8.905,-8.905,-8.905,-8.905,-8.905,2.552,TRUE
Bahrain,2020-06-15,13.034,72.821,32.065,10.683,0.159,2.631,FALSE
Bahamas,2020-06-15,0.147,38.994,10.383,-6.205,-16.082,2.771,FALSE
Bosnia,2020-06-15,-8.572,-8.572,-8.572,-8.572,-8.572,5.056,TRUE
Belarus,2020-06-15,43.15,43.15,43.15,43.15,43.15,3.304,TRUE
Belize,2020-06-15,-12.079,-12.079,-12.079,-12.079,-12.079,0.494,TRUE
Bermuda,2020-06-15,44.012,44.012,44.012,44.012,44.012,14.495,TRUE
Bolivia,2020-06-15,13.677,13.677,13.677,13.677,13.677,5.341,TRUE
Brazil,2020-06-15,33.107,33.107,33.107,33.107,33.107,20.65,TRUE
Barbados,2020-06-15,-5.607,-5.607,-5.607,-5.607,-5.607,2.433,TRUE
Brunei,2020-06-15,5.447,5.447,5.447,5.447,5.447,0.453,TRUE
Bhutan,2020-06-15,-3.549,-3.549,-3.549,-19.018,-28.544,NA,FALSE
Botswana,2020-06-15,-13.852,-2.366,-9.107,-17.774,-26.526,0.042,FALSE
Central African Republic,2020-06-15,-12.391,4.723,-7.925,-18.189,-30.478,0.142,FALSE
Canada,2020-06-15,19.918,19.918,19.918,19.918,19.918,22.184,TRUE
Switzerland,2020-06-15,15.418,15.418,15.418,15.418,15.418,20.676,TRUE
Chile,2020-06-15,35.677,35.677,35.677,35.677,35.677,17.499,TRUE
China,2020-06-15,-2.726,10.433,-0.673,-5.543,-8.167,0.321,FALSE
Ivory Coast,2020-06-15,-12.13,6.328,-4.633,-17.026,-26.623,0.17,FALSE
Cameroon,2020-06-15,12.987,21.635,12.987,-9.516,-24.682,1.014,FALSE
Congo,2020-06-15,17.808,25.769,17.808,-6.995,-25.229,0.121,FALSE
Congo-Brazzaville,2020-06-15,13.388,16.909,13.388,-18.306,-36.025,0.477,FALSE
Cook Islands,2020-06-15,-8.322,15.934,0.67,-8.322,-19.889,NA,FALSE
Colombia,2020-06-15,-3.524,-3.524,-3.524,-3.524,-3.524,3.367,TRUE
Comoros,2020-06-15,3.183,9.485,3.183,-15.118,-30.147,0.225,FALSE
Cape Verde,2020-06-15,-6.999,2.187,-6.999,-17.581,-32.25,1.246,FALSE
Costa Rica,2020-06-15,-11.691,-11.691,-11.691,-11.691,-11.691,0.234,TRUE
Cuba,2020-06-15,4.347,4.347,4.347,4.347,4.347,0.742,TRUE
Curaçao,2020-06-15,4.66,40.4,17.723,-3.387,-15.847,0.607,FALSE
Cayman Islands,2020-06-15,1.817,32.091,15.403,-2.092,-14.179,1.504,FALSE
Cyprus,2020-06-15,6.791,6.791,6.791,6.791,6.791,2.009,TRUE
Czech Republic,2020-06-15,-5.204,-5.204,-5.204,-5.204,-5.204,3.077,TRUE
Germany,2020-06-15,-4.383,-4.383,-4.383,-4.383,-4.383,10.497,TRUE
Djibouti,2020-06-15,52.288,80.571,52.288,9.021,-11.832,4.291,FALSE
Dominica,2020-06-15,1.288,32.32,9.941,-8.962,-20.657,NA,FALSE
Denmark,2020-06-15,-11.77,-11.77,-11.77,-11.77,-11.77,10.287,TRUE
Dominican Republic,2020-06-15,-16.42,-16.42,-16.42,-16.42,-16.42,5.523,TRUE
Algeria,2020-06-15,6.861,6.861,6.861,6.861,6.861,1.742,TRUE
Ecuador,2020-06-15,136.357,136.357,136.357,136.357,136.357,21.964,TRUE
Egypt,2020-06-15,38.575,38.575,38.575,38.575,38.575,1.604,TRUE
Eritrea,2020-06-15,-4.296,24.434,5.948,-11.598,-29.193,NA,FALSE
Spain,2020-06-15,100.277,100.277,100.277,100.277,100.277,58.051,TRUE
Estonia,2020-06-15,-3.45,-3.45,-3.45,-3.45,-3.45,5.207,TRUE
Ethiopia,2020-06-15,11.146,12.378,11.146,-9.962,-22.756,0.051,FALSE
Finland,2020-06-15,10.027,10.027,10.027,10.027,10.027,5.497,TRUE
Fiji,2020-06-15,-12.222,1.353,-6.851,-15.066,-26.553,NA,FALSE
Falkland Islands,2020-06-15,-0.224,42.934,22.881,-0.224,-24.702,NA,FALSE
France,2020-06-15,32.341,32.341,32.341,32.341,32.341,43.664,TRUE
Faroe Islands,2020-06-15,-56.69,-56.69,-56.69,-56.69,-56.69,NA,TRUE
Micronesia,2020-06-15,-2.669,23.255,8.092,-6.711,-21.085,NA,FALSE
Gabon,2020-06-15,4.811,9.259,4.811,-13.392,-26.864,1.185,FALSE
Britain,2020-06-15,90.054,90.054,90.054,90.054,90.054,57.828,TRUE
Georgia,2020-06-15,-6.559,-6.559,-6.559,-6.559,-6.559,0.352,TRUE
Guernsey,2020-06-15,-10.155,21.206,3.199,-10.604,-23.223,NA,FALSE
Ghana,2020-06-15,-14.858,2.189,-7.39,-17.24,-28.928,0.17,FALSE
Gibraltar,2020-06-15,-59.91,-59.91,-59.91,-59.91,-59.91,NA,TRUE
Guinea,2020-06-15,4.459,7.25,4.459,-16.865,-28.318,0.193,FALSE
The Gambia,2020-06-15,1.357,5.379,1.357,-21.027,-36.904,0.04,FALSE
Guinea-Bissau,2020-06-15,0.374,14.718,0.374,-17.082,-32.71,0.744,FALSE
Equatorial Guinea,2020-06-15,4.502,25.226,15.662,-1.703,-19.489,0.828,FALSE
Greece,2020-06-15,4.376,4.376,4.376,4.376,4.376,1.774,TRUE
Grenada,2020-06-15,0.261,34.924,12.212,-7.649,-21.259,NA,FALSE
Greenland,2020-06-15,-56.631,-56.631,-56.631,-56.631,-56.631,NA,TRUE
Guatemala,2020-06-15,-12.177,-12.177,-12.177,-12.177,-12.177,2.186,TRUE
Guyana,2020-06-15,-9.281,13.901,-0.307,-9.393,-16.041,1.518,FALSE
Hong Kong,2020-06-15,-4.76,-4.76,-4.76,-4.76,-4.76,0.053,TRUE
Honduras,2020-06-15,33.451,39.785,33.451,3.549,-10.229,3.2,FALSE
Croatia,2020-06-15,-2.276,-2.276,-2.276,-2.276,-2.276,2.621,TRUE
Haiti,2020-06-15,8.644,21.594,8.644,-10.256,-22.167,0.606,FALSE
Hungary,2020-06-15,-10.205,-10.205,-10.205,-10.205,-10.205,5.844,TRUE
Indonesia,2020-06-15,5.356,6.909,5.356,-10.162,-16.58,0.795,FALSE
Isle of Man,2020-06-15,22.463,53.785,35.643,22.253,10.684,28.1,FALSE
India,2020-06-15,-0.181,6.53,0.655,-6.944,-16.769,0.71,FALSE
Ireland,2020-06-15,14.766,14.766,14.766,14.766,14.766,34.237,TRUE
Iran,2020-06-15,27.456,27.456,27.456,27.456,27.456,10.526,TRUE
Iraq,2020-06-15,19.548,54.796,31.375,10.957,-2.484,1.583,FALSE
Iceland,2020-06-15,-6.976,-6.976,-6.976,-6.976,-6.976,2.712,TRUE
Israel,2020-06-15,3.411,3.411,3.411,3.411,3.411,3.283,TRUE
Italy,2020-06-15,85.484,85.484,85.484,85.484,85.484,56.936,TRUE
Jamaica,2020-06-15,-18.307,-18.307,-18.307,-18.307,-18.307,0.336,TRUE
Jersey,2020-06-15,-10.162,21.367,3.032,-10.636,-24.21,NA,FALSE
Jordan,2020-06-15,0.144,0.144,0.144,0.144,0.144,0.088,TRUE
Japan,2020-06-15,-13.189,-13.189,-13.189,-13.189,-13.189,0.74,TRUE
Kazakhstan,2020-06-15,-17.93,-17.93,-17.93,-17.93,-17.93,0.426,TRUE
Kenya,2020-06-15,0.275,7.517,0.275,-17.288,-27.555,0.189,FALSE
Kyrgyzstan,2020-06-15,-9.672,-9.672,-9.672,-9.672,-9.672,0.422,TRUE
Cambodia,2020-06-15,2.885,14.85,3.459,-5.819,-13.076,NA,FALSE
Kiribati,2020-06-15,-11.469,18.887,2.056,-11.495,-28.148,NA,FALSE
Saint Kitts and Nevis,2020-06-15,0.69,32.607,14.951,-6.905,-17.897,NA,FALSE
South Korea,2020-06-15,-3.136,-3.136,-3.136,-3.136,-3.136,0.542,TRUE
Kuwait,2020-06-15,28.637,28.637,28.637,28.637,28.637,6.885,TRUE
Laos,2020-06-15,12.333,12.717,12.333,-6.547,-13.408,NA,FALSE
Lebanon,2020-06-15,-6.205,-6.205,-6.205,-6.205,-6.205,0.473,TRUE
Liberia,2020-06-15,-16.829,1.2,-9.827,-23.859,-35.622,0.618,FALSE
Libya,2020-06-15,0.215,9.715,0.215,-8.454,-15.534,0.144,FALSE
Saint Lucia,2020-06-15,2.295,40.856,20.559,-7.149,-16.663,NA,FALSE
Liechtenstein,2020-06-15,1.448,1.448,1.448,1.448,1.448,2.614,TRUE
Sri Lanka,2020-06-15,-15.838,-6.241,-11.37,-18.061,-27.326,0.051,FALSE
Lesotho,2020-06-15,-13.743,-1.752,-11.906,-21.955,-33.753,NA,FALSE
Lithuania,2020-06-15,22.657,22.657,22.657,22.657,22.657,2.231,TRUE
Luxembourg,2020-06-15,-2.092,-2.092,-2.092,-2.092,-2.092,17.328,TRUE
Latvia,2020-06-15,-21.37,-21.37,-21.37,-21.37,-21.37,1.5,TRUE
Macau,2020-06-15,-6.931,-6.931,-6.931,-6.931,-6.931,NA,TRUE
Morocco,2020-06-15,9.199,11.076,9.199,-8.12,-18.889,0.568,FALSE
Monaco,2020-06-15,41.104,41.104,41.104,41.104,41.104,10.121,TRUE
Moldova,2020-06-15,-0.705,-0.705,-0.705,-0.705,-0.705,10.214,TRUE
Madagascar,2020-06-15,-11.058,5.044,-7.111,-15.66,-27.938,0.035,FALSE
Maldives,2020-06-15,1.329,1.329,1.329,1.329,1.329,1.472,TRUE
Mexico,2020-06-15,52.184,52.184,52.184,52.184,52.184,13.496,TRUE
Marshall Islands,2020-06-15,-14.357,18.966,2.059,-14.357,-25.477,NA,FALSE
North Macedonia,2020-06-15,14.326,14.326,14.326,14.326,14.326,9.267,TRUE
Mali,2020-06-15,-2.191,21.448,-2.017,-14.522,-25.778,0.499,FALSE
Malta,2020-06-15,-4.593,-4.593,-4.593,-4.593,-4.593,1.744,TRUE
Myanmar,2020-06-15,3.261,12.655,3.261,-6.711,-13.157,0.011,FALSE
Montenegro,2020-06-15,-16.125,-16.125,-16.125,-16.125,-16.125,1.433,TRUE
Mongolia,2020-06-15,-19.276,-19.276,-19.276,-19.276,-19.276,NA,TRUE
Mozambique,2020-06-15,1.979,11.248,1.979,-14.181,-26.597,0.009,FALSE
Mauritania,2020-06-15,8.415,14.883,8.415,-13.355,-26.364,1.906,FALSE
Montserrat,2020-06-15,26.253,56.267,37.027,17.911,4.308,20.076,FALSE
Mauritius,2020-06-15,-11.065,-11.065,-11.065,-11.065,-11.065,0.785,TRUE
Malawi,2020-06-15,-13.304,1.13,-7.584,-16.809,-27.602,0.031,FALSE
Malaysia,2020-06-15,-16.846,-16.846,-16.846,-16.846,-16.846,0.369,TRUE
Namibia,2020-06-15,-11.517,-2.009,-10.466,-19.207,-31.729,NA,FALSE
New Caledonia,2020-06-15,-27.518,12.032,-3.477,-27.518,-33.707,NA,FALSE
Niger,2020-06-15,20.372,40.388,20.372,-9.051,-22.802,0.263,FALSE
Nigeria,2020-06-15,9.229,14.967,9.229,-13.63,-24.551,0.201,FALSE
Nicaragua,2020-06-15,56.179,56.179,56.179,56.179,56.179,0.821,TRUE
Niue,2020-06-15,-7.91,15.846,0.554,-7.91,-20.552,NA,FALSE
Netherlands,2020-06-15,45.375,45.375,45.375,45.375,45.375,35.404,TRUE
Norway,2020-06-15,-1.25,-1.25,-1.25,-1.25,-1.25,4.428,TRUE
Nepal,2020-06-15,3.357,4.87,3.357,-11.69,-19.152,0.064,FALSE
Nauru,2020-06-15,-20.197,11.234,-2.934,-20.197,-30.313,NA,FALSE
New Zealand,2020-06-15,-11.056,-11.056,-11.056,-11.056,-11.056,0.429,TRUE
Oman,2020-06-15,0.122,0.122,0.122,0.122,0.122,2.068,TRUE
Pakistan,2020-06-15,35.575,64.403,38.398,13.81,-1.114,1.261,FALSE
Panama,2020-06-15,-21.651,-21.651,-21.651,-21.651,-21.651,10.225,TRUE
Pitcairn,2020-06-15,-9.296,15.883,0.676,-9.296,-22.438,NA,FALSE
Peru,2020-06-15,113.712,113.712,113.712,113.712,113.712,88.74,TRUE
Philippines,2020-06-15,-14.01,-14.01,-14.01,-14.01,-14.01,0.989,TRUE
Palau,2020-06-15,-22.664,12.028,-2.778,-22.664,-30.74,NA,FALSE
Papua New Guinea,2020-06-15,-7.295,7.136,-3.664,-11.695,-21.438,NA,FALSE
Poland,2020-06-15,-6.263,-6.263,-6.263,-6.263,-6.263,3.323,TRUE
North Korea,2020-06-15,-0.464,20.309,5.717,-4.108,-12.023,NA,FALSE
Portugal,2020-06-15,21.214,21.214,21.214,21.214,21.214,14.949,TRUE
Paraguay,2020-06-15,-2.072,-2.072,-2.072,-2.072,-2.072,0.166,TRUE
Palestinian Territories,2020-06-15,-5.114,-5.114,-5.114,-5.114,-5.114,0.057,TRUE
French Polynesia,2020-06-15,-7.945,-7.945,-7.945,-7.945,-7.945,NA,TRUE
Qatar,2020-06-15,4.981,4.981,4.981,4.981,4.981,2.593,TRUE
Romania,2020-06-15,-3.428,-3.428,-3.428,-3.428,-3.428,7.46,TRUE
Russia,2020-06-15,28.211,28.211,28.211,28.211,28.211,4.853,TRUE
Rwanda,2020-06-15,5.272,11.92,5.272,-13.227,-25.545,0.015,FALSE
Saudi Arabia,2020-06-15,56.178,128.18,65.689,25.7,6.477,2.861,FALSE
Sudan,2020-06-15,30.007,51.974,30.007,8.067,-4.348,1.042,FALSE
Senegal,2020-06-15,-14.958,4.482,-8.558,-18.054,-31.759,0.372,FALSE
Singapore,2020-06-15,0.33,0.33,0.33,0.33,0.33,0.477,TRUE
St. Helena Ascension and Tristan da Cunha,2020-06-15,-18.009,20.928,5.136,-18.009,-37.279,NA,FALSE
Solomon Islands,2020-06-15,-8.742,10.463,-1.544,-10.59,-22.774,NA,FALSE
Sierra Leone,2020-06-15,-15.772,0.468,-10.086,-21.108,-34.547,0.626,FALSE
El Salvador,2020-06-15,-33.791,-33.791,-33.791,-33.791,-33.791,1.135,TRUE
San Marino,2020-06-15,145.431,145.431,145.431,145.431,145.431,123.493,TRUE
Somalia,2020-06-15,9.44,17.643,9.44,-13.299,-29.23,0.538,FALSE
St. Pierre and Miquelon,2020-06-15,-12.65,24.196,4.659,-12.65,-27.255,NA,FALSE
Serbia,2020-06-15,13.115,13.115,13.115,13.115,13.115,3.711,TRUE
South Sudan,2020-06-15,30.642,34.765,30.642,-3.102,-23.806,0.237,FALSE
São Tomé and Príncipe,2020-06-15,-0.025,18.469,4.356,-7.552,-20.91,5.372,FALSE
Suriname,2020-06-15,-3.805,9.901,0.026,-7.893,-13.301,0.845,FALSE
Slovakia,2020-06-15,-2.291,-2.291,-2.291,-2.291,-2.291,0.514,TRUE
Slovenia,2020-06-15,-2.651,-2.651,-2.651,-2.651,-2.651,5.244,TRUE
Sweden,2020-06-15,53.782,53.782,53.782,53.782,53.782,48.139,TRUE
Eswatini,2020-06-15,10.682,16.149,10.682,-15.892,-29.661,0.341,FALSE
Sint Maarten,2020-06-15,2.841,35.744,16.582,-5.304,-20.44,NA,FALSE
Seychelles,2020-06-15,-69.426,-69.426,-69.426,-69.426,-69.426,NA,TRUE
Syria,2020-06-15,-0.078,28.945,11.088,-3.192,-8.069,0.033,FALSE
Turks and Caicos Islands,2020-06-15,3.334,37.811,17.684,-2.975,-16.507,2.549,FALSE
Chad,2020-06-15,32.934,52.824,32.934,-7.327,-24.729,0.432,FALSE
Togo,2020-06-15,-2.372,7.47,-2.372,-18.181,-30.995,0.153,FALSE
Thailand,2020-06-15,-2.746,-2.746,-2.746,-2.746,-2.746,0.083,TRUE
Tajikistan,2020-06-15,34.992,34.992,34.992,34.992,34.992,0.513,TRUE
Tokelau,2020-06-15,-6.754,15.908,0.934,-7.661,-21.325,NA,FALSE
Turkmenistan,2020-06-15,-2.422,20.51,8.712,-3.21,-15.944,NA,FALSE
Timor-Leste,2020-06-15,-8.424,6.604,-2.374,-11.028,-18.989,NA,FALSE
Tonga,2020-06-15,-2.078,14.889,2.319,-6.975,-15.071,NA,FALSE
Trinidad and Tobago,2020-06-15,-14.098,-2.269,-12.126,-17.338,-26.607,0.57,FALSE
Tunisia,2020-06-15,-14.939,-14.939,-14.939,-14.939,-14.939,0.411,TRUE
Turkey,2020-06-15,17.044,33.267,21.11,8.565,-2.47,5.674,FALSE
Tuvalu,2020-06-15,-3.857,20.244,3.755,-6.004,-16.79,NA,FALSE
Taiwan,2020-06-15,-11.838,-11.838,-11.838,-11.838,-11.838,0.029,TRUE
Tanzania,2020-06-15,8.733,14.983,8.733,-9.737,-24.574,0.034,FALSE
Uganda,2020-06-15,0.644,6.342,0.644,-15.691,-25.662,NA,FALSE
Ukraine,2020-06-15,-23.19,-23.19,-23.19,-23.19,-23.19,2.096,TRUE
Uruguay,2020-06-15,-22.799,-22.799,-22.799,-22.799,-22.799,0.66,TRUE
United States,2020-06-15,45.501,45.501,45.501,45.501,45.501,35.692,TRUE
Uzbekistan,2020-06-15,-8.122,-8.122,-8.122,-8.122,-8.122,0.056,TRUE
Vatican,2020-06-15,5.4,33.693,17.995,2.516,-10.348,NA,FALSE
Saint Vincent and the Grenadines,2020-06-15,0.312,34.777,12.837,-7.38,-20.995,NA,FALSE
Venezuela,2020-06-15,0.199,17.74,4.116,-5.309,-12.528,0.091,FALSE
Virgin Islands (British),2020-06-15,4.278,43.898,19.479,-1.7,-15.192,3.287,FALSE
Vietnam,2020-06-15,2.133,6.725,2.133,-6.609,-12.691,NA,FALSE
Vanuatu,2020-06-15,-9.503,9.891,-4.45,-12.622,-24.031,NA,FALSE
Wallis and Futuna,2020-06-15,-6.454,13.068,0.565,-6.454,-15.533,NA,FALSE
Samoa,2020-06-15,-1.268,23.247,4.128,-5.89,-13.42,NA,FALSE
Yemen,2020-06-15,25.461,35.386,25.461,4.797,-4.193,0.682,FALSE
South Africa,2020-06-15,-15.362,-15.362,-15.362,-15.362,-15.362,2.612,TRUE
Zambia,2020-06-15,-12.609,5.067,-5.279,-15.503,-27.152,0.058,FALSE
Zimbabwe,2020-06-15,5.433,12.761,5.433,-13.683,-26.656,0.027,FALSE
European Union,2020-06-15,30.572,30.572,30.572,30.572,30.572,28.996,TRUE
Aruba,2020-06-22,9.292,9.292,9.292,9.292,9.292,2.799,TRUE
Afghanistan,2020-06-22,11.276,29.128,17.179,5.794,-2.71,1.511,FALSE
Angola,2020-06-22,3.58,6.846,3.58,-16.144,-30.384,0.029,FALSE
Anguilla,2020-06-22,1.88,42.388,19.699,-5.936,-20.342,NA,FALSE
Albania,2020-06-22,12.792,12.792,12.792,12.792,12.792,1.532,TRUE
Andorra,2020-06-22,76.404,76.404,76.404,76.404,76.404,67.223,TRUE
United Arab Emirates,2020-06-22,18.429,94.363,42.045,11.609,0.372,3.033,FALSE
Argentina,2020-06-22,-14.869,-14.869,-14.869,-14.869,-14.869,2.287,TRUE
Armenia,2020-06-22,34.528,61.33,38.133,23.728,11.582,12.129,FALSE
Antigua and Barbuda,2020-06-22,-13.416,-13.416,-13.416,-13.416,-13.416,3.039,TRUE
Australia,2020-06-22,-9.396,-9.396,-9.396,-9.396,-9.396,0.396,TRUE
Austria,2020-06-22,11.203,11.203,11.203,11.203,11.203,7.63,TRUE
Azerbaijan,2020-06-22,13.22,25.502,13.22,1.168,-8.074,1.575,FALSE
Burundi,2020-06-22,14.331,23.548,14.331,-6.208,-25.832,0.008,FALSE
Belgium,2020-06-22,68.411,68.411,68.411,68.411,68.411,83.354,TRUE
Benin,2020-06-22,-15.748,10.395,-5.714,-17.928,-32.582,0.104,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-06-22,0.376,46.456,20.841,-6.619,-21.216,NA,FALSE
Burkina Faso,2020-06-22,-1.674,29.157,-1.662,-16.769,-29.082,0.247,FALSE
Bangladesh,2020-06-22,15.786,27.724,15.786,-0.874,-10.395,0.903,FALSE
Bulgaria,2020-06-22,-9.181,-9.181,-9.181,-9.181,-9.181,3.001,TRUE
Bahrain,2020-06-22,17.288,96.623,39.846,13.921,1.713,3.718,FALSE
Bahamas,2020-06-22,0.428,43.047,11.017,-6.517,-16.133,2.771,FALSE
Bosnia,2020-06-22,-6.941,-6.941,-6.941,-6.941,-6.941,5.24,TRUE
Belarus,2020-06-22,52.293,52.293,52.293,52.293,52.293,3.717,TRUE
Belize,2020-06-22,-11.771,-11.771,-11.771,-11.771,-11.771,0.494,TRUE
Bermuda,2020-06-22,40.722,40.722,40.722,40.722,40.722,14.495,TRUE
Bolivia,2020-06-22,20.76,20.76,20.76,20.76,20.76,6.93,TRUE
Brazil,2020-06-22,35.598,35.598,35.598,35.598,35.598,24.04,TRUE
Barbados,2020-06-22,-3.777,-3.777,-3.777,-3.777,-3.777,2.433,TRUE
Brunei,2020-06-22,8.209,8.209,8.209,8.209,8.209,0.679,TRUE
Bhutan,2020-06-22,-3.111,-3.111,-3.111,-19.3,-29.563,NA,FALSE
Botswana,2020-06-22,-14.428,-2.147,-9.456,-18.2,-26.958,0.042,FALSE
Central African Republic,2020-06-22,-10.735,6.948,-6.392,-16.895,-30.254,0.61,FALSE
Canada,2020-06-22,20.204,20.204,20.204,20.204,20.204,22.562,TRUE
Switzerland,2020-06-22,15.265,15.265,15.265,15.265,15.265,20.745,TRUE
Chile,2020-06-22,40.793,40.793,40.793,40.793,40.793,23.433,TRUE
China,2020-06-22,-2.346,11.861,0.04,-5.275,-8.113,0.321,FALSE
Ivory Coast,2020-06-22,-11.689,7.771,-4.273,-16.454,-26.656,0.207,FALSE
Cameroon,2020-06-22,15.414,24.123,15.414,-9.393,-25.098,1.131,FALSE
Congo,2020-06-22,19.979,26.999,19.979,-6.414,-26.214,0.146,FALSE
Congo-Brazzaville,2020-06-22,15.789,18.415,15.789,-18.349,-36.806,0.654,FALSE
Cook Islands,2020-06-22,-8.647,16.571,0.703,-8.647,-20.713,NA,FALSE
Colombia,2020-06-22,-1.222,-1.222,-1.222,-1.222,-1.222,4.506,TRUE
Comoros,2020-06-22,5.426,11.232,5.426,-14.854,-30.469,0.563,FALSE
Cape Verde,2020-06-22,-5.828,4.266,-5.828,-16.344,-31.843,1.424,FALSE
Costa Rica,2020-06-22,-12.791,-12.791,-12.791,-12.791,-12.791,0.234,TRUE
Cuba,2020-06-22,3.433,3.433,3.433,3.433,3.433,0.751,TRUE
Curaçao,2020-06-22,5.017,43.738,19.158,-3.217,-15.715,0.607,FALSE
Cayman Islands,2020-06-22,2.276,34.319,16.524,-1.713,-13.92,1.504,FALSE
Cyprus,2020-06-22,6.497,6.497,6.497,6.497,6.497,2.121,TRUE
Czech Republic,2020-06-22,-4.352,-4.352,-4.352,-4.352,-4.352,3.133,TRUE
Germany,2020-06-22,-3.748,-3.748,-3.748,-3.748,-3.748,10.607,TRUE
Djibouti,2020-06-22,65.663,97.492,65.663,13.8,-9.144,4.789,FALSE
Dominica,2020-06-22,1.543,33.843,10.92,-9.288,-21.048,NA,FALSE
Denmark,2020-06-22,-11.207,-11.207,-11.207,-11.207,-11.207,10.356,TRUE
Dominican Republic,2020-06-22,-16.063,-16.063,-16.063,-16.063,-16.063,6.108,TRUE
Algeria,2020-06-22,8.85,8.85,8.85,8.85,8.85,1.91,TRUE
Ecuador,2020-06-22,140.231,140.231,140.231,140.231,140.231,23.607,TRUE
Egypt,2020-06-22,46.615,46.615,46.615,46.615,46.615,2.185,TRUE
Eritrea,2020-06-22,-4.344,26.246,6.359,-12.311,-29.927,NA,FALSE
Spain,2020-06-22,100.61,100.61,100.61,100.61,100.61,60.592,TRUE
Estonia,2020-06-22,-1.672,-1.672,-1.672,-1.672,-1.672,5.207,TRUE
Ethiopia,2020-06-22,13.009,13.921,13.009,-10.054,-24.454,0.064,FALSE
Finland,2020-06-22,11.082,11.082,11.082,11.082,11.082,5.533,TRUE
Fiji,2020-06-22,-12.859,1.5,-7.357,-15.904,-28.253,NA,FALSE
Falkland Islands,2020-06-22,0.036,44.797,24.251,0.036,-25.458,NA,FALSE
France,2020-06-22,33.13,33.13,33.13,33.13,33.13,44.003,TRUE
Faroe Islands,2020-06-22,-54.539,-54.539,-54.539,-54.539,-54.539,NA,TRUE
Micronesia,2020-06-22,-2.848,24.018,8.419,-6.945,-22.243,NA,FALSE
Gabon,2020-06-22,7.946,12.819,7.946,-11.643,-25.854,1.711,FALSE
Britain,2020-06-22,89.597,89.597,89.597,89.597,89.597,58.555,TRUE
Georgia,2020-06-22,-6.371,-6.371,-6.371,-6.371,-6.371,0.352,TRUE
Guernsey,2020-06-22,-10.404,23.012,3.009,-11.043,-24.749,NA,FALSE
Ghana,2020-06-22,-15.02,2.648,-7.122,-16.823,-29.376,0.268,FALSE
Gibraltar,2020-06-22,-64.511,-64.511,-64.511,-64.511,-64.511,NA,TRUE
Guinea,2020-06-22,5.916,8.215,5.916,-17.137,-29.579,0.2,FALSE
The Gambia,2020-06-22,2.841,5.504,2.841,-21.685,-38.029,0.08,FALSE
Guinea-Bissau,2020-06-22,2.323,16.687,2.323,-16.494,-32.48,0.943,FALSE
Equatorial Guinea,2020-06-22,5.677,28.482,17.088,-0.935,-19.48,2.207,FALSE
Greece,2020-06-22,2.858,2.858,2.858,2.858,2.858,1.832,TRUE
Grenada,2020-06-22,0.415,37.33,13.144,-7.966,-22.305,NA,FALSE
Greenland,2020-06-22,-55.299,-55.299,-55.299,-55.299,-55.299,NA,TRUE
Guatemala,2020-06-22,-8.417,-8.417,-8.417,-8.417,-8.417,2.997,TRUE
Guyana,2020-06-22,-10.807,14.39,-0.285,-10.807,-17.165,1.518,FALSE
Hong Kong,2020-06-22,-5.042,-5.042,-5.042,-5.042,-5.042,0.066,TRUE
Honduras,2020-06-22,39.73,46.3,39.73,8.784,-5.384,3.925,FALSE
Croatia,2020-06-22,-1.135,-1.135,-1.135,-1.135,-1.135,2.621,TRUE
Haiti,2020-06-22,9.498,24.574,9.498,-9.568,-21.917,0.762,FALSE
Hungary,2020-06-22,-9.095,-9.095,-9.095,-9.095,-9.095,5.937,TRUE
Indonesia,2020-06-22,8.083,8.954,8.083,-9.489,-15.901,0.905,FALSE
Isle of Man,2020-06-22,22.485,54.853,36.632,22.359,10.199,28.1,FALSE
India,2020-06-22,0.035,6.786,1.303,-6.163,-16.466,1.006,FALSE
Ireland,2020-06-22,14.164,14.164,14.164,14.164,14.164,34.458,TRUE
Iran,2020-06-22,30.819,30.819,30.819,30.819,30.819,11.457,TRUE
Iraq,2020-06-22,28.487,74.919,46.841,18.104,1.419,2.834,FALSE
