location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Asia,2020-12-14,7186.42,12180.205,9608.884,6893.52,4401.351,1523.375,FALSE
Latin America and Caribbean,2020-12-14,3368.091,3415.977,3368.091,3302.47,3252.635,1890,FALSE
Europe,2020-12-14,8284.368,8285.236,8284.385,8283.486,8282.894,5044.75,FALSE
Africa,2020-12-21,3830.756,6424.843,4712.253,3532.691,2666.655,385.25,FALSE
North America,2020-12-21,3653.321,3653.321,3653.321,3653.321,3653.321,2814.5,FALSE
Oceania,2020-12-21,19.996,42.684,30.741,19.73,9.423,1.75,FALSE
Asia,2020-12-21,6944.428,11840.825,9057.815,6356.479,4127.205,1459.75,FALSE
Latin America and Caribbean,2020-12-21,3759.774,3800.893,3759.774,3697.794,3643.302,2128.125,FALSE
Europe,2020-12-21,8060.521,8061.4,8060.521,8058.757,8057.817,5118.25,FALSE
Africa,2020-12-28,4552.015,6932.536,5385.74,4306.461,3533.156,479.125,FALSE
North America,2020-12-28,4056.974,4056.974,4056.974,4056.974,4056.974,2617.125,FALSE
Oceania,2020-12-28,14.998,35.302,24.62,13.774,2.836,1.125,FALSE
Asia,2020-12-28,9901.09,15191.371,11959.42,9577.843,6856.874,1394.625,FALSE
Latin America and Caribbean,2020-12-28,4383.973,4434.743,4383.973,4333.749,4285.653,2163.625,FALSE
Europe,2020-12-28,8103.278,8104.494,8103.648,8102.878,8102.324,4590,FALSE
Africa,2021-01-04,5525.241,7645.66,5827.743,4647.385,3525.577,613.125,FALSE
North America,2021-01-04,3500.975,3500.975,3500.975,3500.975,3500.975,2876.875,FALSE
Oceania,2021-01-04,13.088,36.326,23.2,11.475,0.574,1.25,FALSE
Asia,2021-01-04,6063.496,10169.118,7081.993,4616.916,2164.939,1299.5,FALSE
Latin America and Caribbean,2021-01-04,5691.435,5691.435,5691.435,5557.189,5509.584,2369.5,FALSE
Europe,2021-01-04,6004.448,6004.929,6004.448,6002.975,6002.252,4770.25,FALSE
Africa,2021-01-11,5729.387,7715.984,6094.322,4894.157,3777.704,766.75,FALSE
North America,2021-01-11,3482.999,3482.999,3482.999,3482.999,3482.999,3250.25,FALSE
Oceania,2021-01-11,-1.897,20.144,5.698,-5.048,-15.066,1.125,FALSE
Asia,2021-01-11,6092.25,10331.656,7017.792,4299.855,1865.379,1116.25,FALSE
Latin America and Caribbean,2021-01-11,6890.686,6969.172,6890.686,6829.496,6764.487,2922.125,FALSE
Europe,2021-01-11,5477.895,5478.676,5477.895,5476.414,5475.6,4913.625,FALSE
Africa,2021-01-18,4869.497,7520.912,5725.342,4396.453,3259.642,847.5,FALSE
North America,2021-01-18,3167.57,3167.57,3167.57,3167.57,3167.57,3503.625,FALSE
Oceania,2021-01-18,32.304,64.674,45.031,31.413,21.961,1,FALSE
Asia,2021-01-18,6139.805,9914.685,7087.75,4784.555,1305.534,1168.5,FALSE
Latin America and Caribbean,2021-01-18,7313.315,7404.209,7321.159,7247.805,7184.982,3314.875,FALSE
Europe,2021-01-18,6111.306,6112.034,6111.306,6110.705,6110.194,5296.375,FALSE
Africa,2021-01-25,4291.611,6845.339,4960.741,3480.002,2546.714,863.25,FALSE
North America,2021-01-25,2634.784,2634.784,2634.784,2634.784,2634.784,3350.625,FALSE
Oceania,2021-01-25,-7.06,19.795,3.35,-8.533,-18.167,0.5,FALSE
Asia,2021-01-25,5573.454,9261.341,6845.567,4675.936,1740.144,1122.25,FALSE
Latin America and Caribbean,2021-01-25,6227.246,6294.824,6227.246,6152.617,6095.147,3706.75,FALSE
Europe,2021-01-25,5488.658,5489.397,5488.923,5488.315,5487.714,5389.875,FALSE
Africa,2021-02-01,3798.277,6071.748,4438.18,3187.802,2170.08,783,FALSE
North America,2021-02-01,2303.927,2303.927,2303.927,2303.927,2303.927,3272.625,FALSE
Oceania,2021-02-01,23.292,45.292,32.094,21.098,11.925,0.5,FALSE
Asia,2021-02-01,5033.267,8294.931,5871.786,4125.51,2058.834,1138.125,FALSE
Latin America and Caribbean,2021-02-01,5415.539,5500.972,5421.144,5356.075,5302.321,3818,FALSE
Europe,2021-02-01,3646.203,3646.728,3646.226,3645.635,3645.08,4935.5,FALSE
Africa,2021-02-08,3226.016,5504.32,3881.537,2644.293,1613.962,580.25,FALSE
North America,2021-02-08,1501.927,1501.927,1501.927,1501.927,1501.927,2973.875,FALSE
Oceania,2021-02-08,5.329,25.929,14.144,3.746,-5.612,0.375,FALSE
Asia,2021-02-08,4475.368,7524.261,5497.629,3548.033,1778.931,975.625,FALSE
Latin America and Caribbean,2021-02-08,4673.809,4753.559,4676.029,4618.887,4557.361,3574.375,FALSE
Europe,2021-02-08,2950.66,2951.644,2951.127,2950.433,2949.928,4276.5,FALSE
Africa,2021-02-15,3187.578,5319.981,3695.828,2473.153,1389.813,473.75,FALSE
North America,2021-02-15,1273.189,1273.189,1273.189,1273.189,1273.189,2971.5,FALSE
Oceania,2021-02-15,-5.373,16.225,2.443,-7.589,-17.909,0.375,FALSE
Asia,2021-02-15,4606.588,7625.019,5882.065,3734.751,1810.836,885,FALSE
Latin America and Caribbean,2021-02-15,4424.887,4507.523,4429.281,4380.909,4336.571,3382.875,FALSE
Europe,2021-02-15,2584.41,2585.53,2584.905,2584.203,2583.625,3649.375,FALSE
Africa,2021-02-22,2627.963,4917.038,3186.527,2082.322,766.035,391.25,FALSE
North America,2021-02-22,948.284,948.284,948.284,948.284,948.284,2091.25,FALSE
Oceania,2021-02-22,2.954,23.141,11.276,1.481,-10.031,0.5,FALSE
Asia,2021-02-22,4484.25,7656.88,5457.279,3435.675,1670.807,840.5,FALSE
Latin America and Caribbean,2021-02-22,4163.743,4245.25,4190.944,4150.976,4104.013,3091.625,FALSE
Europe,2021-02-22,1937.724,1938.793,1938.122,1937.421,1936.906,3109.875,FALSE
Africa,2021-03-01,2582.596,4858.341,3483.544,2165.647,1272.869,340.875,FALSE
North America,2021-03-01,549.549,549.549,549.549,549.549,549.549,1921.125,FALSE
Oceania,2021-03-01,14.858,32.494,20.777,9.109,-7.268,0.375,FALSE
Asia,2021-03-01,5365.514,8481.717,6334.358,4079.21,1863.596,849.25,FALSE
Latin America and Caribbean,2021-03-01,5444.715,5511.514,5456.265,5407.751,5364.724,3031.875,FALSE
Europe,2021-03-01,1531.601,1532.85,1532.008,1531.042,1530.534,2796.5,FALSE
Africa,2021-03-08,2559.404,4968.695,3341.774,2168.178,1083.305,297,FALSE
North America,2021-03-08,231.505,231.505,231.505,231.505,231.505,1502.5,FALSE
Oceania,2021-03-08,9.854,31.226,18.112,5.245,-11.207,0.375,FALSE
Asia,2021-03-08,5543.81,9005.587,6544.224,4326.861,2325.729,784.875,FALSE
Latin America and Caribbean,2021-03-08,5334.432,5443.852,5370.199,5312.734,5281.028,3160.75,FALSE
Europe,2021-03-08,2072.9,2074.424,2073.318,2072.257,2071.652,2694.75,FALSE
Africa,2021-03-15,2468.286,4693.375,3385.179,2123.243,1104.199,279.625,FALSE
North America,2021-03-15,157.133,157.133,157.133,157.133,157.133,1219.625,FALSE
Oceania,2021-03-15,15.42,43.325,27.802,13.257,-5.548,0.25,FALSE
Asia,2021-03-15,6226.78,10960.943,7699.477,5109.243,3267.624,831.5,FALSE
Latin America and Caribbean,2021-03-15,5268.005,5354.867,5286.483,5225.518,5183.616,3388.25,FALSE
Europe,2021-03-15,2681.799,2683.473,2682.15,2681.019,2680.306,2779.375,FALSE
Africa,2021-03-22,2658.661,5065.841,3545.65,2290.803,1138.364,318.625,FALSE
North America,2021-03-22,296.047,296.047,296.047,296.047,296.047,901.625,FALSE
Oceania,2021-03-22,10.859,33.367,19.532,4.114,-13.415,0.125,FALSE
Asia,2021-03-22,7036.976,12872.592,8936.972,5609.426,3122.125,1199.125,FALSE
Latin America and Caribbean,2021-03-22,5367.91,5466.687,5378.535,5315.658,5269.358,3795.625,FALSE
Europe,2021-03-22,3423.732,3425.306,3424.069,3422.92,3422.206,2913.5,FALSE
Africa,2021-03-29,3299.204,5782.04,4014.966,2677.891,1683.209,275,FALSE
North America,2021-03-29,93.362,93.362,93.362,93.362,93.362,899.75,FALSE
Oceania,2021-03-29,22.299,44.454,32.79,18.27,3.135,0.125,FALSE
Asia,2021-03-29,11821.742,17233.964,12875.496,9053.32,5553.51,1378.625,FALSE
Latin America and Caribbean,2021-03-29,5491.246,5605.065,5495.788,5425.983,5381.662,4136.75,FALSE
Europe,2021-03-29,3779.122,3780.547,3779.442,3778.614,3777.912,3068,FALSE
Africa,2021-04-05,3481.071,5170.032,3675.79,2776.307,2077.836,260.75,FALSE
North America,2021-04-05,470.933,470.933,470.933,470.933,470.933,784.625,FALSE
Oceania,2021-04-05,-5.549,11.249,-0.638,-16.612,-34.993,0.375,FALSE
Asia,2021-04-05,15593.151,22341.327,18008.356,13142.944,10059.945,1437.375,FALSE
Latin America and Caribbean,2021-04-05,5874.181,5927.87,5874.181,5770.865,5721.779,4694.625,FALSE
Europe,2021-04-05,4073.321,4094.79,4073.321,4035.527,3995.342,3272.625,FALSE
Africa,2021-04-12,3577.29,5585.055,3776.003,2846.727,2233.202,276,FALSE
North America,2021-04-12,258.276,258.276,258.276,258.276,258.276,737.125,FALSE
Oceania,2021-04-12,27.533,54.772,40.187,23.171,10.249,0,FALSE
Asia,2021-04-12,18623.568,34844.665,20565.657,14931.244,11079.267,1975.375,FALSE
Latin America and Caribbean,2021-04-12,6058.72,6136.663,6058.72,5976.658,5930.5,4943,FALSE
Europe,2021-04-12,3975.206,3994.642,3975.206,3941.176,3911.453,3366.125,FALSE
Africa,2021-04-19,3664.873,5440.627,3745.924,2860.347,2062.127,309.375,FALSE
North America,2021-04-19,581.962,581.962,581.962,581.962,581.962,729.625,FALSE
Oceania,2021-04-19,24.21,49.811,34.481,18.279,1.211,0.25,FALSE
Asia,2021-04-19,23664.585,37034.863,25788.359,19422.863,14838.849,2674.5,FALSE
Latin America and Caribbean,2021-04-19,5936.288,6017.832,5938.086,5863.309,5816.926,5222.5,FALSE
Europe,2021-04-19,4119.915,4142.589,4119.915,4083.967,4050.519,3228,FALSE
Africa,2021-04-26,3511.232,5245.052,3756.92,2807.428,2147.102,311.125,FALSE
North America,2021-04-26,650.505,650.505,650.505,650.505,650.505,720.625,FALSE
Oceania,2021-04-26,59.424,80.329,60.646,45.83,30.359,0,FALSE
Asia,2021-04-26,27046.686,50260.144,31377.381,23081.324,17583.784,3944.875,FALSE
Latin America and Caribbean,2021-04-26,5734.617,5837.16,5744.085,5668.803,5626.867,5014.875,FALSE
Europe,2021-04-26,3723.802,3726.077,3723.802,3687.303,3664.176,3004.375,FALSE
Africa,2021-05-03,3800.674,5398.782,3875.103,2938.979,2182.173,306.125,FALSE
North America,2021-05-03,514.133,514.133,514.133,514.133,514.133,686,FALSE
Oceania,2021-05-03,60.571,82.137,66.67,51.654,35.492,15.125,FALSE
Asia,2021-05-03,38677.03,62060.45,40157.275,25853.393,19071.466,5048,FALSE
Latin America and Caribbean,2021-05-03,5262.882,5332.519,5262.882,5154.824,5104.208,4880.25,FALSE
Europe,2021-05-03,2730.793,2749.623,2730.793,2708.53,2687.368,2597.375,FALSE
Africa,2021-05-10,3822.629,5637.706,3896.286,2883.233,2170.345,292.375,FALSE
North America,2021-05-10,554.333,554.333,554.333,554.333,554.333,676.625,FALSE
Oceania,2021-05-10,15.962,42.471,27.316,13.671,-1.435,2.5,FALSE
Asia,2021-05-10,40977.407,60204.726,43027.933,26177.894,17930.937,5468.375,FALSE
Latin America and Caribbean,2021-05-10,5127.768,5201.941,5127.768,5026.438,4976.465,4461.25,FALSE
Europe,2021-05-10,2547.012,2568.563,2548.882,2527.709,2511.406,2130.625,FALSE
Africa,2021-05-17,3553.337,5586.497,3876.004,2862.458,2021.116,269.75,FALSE
North America,2021-05-17,691.276,691.276,691.276,691.276,691.276,598.75,FALSE
Oceania,2021-05-17,34.715,58.623,44.025,28.219,13.627,2,FALSE
Asia,2021-05-17,43267.539,67456.155,43267.539,25146.831,16867.458,5561.375,FALSE
Latin America and Caribbean,2021-05-17,4912.439,5010.226,4912.439,4830.109,4780.684,4225.875,FALSE
Europe,2021-05-17,2069.844,2087.544,2069.844,2040.619,2019.679,1759.625,FALSE
Africa,2021-05-24,3550.078,5740.507,4217.6,3067.185,2404.532,287.25,FALSE
North America,2021-05-24,445.676,445.676,445.676,445.676,445.676,545.375,FALSE
Oceania,2021-05-24,31.869,62.247,47.807,29.491,11.812,4.375,FALSE
Asia,2021-05-24,38849.792,71771.573,42095.521,24577.71,16081.591,5670.875,FALSE
Latin America and Caribbean,2021-05-24,4829.345,4921.527,4839.222,4754.243,4708.716,4235.125,FALSE
Europe,2021-05-24,1734.124,1750.482,1734.124,1712.063,1690.897,1420.875,FALSE
Africa,2021-05-31,3608.297,5713.93,4186.775,3153.299,2508.13,265.875,FALSE
North America,2021-05-31,568.79,568.79,568.79,568.79,568.79,518.75,FALSE
Oceania,2021-05-31,14.827,31.002,17.352,6.616,-7.644,4.25,FALSE
Asia,2021-05-31,29781.454,52271.031,29781.454,19426.322,13888.62,5045.25,FALSE
Latin America and Caribbean,2021-05-31,4869.759,4915.327,4869.759,4756.285,4696.486,4062.25,FALSE
Europe,2021-05-31,1907.071,1928.668,1907.071,1882.349,1863.853,1193.5,FALSE
Africa,2021-06-07,3200.059,5007.871,3640.844,2656.672,1900.853,278.375,FALSE
North America,2021-06-07,421.847,421.847,421.847,421.847,421.847,418.25,FALSE
Oceania,2021-06-07,31.91,48.362,35.609,24.713,12.755,0.25,FALSE
Asia,2021-06-07,27636.561,39986.195,27636.561,17680.338,12507.255,4199.5,FALSE
Latin America and Caribbean,2021-06-07,4487.086,4549.086,4487.086,4360.548,4311.409,3791.875,FALSE
Europe,2021-06-07,2561.695,2569.211,2561.695,2530.339,2508.95,952.375,FALSE
Africa,2021-06-14,3333.317,5084.426,3683.177,2650.204,2098.276,321.25,FALSE
North America,2021-06-14,516.362,516.362,516.362,516.362,516.362,382.875,FALSE
Oceania,2021-06-14,43.105,52.263,43.105,29.897,19.432,0.125,FALSE
Asia,2021-06-14,22862.907,28357.864,22862.907,15347.397,11827.228,4651.75,FALSE
Latin America and Caribbean,2021-06-14,4521.302,4573.184,4521.302,4392.241,4344.755,3922,FALSE
Europe,2021-06-14,2876.764,2884.039,2876.764,2850.535,2833.915,911.5,FALSE
Africa,2021-06-21,4109.754,5468.792,4219.915,3162.31,2592.251,416.125,FALSE
North America,2021-06-21,480.905,480.905,480.905,480.905,480.905,272.375,FALSE
Oceania,2021-06-21,16.447,32.091,17.859,4.919,-12.357,1.375,FALSE
Asia,2021-06-21,19311.625,25468.021,19311.625,12824.741,9489.11,3440,FALSE
Latin America and Caribbean,2021-06-21,4415.165,4477.511,4415.165,4298.838,4247.244,3948.625,FALSE
Europe,2021-06-21,2634.364,2647.01,2634.364,2599.872,2574.542,783,FALSE
Africa,2021-06-28,4594.022,5583.492,4594.022,3553.659,2951.12,502,FALSE
North America,2021-06-28,697.19,697.19,697.19,697.19,697.19,317,FALSE
Oceania,2021-06-28,12.316,28.013,14.439,1.613,-12.786,1.5,FALSE
Asia,2021-06-28,15438.654,23820.595,16774.753,12357.497,9847.521,2546.5,FALSE
Latin America and Caribbean,2021-06-28,4394.236,4483.515,4399.919,4321.863,4263.559,3652.125,FALSE
Europe,2021-06-28,2386.631,2397.447,2386.631,2367.71,2349.03,900.25,FALSE
Africa,2021-07-05,4672.481,5715.057,4717.664,3735.915,3079.595,704.5,FALSE
North America,2021-07-05,520.533,520.533,520.533,520.533,520.533,252,FALSE
Oceania,2021-07-05,28.963,50.297,31.95,18.215,5.314,2.5,FALSE
Asia,2021-07-05,14822.617,23222.509,16876.803,13324.668,10960.554,2375.125,FALSE
Latin America and Caribbean,2021-07-05,3422.441,3513.662,3424.591,3352.726,3310.019,3360.375,FALSE
Europe,2021-07-05,3060.049,3070.547,3060.049,3034.701,3012.674,936.5,FALSE
Africa,2021-07-12,6220.654,7152.55,6220.654,4428.808,3689.816,775.875,FALSE
North America,2021-07-12,566.419,566.419,566.419,566.419,566.419,218.125,FALSE
Oceania,2021-07-12,50.329,74.99,51.131,32.695,18.875,4.875,FALSE
Asia,2021-07-12,17938.872,25850.829,18878.165,14786.539,12082.395,2853.625,FALSE
Latin America and Caribbean,2021-07-12,3440.376,3542.573,3447.17,3375.124,3329.037,3006,FALSE
Europe,2021-07-12,3444.895,3454.623,3444.895,3405.555,3376.183,927.375,FALSE
Africa,2021-07-19,6204.135,7410.289,6204.135,4441.934,3666.16,840.75,FALSE
North America,2021-07-19,801.962,801.962,801.962,801.962,801.962,272.875,FALSE
Oceania,2021-07-19,40.425,91.465,50.769,29.567,18.598,9.375,FALSE
Asia,2021-07-19,18254.097,27427.707,20124.437,15523.156,12301.583,3201.75,FALSE
Latin America and Caribbean,2021-07-19,3499.561,3590.346,3499.561,3444.641,3394.706,2717.5,FALSE
Europe,2021-07-19,3408.587,3419.283,3408.587,3383.874,3362.872,936.125,FALSE
Africa,2021-07-26,5986.527,7080.602,5986.527,4312.666,3637.077,914,FALSE
North America,2021-07-26,1099.276,1099.276,1099.276,1099.276,1099.276,299,FALSE
Oceania,2021-07-26,41.416,81.479,47.793,29.45,16.02,14,FALSE
Asia,2021-07-26,21495.176,30685.382,23080.967,17936.126,14309.506,3938.75,FALSE
Latin America and Caribbean,2021-07-26,3765.314,3855.522,3786.322,3725.824,3673.99,3610.25,FALSE
Europe,2021-07-26,3449.15,3459.991,3449.15,3423.456,3403.525,1002,FALSE
Africa,2021-08-02,5626.658,6806.83,5626.658,4139.712,3401.501,904.25,FALSE
North America,2021-08-02,1591.59,1591.59,1591.59,1591.59,1591.59,421.875,FALSE
Oceania,2021-08-02,42.107,98.924,51.612,28.389,15.37,10.375,FALSE
Asia,2021-08-02,24712.57,36969.865,28133.775,22043.252,17909.552,4324.875,FALSE
Latin America and Caribbean,2021-08-02,4025.735,4125.176,4027.197,3967.237,3916.275,2525.5,FALSE
Europe,2021-08-02,3309.594,3320.324,3309.594,3287.331,3269.953,1072.75,FALSE
Africa,2021-08-09,4642.22,6175.054,4765.565,3760.846,3113.432,973.25,FALSE
North America,2021-08-09,2016.962,2016.962,2016.962,2016.962,2016.962,646.75,FALSE
Oceania,2021-08-09,27.876,64.548,34.407,17.054,2.183,14.125,FALSE
Asia,2021-08-09,23785.346,36647.892,26913.08,21562.451,17006.832,4657.75,FALSE
Latin America and Caribbean,2021-08-09,4312.049,4391.544,4313.729,4230.926,4177.088,2404.375,FALSE
Europe,2021-08-09,3761.433,3776.198,3761.433,3735.303,3715.188,1145.75,FALSE
Africa,2021-08-16,4563.448,5931.425,4628.909,3694.911,3048.836,852.75,FALSE
North America,2021-08-16,2510.219,2510.219,2510.219,2510.219,2510.219,823.25,FALSE
Oceania,2021-08-16,36.153,73.86,38.161,18.884,4.658,22.25,FALSE
Asia,2021-08-16,22661.785,34563.911,25983.359,20414.583,16036.27,4724.375,FALSE
Latin America and Caribbean,2021-08-16,4595.465,4663.449,4595.465,4488.902,4436.048,2309,FALSE
Europe,2021-08-16,3711.751,3723.545,3711.751,3681.113,3660.946,1217.25,FALSE
Africa,2021-08-23,5052.218,6242.447,5052.218,3549.812,2979.355,786.5,FALSE
North America,2021-08-23,2829.905,2829.905,2829.905,2829.905,2829.905,1164.75,FALSE
Oceania,2021-08-23,12.873,59.001,15.677,-2.908,-17.25,27.75,FALSE
Asia,2021-08-23,22248.69,33796.34,25420.555,19516.532,16137.419,4616.75,FALSE
Latin America and Caribbean,2021-08-23,4501.801,4580.751,4501.801,4420.158,4354.155,2222.5,FALSE
Europe,2021-08-23,3561.303,3576.034,3561.303,3536.818,3514.084,1337.5,FALSE
Africa,2021-08-30,4196.733,5734.325,4427.242,3438.126,2757.47,775.375,FALSE
North America,2021-08-30,2985.162,2985.162,2985.162,2985.162,2985.162,1468.875,FALSE
Oceania,2021-08-30,18.792,67.232,28.248,8.378,-6.65,30.625,FALSE
Asia,2021-08-30,20804.965,31382.091,23412.581,18104.283,14547.673,4207.25,FALSE
Latin America and Caribbean,2021-08-30,4448.17,4513.659,4448.17,4321.061,4252.654,2081.5,FALSE
Europe,2021-08-30,3604.827,3617.206,3604.827,3573.167,3544.935,1405.125,FALSE
Africa,2021-09-06,3872.311,5724.519,4288.99,3273.339,2673.518,627,FALSE
North America,2021-09-06,3018.905,3018.905,3018.905,3018.905,3018.905,1665.625,FALSE
Oceania,2021-09-06,18.304,44.307,18.304,1.091,-11.923,30,FALSE
Asia,2021-09-06,19875.38,29925.464,22061.643,17074.025,13726.96,3874.625,FALSE
Latin America and Caribbean,2021-09-06,3595.985,3645.898,3595.985,3458.904,3400.08,1924.625,FALSE
Europe,2021-09-06,5013.517,5021.678,5013.517,4972.406,4938.131,1495.25,FALSE
Africa,2021-09-13,3620.003,5389.429,3977.521,3044.997,2280.191,504.75,FALSE
North America,2021-09-13,2909.619,2909.619,2909.619,2909.619,2909.619,1750.625,FALSE
Oceania,2021-09-13,35.19,81.396,39.076,15.982,1.594,27.875,FALSE
Asia,2021-09-13,17644.407,26958.759,20030.276,15329.311,12752.311,3430.5,FALSE
Latin America and Caribbean,2021-09-13,3355.694,3403.281,3355.694,3225.72,3158.536,1658.875,FALSE
Europe,2021-09-13,4722.351,4733.762,4722.351,4687.035,4647.599,1553.75,FALSE
Africa,2021-09-20,3546.944,5199.848,3877.948,2935.558,2185.837,447.5,FALSE
North America,2021-09-20,2727.476,2727.476,2727.476,2727.476,2727.476,1923.875,FALSE
Oceania,2021-09-20,35.94,86.724,40.516,15.607,-1.554,29,FALSE
Asia,2021-09-20,16452.284,25500.001,19091.895,14642.28,11899.947,2956.875,FALSE
Latin America and Caribbean,2021-09-20,3002.915,3061.628,3002.915,2872.107,2809.321,1602.625,FALSE
Europe,2021-09-20,4478.239,4498.129,4478.239,4441.746,4405.53,1610.375,FALSE
Africa,2021-09-27,3335.319,4966.78,3608.542,2652.005,1818.935,387.875,FALSE
North America,2021-09-27,2587.162,2587.162,2587.162,2587.162,2587.162,1886.125,FALSE
Oceania,2021-09-27,75.609,131.746,84.553,59.137,45.123,32.375,FALSE
Asia,2021-09-27,15985.167,22841.41,16219.17,12871.381,10427.453,2302,FALSE
Latin America and Caribbean,2021-09-27,2810.076,2818.667,2810.076,2635.933,2579.151,1444,FALSE
Europe,2021-09-27,4608.131,4628.127,4608.131,4567.39,4525.774,1669.25,FALSE
Africa,2021-10-04,3273.374,4968.263,3462.399,2587.268,2031.116,332.5,FALSE
North America,2021-10-04,2099.19,2099.19,2099.19,2099.19,2099.19,1825,FALSE
Oceania,2021-10-04,45.816,81.898,50.925,30.045,17.286,34.625,FALSE
Asia,2021-10-04,12290.334,19160.037,12968.368,9882.572,7376.46,1929.5,FALSE
Latin America and Caribbean,2021-10-04,1953.832,1981.6,1953.832,1833.362,1775.393,1290.375,FALSE
Europe,2021-10-04,7112.898,7138.609,7112.898,7059.515,7014.897,1846.375,FALSE
Africa,2021-10-11,3090.062,4620.097,3329.629,2453.887,1883.728,267.125,FALSE
North America,2021-10-11,1920.505,1920.505,1920.505,1920.505,1920.505,1626.125,FALSE
Oceania,2021-10-11,50.757,76.721,50.757,31.523,16.747,30.75,FALSE
Asia,2021-10-11,12302.102,20188.357,13181.998,9882.271,7289.183,1576.75,FALSE
Latin America and Caribbean,2021-10-11,1711.089,1733.865,1711.089,1599.709,1536.262,1104.625,FALSE
Europe,2021-10-11,7613.438,7652.018,7621.347,7562.97,7512.36,2086.75,FALSE
Africa,2021-10-18,2973.875,4267.684,3193.903,2288.696,1799.341,217.875,FALSE
North America,2021-10-18,1744.762,1744.762,1744.762,1744.762,1744.762,1456.25,FALSE
Oceania,2021-10-18,58.855,87.463,62.116,44.741,34.313,32.5,FALSE
Asia,2021-10-18,11337.86,18599.094,12231.883,9044.224,7226.121,1454,FALSE
Latin America and Caribbean,2021-10-18,1408.855,1425.481,1408.855,1305.176,1248.858,933,FALSE
Europe,2021-10-18,8188.626,8226.187,8195.129,8134.737,8083.343,2320.875,FALSE
Africa,2021-10-25,2890.289,4254.065,3143.042,2214.677,1637.684,208.5,FALSE
North America,2021-10-25,1622.333,1622.333,1622.333,1622.333,1622.333,1502.75,FALSE
Oceania,2021-10-25,56.186,92.414,63.128,45.003,33.403,24.875,FALSE
Asia,2021-10-25,10467.986,17768.992,11937.851,8941.22,6739.16,1463.125,FALSE
Latin America and Caribbean,2021-10-25,1286.215,1345.063,1286.215,1228.704,1164.889,847.875,FALSE
Europe,2021-10-25,8546.782,8572.801,8546.782,8478.796,8433.269,2770.25,FALSE
Africa,2021-11-01,2886.006,4584.832,3351.288,2332.323,1647.591,184.625,FALSE
North America,2021-11-01,1615.219,1615.219,1615.219,1615.219,1615.219,1200.375,FALSE
Oceania,2021-11-01,49.468,67.561,52.624,38.925,29.702,24.75,FALSE
Asia,2021-11-01,11042.318,17494.745,11407.084,8198.584,6070.365,1649.375,FALSE
Latin America and Caribbean,2021-11-01,1103.404,1163.908,1106.249,1055.733,1012.549,757.125,FALSE
Europe,2021-11-01,8790.972,8815.453,8790.972,8722.112,8672.519,3140.375,FALSE
Africa,2021-11-08,2871.762,4501.041,3342.206,2333.038,1681.155,176.25,FALSE
North America,2021-11-08,1715.647,1715.647,1715.647,1715.647,1715.647,1009,FALSE
Oceania,2021-11-08,39.372,58.274,43.209,29.741,19.226,21.25,FALSE
Asia,2021-11-08,10333.135,15989.478,10333.135,7462.53,5558.251,1431.5,FALSE
Latin America and Caribbean,2021-11-08,1113.158,1176.604,1116.46,1066.05,1017.173,643.125,FALSE
Europe,2021-11-08,8980.435,9000.967,8980.435,8912.82,8860.312,3482.75,FALSE
Africa,2021-11-15,2843.147,4563.401,3309.883,2242.864,1553.826,169.875,FALSE
North America,2021-11-15,1499.762,1499.762,1499.762,1499.762,1499.762,1032.875,FALSE
Oceania,2021-11-15,70.639,92.905,78.358,64.847,55.663,16.625,FALSE
Asia,2021-11-15,10933.087,15420.438,10933.087,7230.052,5040.468,1401.25,FALSE
Latin America and Caribbean,2021-11-15,1101.363,1172.629,1107.694,1067.133,1025.359,658.375,FALSE
Europe,2021-11-15,9209.919,9229.681,9209.919,9137.326,9082.197,3713.5,FALSE
Africa,2021-11-22,2859.108,4491.049,3291.178,2250.347,1571.463,157,FALSE
North America,2021-11-22,1645.962,1645.962,1645.962,1645.962,1645.962,1354,FALSE
Oceania,2021-11-22,51.509,77.022,62.707,47.117,34.174,24.75,FALSE
Asia,2021-11-22,10645.051,15207.893,10645.051,7392.167,4967.166,1391.375,FALSE
Latin America and Caribbean,2021-11-22,929.075,996.551,941.317,903.228,865.424,614.875,FALSE
Europe,2021-11-22,9370.63,9388.818,9370.63,9296.467,9246.393,3912.75,FALSE
Africa,2021-11-29,2942.378,4330.852,3215.051,2308.823,1668.399,162,FALSE
North America,2021-11-29,1914.39,1914.39,1914.39,1914.39,1914.39,757.125,FALSE
Oceania,2021-11-29,44.451,68.269,52.586,39.662,28.153,10.5,FALSE
Asia,2021-11-29,9590.538,14672.444,10154.458,6678.271,4726.077,1445.25,FALSE
Latin America and Caribbean,2021-11-29,1078.624,1140.754,1081.793,1040.487,1005.652,596.625,FALSE
Europe,2021-11-29,9853.244,9864.629,9853.244,9773.589,9729.141,3906.125,FALSE
Africa,2021-12-06,2555.212,4003.347,2841.139,1943.438,1154.157,150.875,FALSE
North America,2021-12-06,2003.476,2003.476,2003.476,2003.476,2003.476,1128,FALSE
Oceania,2021-12-06,52.948,72.925,58.807,45.136,33.51,11.875,FALSE
Asia,2021-12-06,9536.773,14122.005,9817.486,6235.087,3819.308,1639.75,FALSE
