continent_alt,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Asia,2020-01-20,4653336159,-597.8174324910195,478.9039203084676,157.96984506619597,-597.8174324910195,-1519.7149591851069,-2223.1955662492956,-2323.345703203494,-77640.50585058807,-1552.8101170117616,0
Africa,2020-01-20,1372305269,467.81864155872034,798.2763814464685,712.5532055928137,467.81864155872034,21.62908376273331,-204.56641816930076,-280.8532646330148,0,0,0
"Europe, United States, Canada, and Oceania",2020-01-20,1164189376,-1.239541647320614,8.941962605793101,6.64413746372914,0.7598014998797068,-7.4313217025170415,-12.358359001494984,-15.87466867329456,0,0,0
Latin America and Caribbean,2020-01-27,658737988,-59.364537277605336,-39.8935084571267,-41.85924134890187,-51.37024757751576,-63.71824237994015,-77.09976600286801,-79.23647952688715,-2965.313027878118,-61.7773547474608,0
Asia,2020-01-27,4653336159,127.28231147219206,1282.124131603119,971.950385853231,314.85916078953375,-748.6733539009421,-1605.853054853856,-1673.9809133145138,-43431.7053846939,-868.634107693878,13
Africa,2020-01-27,1372305269,438.46965021760235,751.383622461215,717.6396756899962,438.46965021760235,-4.792799691644106,-253.05879216488702,-306.74225618065464,-1566.3389095079297,-27.970337669784456,0
"Europe, United States, Canada, and Oceania",2020-01-27,1164189376,-1085.4476542831562,-1075.9022835133164,-1077.7896845326163,-1083.5016133352826,-1092.0571767724534,-1097.6531298909408,-1100.231092478492,-81307.24839390405,-1084.096645252054,0
Latin America and Caribbean,2020-02-03,658737988,79.28158126290707,94.66672567363366,93.31830103684639,85.66648363403695,73.08012733781354,63.0572200045628,57.4216086914664,3774.726698801526,78.64013955836512,0
Asia,2020-02-03,4653336159,1669.2132501640103,2535.676146031872,2376.0707598007452,1669.2132501640103,436.48680312813343,-518.8459532216651,-749.5013109591375,33252.59009134684,665.0518018269369,49.5
Africa,2020-02-03,1372305269,596.9037606586159,979.4660457456434,864.4247131308223,596.9037606586159,107.46625457258287,-133.76642082882276,-204.13435523799038,4802.57595886529,85.76028497973732,0
"Europe, United States, Canada, and Oceania",2020-02-03,1164189376,-1146.1359962968143,-1136.0616442952812,-1137.083662101655,-1144.471985855541,-1151.2067678249878,-1157.7011997008472,-1159.4395674873138,-85838.68287467392,-1144.515771662319,0
Latin America and Caribbean,2020-02-10,658737988,6.795503584229554,40.56002801169135,35.09219933913467,20.214447095661935,5.709639712381948,-22.275501198449604,-24.05459423050886,562.2695559443334,11.713949082173613,0
Asia,2020-02-10,4653336159,-70.1080293969818,944.1949931663778,760.2535897443524,-70.1080293969818,-1137.6296265392032,-2418.958900677125,-3072.097802830441,-44938.31366060952,-898.7662732121904,83.857
Africa,2020-02-10,1372305269,451.93611067438707,851.7815427011799,669.2281230436387,451.93611067438707,-11.287553595690355,-397.17956673290007,-463.6656110690095,1397.2426255319438,24.95076117021328,0
"Europe, United States, Canada, and Oceania",2020-02-10,1164189376,-1065.1358967970439,-1053.9645389885625,-1055.0517190354112,-1062.0892774129775,-1069.4858480105263,-1074.9584110325216,-1076.087513914675,-79774.39716038843,-1063.658628805179,0
Latin America and Caribbean,2020-02-17,658737988,-27.484566361253247,-0.2231134450321726,-4.825820293844383,-23.988076036120525,-40.08535105004087,-65.66493597312206,-71.3389793748985,-1576.930444055668,-32.852717584493085,0
Asia,2020-02-17,4653336159,-822.3506368216763,327.94376143273286,-15.130741360297062,-822.3506368216763,-2080.1168070832455,-4073.017881734532,-4174.468770317673,-83205.28095533882,-1664.1056191067764,122.414
Africa,2020-02-17,1372305269,453.6186422499654,874.9874570706617,712.4794975963513,453.6186422499654,-14.485902993072191,-579.3228215975878,-777.1990412668911,1417.242625531993,25.30790402735702,0
"Europe, United States, Canada, and Oceania",2020-02-17,1164189376,-1366.735252588828,-1356.0813116395032,-1357.1755774264022,-1364.2141425007976,-1371.3688183529976,-1376.5013163715905,-1377.9316577267064,-102381.54001753152,-1365.0872002337535,0.3333333333333333
Latin America and Caribbean,2020-02-24,658737988,-102.00782495129603,-69.5737169224645,-80.03070406351048,-94.36611684115985,-116.06412494436773,-131.1762391577709,-139.62359949871072,-4804.514740842632,-100.09405710088816,0
Asia,2020-02-24,4653336159,-783.9398552489708,249.06020138539182,-157.06709737622552,-783.9398552489708,-2007.7216469762996,-4038.62382641896,-4697.932485575919,-73493.06401627719,-1469.8612803255437,107.886
Africa,2020-02-24,1372305269,-455.32249286595527,355.81548738645466,152.5706192581819,-321.40848080081986,-951.4721022080297,-1950.1983450833286,-2243.274586097874,-4381.262459213887,-78.23682962881942,0
"Europe, United States, Canada, and Oceania",2020-02-24,1164189376,-1182.358383209417,-1171.1226272512854,-1172.0235405254318,-1179.0081877752689,-1186.6850535476128,-1191.622848334476,-1193.5790565225843,-88540.39398667494,-1180.5385864889993,1.75
Latin America and Caribbean,2020-03-02,658737988,72.90749217609401,125.2502563485446,122.00798859794793,96.1418552648533,59.87976178826526,34.860736559466496,28.548673551941597,3533.4857150261314,73.61428572971107,0
Asia,2020-03-02,4653336159,-3690.551663081127,-2652.034294450484,-2794.3257434359753,-3566.225529119701,-4872.463606585415,-6326.085411550208,-6903.174600354827,-124286.78667439501,-2485.7357334879002,57.213
Africa,2020-03-02,1372305269,-82.77885278901692,1183.6775995360813,1058.3955217106602,500.26201960276023,-482.2284631473385,-1315.208974548666,-1384.2620094156848,8193.204530443072,146.307223757912,0
"Europe, United States, Canada, and Oceania",2020-03-02,1164189376,-808.2154644933815,-798.1848223777589,-799.1057638716537,-805.602167524433,-812.5381821216622,-820.6797900429857,-823.0740747068476,-60463.46765794146,-806.1795687725528,9.548333333333334
Latin America and Caribbean,2020-03-09,658737988,76.62198699790473,147.37143939508186,134.85720825303542,102.07912210038972,60.34717134806247,29.662876229845466,27.38633262806482,3639.5428578832466,75.8238095392343,1
Asia,2020-03-09,4653336159,-1468.8555776797054,-296.62112080586127,-516.131442404167,-1393.8866276392878,-2677.323984925502,-4326.653143896631,-4667.210117009847,-31394.36717486154,-627.8873434972309,59.285
Africa,2020-03-09,1372305269,-114.2047117743908,1110.8305763178137,904.9587173840108,131.3994270621087,-639.6981454263557,-1419.1004177429152,-1467.8084791073416,6524.4045304430165,116.507223757911,0.5
"Europe, United States, Canada, and Oceania",2020-03-09,1164189376,530.9861847365249,540.2928982156421,538.1451820632274,532.9281329622434,526.2406896179742,517.9908594453558,516.0465731438851,39961.53234205831,532.8204312274441,73.76233333333333
Latin America and Caribbean,2020-03-16,658737988,-47.8346896827466,30.64474362865204,9.639859320403705,-19.911362980148844,-57.90086048970985,-88.84126678027991,-115.67715696654358,-598.7428564021784,-12.473809508378716,3.5816666666666666
Asia,2020-03-16,4653336159,-946.0254432684192,461.48588371484175,225.56401151733832,-827.7293280358932,-2348.648662524307,-3564.801235623482,-4852.415174897244,-45561.20982405823,-911.2241964811645,112.25
Africa,2020-03-16,1372305269,17.043188381828372,1133.2360778230693,745.955296174113,106.22126869924294,-772.9323863274765,-1707.905381956419,-1826.1809723162637,5359.604530443111,95.7072237579127,1.336
"Europe, United States, Canada, and Oceania",2020-03-16,1164189376,2560.3580961406274,2570.6416145013645,2570.236575385699,2562.18140596464,2554.7862979467873,2547.668753853903,2545.3610134474698,192153.67519920223,2562.0490026560296,343.02633333333335
Latin America and Caribbean,2020-03-23,658737988,336.8129278119144,417.42366687993024,398.46146863339465,358.56300229155335,315.84144576249406,266.8560386247073,252.45270961011244,18028.685715026084,375.59761906304345,18.172
Asia,2020-03-23,4653336159,-868.8738897538123,422.1190000363202,123.22694308988856,-762.5034322039922,-1920.7357769620535,-3233.501623114261,-3848.257393052756,33562.4455248621,671.248910497242,176.41866666666667
Africa,2020-03-23,1372305269,-82.41454474634129,799.7407656582742,652.1407275133531,-82.41454474634129,-1044.0694584443559,-1975.1758172655273,-2280.708778044501,1823.6045304430777,32.56436661505496,10.136
"Europe, United States, Canada, and Oceania",2020-03-23,1164189376,5281.954990146537,5295.346873763949,5294.5931711805115,5287.010715408837,5278.403340396678,5272.260741984406,5267.239876982494,396505.53234205855,5286.7404312274475,1197.1746666666666
Latin America and Caribbean,2020-03-30,658737988,799.5298431182648,885.1642918176269,863.9741890600436,824.3713421310612,774.8399950484298,719.3962990526117,716.0111492169856,40484.4571435977,843.4261904916186,56.67366666666666
Asia,2020-03-30,4653336159,-2671.916099672117,-1534.422690372067,-1663.0778236593733,-2671.916099672117,-4433.977736354257,-5670.92234109726,-5900.8050715920745,-14170.302123254876,-283.4060424650975,212.56533333333334
Africa,2020-03-30,1372305269,-349.3055603139751,335.1015183020415,194.1312424553182,-349.3055603139751,-1452.7485000878744,-2370.0500744048486,-2538.254092097644,-2336.3954695568978,-41.721347670658886,19.844
"Europe, United States, Canada, and Oceania",2020-03-30,1164189376,8378.118276478832,8392.76240387024,8389.718238972702,8383.676077599526,8374.528998357991,8368.077361928203,8364.09242786984,628795.1037706295,8383.934716941727,3008.001
Latin America and Caribbean,2020-04-06,658737988,848.3778845460249,930.4341313891736,916.7442850945743,876.0202377493899,819.0116280926323,781.2958232540348,759.9413220447567,43104.22341087882,898.0046543933087,162.035
Asia,2020-04-06,4653336159,-2397.198314041663,-1293.1665852575236,-1463.6013236987994,-2397.198314041663,-4190.746381800093,-5506.95415378192,-5741.26580610044,-16684.49221542068,-333.68984430841357,293.718
Africa,2020-04-06,1372305269,-344.4749828802778,313.60144753938965,149.01393350743754,-344.4749828802778,-1488.3493897316573,-2566.771722862372,-3057.810495278159,-6162.290953427922,-110.04090988264147,48.045
"Europe, United States, Canada, and Oceania",2020-04-06,1164189376,9359.828638254872,9370.579194435877,9369.357901150497,9362.575698355553,9353.99685742469,9348.402506375678,9339.67855410817,702173.0208213226,9362.3069442843,5264.869333333333
Latin America and Caribbean,2020-04-13,658737988,864.7889345287335,952.260147696075,920.0523830311998,888.8681240894085,829.8807536387163,788.3902521571588,774.6667675451288,43654.3948394502,909.4665591552125,295.576
Asia,2020-04-13,4653336159,-2637.861605651106,-1239.103252159265,-1450.5592377443293,-2537.092853379511,-4279.482021932118,-5797.281648616001,-5872.637199793087,-19969.34935827784,-399.3869871655568,345.431
Africa,2020-04-13,1372305269,-152.17420996616028,273.7851253982048,241.7757141704756,-152.17420996616028,-1485.4792857059524,-2512.243032584033,-2686.080679531579,-7512.690953427877,-134.15519559692638,50.504
"Europe, United States, Canada, and Oceania",2020-04-13,1164189376,8274.7470914523,8285.119948481943,8284.88651987754,8275.733770210885,8268.810883197822,8264.054735409645,8253.970080581368,620763.7351070358,8276.849801427144,6315.718
Latin America and Caribbean,2020-04-20,658737988,1132.0216645000999,1210.096241747807,1185.2819081015994,1147.1081488719014,1093.6404692462575,1045.5502280499804,1033.2677776241803,56068.794839450144,1168.0998924885446,451.645
Asia,2020-04-20,4653336159,-2796.1393801501285,-1237.2162716550592,-1674.8336775712937,-2677.1670782118285,-4480.670322153035,-6345.611091828099,-6739.335626834925,-27773.492215420687,-555.4698443084137,358.574
Africa,2020-04-20,1372305269,-195.55370895012692,349.3880993822838,259.2764094851414,-195.55370895012692,-1560.2948500701448,-2622.2945984112193,-2837.037726330921,-11237.490953427869,-200.66948131121194,46.63
"Europe, United States, Canada, and Oceania",2020-04-20,1164189376,6524.7938722038,6536.925020707162,6533.774360569534,6526.682386311552,6517.753010852264,6512.234897468943,6506.151136600046,489520.1636784649,6526.935515712865,6009.144
Latin America and Caribbean,2020-04-27,658737988,1406.8061987462295,1508.5291079555575,1496.0708743748166,1434.1118089511579,1369.2643491765264,1335.9308674009205,1312.6014245303202,69019.53769659316,1437.907035345691,722.1080000000001
Asia,2020-04-27,4653336159,-2416.342724000249,71.75780035685338,-1015.0948781386443,-2144.4640417080677,-3916.5101762609625,-6180.646870702389,-6489.114894588932,-25065.92078684917,-501.31841573698335,352.574
Africa,2020-04-27,1372305269,42.88653913746814,514.5027585667115,286.2167424580242,42.88653913746814,-1562.078746725087,-2494.085588807618,-2876.433058269305,-14805.490953427869,-264.38376702549766,43.729
"Europe, United States, Canada, and Oceania",2020-04-27,1164189376,4501.238116752403,4515.4604160465815,4513.705660540767,4507.846768435587,4498.537356341834,4490.605306687897,4489.875336068574,338426.66367846547,4512.355515712873,5085.5740000000005
Latin America and Caribbean,2020-05-04,658737988,2790.194996025042,2870.1454336603524,2846.9441706766406,2792.0307311604047,2736.7052788959645,2691.9148635615093,2684.7864844979135,133103.94101456532,2772.9987711367776,1083.287
Asia,2020-05-04,4653336159,1834.832753532174,4275.473401423097,4006.86633925243,1834.832753532174,-19.82881329394003,-1446.228437034616,-1917.5112218136414,-7534.804427402213,-150.69608854804426,360.545
Africa,2020-05-04,1372305269,543.2281589860174,1794.3689408558953,1319.6572651509496,543.2281589860174,-876.626110257001,-1880.4605831066244,-2358.3892972174876,12786.133562701167,228.3238136196637,54.751
"Europe, United States, Canada, and Oceania",2020-05-04,1164189376,3654.7338656139314,3671.9989005486727,3668.3066748332008,3662.398825219468,3651.639110871426,3643.3272979017192,3642.686894174844,274929.88257247454,3665.731767632994,4141.288
Latin America and Caribbean,2020-05-11,658737988,3062.8123908661532,3132.6245776597234,3112.235319331997,3062.8123908661532,2997.657553161418,2959.1822734766242,2955.0413475763385,145351.14101456534,3028.1487711367777,1418.285
Asia,2020-05-11,4653336159,2234.3040684942152,5269.784923050012,4513.628673014344,2237.8199666941787,551.7109140700315,-1094.7580084316226,-1182.9349050460125,-8654.37585597364,-173.0875171194728,347.716
Africa,2020-05-11,1372305269,653.7078658900061,1912.3163923031698,1275.4401645389746,653.7078658900061,-728.6663254978689,-1715.9582232447874,-2462.8198107061585,13502.933562701173,241.12381361966382,71.717
"Europe, United States, Canada, and Oceania",2020-05-11,1164189376,3393.1800684703912,3413.633771344309,3407.1534441634667,3398.5586112468977,3386.068543465621,3379.2626516772784,3377.893588628198,254939.16828676054,3399.1889104901406,3463.716
Latin America and Caribbean,2020-05-18,658737988,3288.6029318214305,3352.5916321806462,3342.04907245936,3288.6029318214305,3218.861220506002,3175.944833236231,3174.2432391354387,155729.7695859938,3244.3701997082044,1676.146
