region,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Western Asia,2020-09-07,284170120,0.5542780191136139,1.0217724098353873,0.9270098946906303,0.5797635252845268,0.3203427317263206,0.22517645868665281,0.21476760327289576,0.5054741948841788,0.02808189971578771,0.0725424615367724
Australia and New Zealand,2020-09-07,30914517,-0.20521313685813275,-0.20521313685813275,-0.20521313685813275,-0.20521313685813275,-0.20521313685813275,-0.20521313685813275,-0.20521313685813275,-0.4104262737162655,-0.20521313685813275,0.053143317749392634
Western Europe,2020-09-07,198599053,0.11037353419872782,0.11037353419872782,0.11037353419872782,0.11037353419872782,0.11037353419872782,0.11037353419872782,0.11037353419872782,0.9933618077885505,0.11037353419872782,0.01388274494944344
Eastern Europe,2020-09-07,292475148,0.4911282613505154,0.4911282613505154,0.4911282613505154,0.4911282613505154,0.4911282613505154,0.4911282613505154,0.4911282613505154,4.911282613505154,0.4911282613505154,0.07785755526825137
Northern America,2020-09-07,371107718,0.2642155822452647,0.2642237530231962,0.2642229608706586,0.2642199938746834,0.2642155822452647,0.2642130942513697,0.26421211372331393,1.3210881159682115,0.2642176231936423,0.21857346550793105
South-eastern Asia,2020-09-07,674675391,0.14895202090790935,0.20100434840405035,0.1926656423454695,0.14895202090790935,0.04752905962977025,0.010757003598772647,0.007865255222262618,-0.003609401817601406,-3.281274379637642e-4,0.022211866921347367
Eastern Asia,2020-09-07,1658782555,0.03199629823188983,0.17888724348690155,0.15557786371848858,0.08155517960587631,0.020604269700084957,-0.02581232635384849,-0.033027199986105156,0.005475607506297419,7.822296437567741e-4,9.129587211025378e-4
Polynesia,2020-09-07,633057,0.03201569886297846,0.0950741839281138,0.08760629298417998,0.047978834356743584,0.0010156244409919638,-0.028286175975487538,-0.03644236223348305,0.38190984003093564,0.042434426670103956,0
Northern Europe,2020-09-07,106727166,0.1251913007866974,0.12596418770151932,0.12580892093784643,0.12539982065865396,0.1251065219972744,0.12494868121537324,0.12491893744420862,1.7541775613494197,0.12529839723924427,0.011242685859380918
Northern Africa,2020-09-07,250023393,0.4359152095546349,0.4728789900347023,0.4359152095546349,0.4359152095546349,0.23145599603995692,0.19796061189976794,0.1897292274941821,0.7507742591850107,0.1251290431975018,0.029198067878392478
Melanesia,2020-09-07,11328580,-0.10902639344117128,0.07837189343497611,0.05747355437739432,-0.001615942573699746,-0.10902639344117128,-0.18373718474250744,-0.20043001194549026,0,0,0
Micronesia,2020-09-07,554402,-0.016125868519480828,0.14866756516112478,0.11882881252285332,0.04225392861701785,-0.06481848479261987,-0.12847810753748481,-0.1572645091250806,0,0,0
Central Asia,2020-09-07,75250695,0.32866510115846526,0.34319221045288434,0.3390114892929802,0.33329943996338923,0.324996506259747,0.3208222360386946,0.3173087574927224,1.5769089151589775,0.31538178303179554,0.020123402182531336
Other,2020-09-07,23855008,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0
Latin America and the Caribbean,2020-09-14,658613257,0.378048188986065,0.3893805325388904,0.38715536677192103,0.378048188986065,0.3630335145556717,0.35588203581387956,0.3526338583649929,15.623555432163377,0.3471901207147417,0.3331241782155624
Southern Asia,2020-09-14,1962272390,0.534100673252218,0.8029552033821818,0.7310860390631322,0.6362047380072935,0.4711809351800464,0.27389844592587925,0.2278881199500434,0.1423050695315468,0.015811674392394087,0.06742178133587254
Sub-Saharan Africa,2020-09-14,1121670004,0.022713377891716614,0.14201839818365933,0.11040606999208899,0.030712240640603176,-0.07122080366508537,-0.20243647052402877,-0.28530500155309546,-0.075728659692175,-0.0015454828508607143,0.010278067487663689
Southern Europe,2020-09-14,150192351,0.3298330403960127,0.32983479213462924,0.32983465196101314,0.3298339207387078,0.3298329795573906,0.32983205000192123,0.32983174754834993,5.277334023628675,0.3298333764767922,0.056023492168386126
Western Asia,2020-09-14,284170120,0.5574024242325605,1.0146401643185357,0.9270144548332087,0.5793228308092309,0.32088790421407265,0.22234737201173016,0.21313345524799007,0.5210383124024366,0.02894657291124648,0.07344720127506721
Australia and New Zealand,2020-09-14,30914517,-0.23633120349330058,-0.23633120349330058,-0.23633120349330058,-0.23633120349330058,-0.23633120349330058,-0.23633120349330058,-0.23633120349330058,-0.47266240698660117,-0.23633120349330058,0.021255386264000177
Western Europe,2020-09-14,198599053,0.16964586401909687,0.16964586401909687,0.16964586401909687,0.16964586401909687,0.16964586401909687,0.16964586401909687,0.16964586401909687,1.526812776171872,0.16964586401909687,0.02201067897337859
Eastern Europe,2020-09-14,292475148,0.5067388673009209,0.5067388673009209,0.5067388673009209,0.5067388673009209,0.5067388673009209,0.5067388673009209,0.5067388673009209,5.067388673009209,0.5067388673009209,0.0795674441371682
Northern America,2020-09-14,371107718,0.2670655489474357,0.2670716097030085,0.26707117654971446,0.26706873764631306,0.2670655489474357,0.2670634960233158,0.267062465177572,1.3353311888803028,0.2670662377760606,0.20051940822206235
South-eastern Asia,2020-09-14,674675391,0.1600196362138356,0.21058538357308884,0.191886372225231,0.1600196362138356,0.0523901407249857,0.021893149399328432,0.01627561527541944,-0.003609401817601406,-3.281274379637642e-4,0.03125310376112414
Eastern Asia,2020-09-14,1658782555,0.039362466742426924,0.17091638200262974,0.14778727195418742,0.08583565411271044,0.022067927181637016,-0.017097043752182746,-0.02662972532544352,0.009683512863730058,0.0013833589805328653,8.870360949750886e-4
Polynesia,2020-09-14,633057,0.03326806960897606,0.09141537741144945,0.07744106507721868,0.04477215873024539,0.007077557926692273,-0.025785062264404253,-0.03593926717977221,0.38190984003093564,0.042434426670103956,0.07898182944031897
Northern Europe,2020-09-14,106727166,0.07390521120579996,0.07462745267158025,0.07451846100358325,0.07411515566644591,0.07380866950852118,0.07367564059439526,0.07364204661447651,1.0360848500710371,0.07400606071935979,0.01525853314609703
Northern Africa,2020-09-14,250023393,0.4522966038805238,0.5145552522119343,0.4756326856040979,0.4522966038805238,0.2554432054155351,0.22588746827825212,0.21246532509210725,0.8312695842193137,0.13854493070321894,0.02834094808080618
Melanesia,2020-09-14,11328580,-0.11571128970995226,0.08999821906436693,0.052157267136954635,-0.004231059552893908,-0.11571128970995226,-0.19292859952217986,-0.22168772706956366,0,0,0.0012622941268896895
Micronesia,2020-09-14,554402,-0.015027042941297534,0.13995499537098696,0.12339395849240999,0.03606923017687861,-0.06452635504310228,-0.1343466720020147,-0.17626747148973146,0,0,0
Central Asia,2020-09-14,75250695,0.32871856212186235,0.3423872177585046,0.3389924427728384,0.3320199893076046,0.32448307908765256,0.3208699323677717,0.31769041569500217,1.5769089151589775,0.31538178303179554,0.018985871160392603
Other,2020-09-14,23855008,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0
Latin America and the Caribbean,2020-09-21,658613257,0.3776507966414815,0.38664070774442844,0.38469288129258483,0.3776507966414815,0.36312419738583185,0.3550326838669984,0.35298170615793095,15.579290347732247,0.34620645217182777,0.3124316096175999
Southern Asia,2020-09-21,1962272390,0.4796556791021217,0.7654423584331242,0.7094585869307537,0.604096707928575,0.43041627820887723,0.25831016293057885,0.20635021998565084,0.1379334615132096,0.015325940168134398,0.07037030164808057
Sub-Saharan Africa,2020-09-21,1121670004,0.024505688004490194,0.14196867959335158,0.11396979621097028,0.027545895278180594,-0.060427474512861304,-0.18986568891688416,-0.29042827376581704,0.14818746457283738,0.003024233970874232,0.009348471442229991
Southern Europe,2020-09-21,150192351,0.1977357702675619,0.19773755156459455,0.19773738583091177,0.19773655699089332,0.19773558638691746,0.19773462141077738,0.19773436091494487,3.1637776548359957,0.19773610342724973,0.11452047914211023
Western Asia,2020-09-21,284170120,0.542218299426724,0.9166919692354928,0.8186743038217936,0.542218299426724,0.3062399803228293,0.23009474094968185,0.21110701647175953,0.5317160209324036,0.029539778940689085,0.08164053279071001
Australia and New Zealand,2020-09-21,30914517,-0.12382742412000555,-0.12382742412000555,-0.12382742412000555,-0.12382742412000555,-0.12382742412000555,-0.12382742412000555,-0.12382742412000555,-0.2476548482400111,-0.12382742412000555,0.018023894728809768
Western Europe,2020-09-21,198599053,0.07465188494048515,0.07465188494048515,0.07465188494048515,0.07465188494048515,0.07465188494048515,0.07465188494048515,0.07465188494048515,0.6718669644643663,0.07465188494048515,0.036398461577759895
Eastern Europe,2020-09-21,292475148,0.49533863129083194,0.49533863129083194,0.49533863129083194,0.49533863129083194,0.49533863129083194,0.49533863129083194,0.49533863129083194,4.953386312908319,0.49533863129083194,0.09001995615709545
Northern America,2020-09-21,371107718,0.3033199793240775,0.3033267648100764,0.30332610246876435,0.3033234109400146,0.3033199793240775,0.30331835377625244,0.30331749749110615,1.5166031627804215,0.30332063255608427,0.20640907285037927
South-eastern Asia,2020-09-21,674675391,0.15940355257672892,0.21495603076344125,0.20596828453660895,0.15940355257672892,0.053885641367288004,0.024199404212297684,0.016922767987022493,-0.003609401817601406,-3.281274379637642e-4,0.027018326506591077
Eastern Asia,2020-09-21,1658782555,0.04063231388321477,0.1658545749698433,0.1394705203524933,0.07637832184974018,0.019593566982285943,-0.01599617622408847,-0.021532485320729124,0.006223143701600848,8.89020528800121e-4,7.148013441701526e-4
Polynesia,2020-09-21,633057,0.03046613285511265,0.09946322516065685,0.08361151781327561,0.04464473864389313,0.0033925910390755682,-0.040541320440141575,-0.05008852301320411,0.38190984003093564,0.042434426670103956,0
Northern Europe,2020-09-21,106727166,0.05923065987657575,0.059962653718673174,0.059841413146858063,0.059496350317203864,0.05915577268568078,0.05899549290547277,0.05894892847188917,0.8306638610043975,0.059333132928885535,0.025432137868253712
Northern Africa,2020-09-21,250023393,0.45788931698587065,0.5137571430228407,0.48421988107019565,0.45788931698587065,0.2626204444926968,0.2322442961531948,0.21115164834886974,0.838743170615173,0.1397905284358622,0.0317114326978196
Melanesia,2020-09-21,11328580,-0.11906726726028556,0.07645647766946466,0.048771708876768474,-0.010328454804422238,-0.11906726726028556,-0.1599922649770597,-0.18922452131671666,0,0,0.0012622941268896895
Micronesia,2020-09-21,554402,-0.029150405083325406,0.1520177888925185,0.1310182492300731,0.03685480505832031,-0.06916549886757808,-0.12883600076447432,-0.15998254716273733,0,0,0
Central Asia,2020-09-21,75250695,0.3260568809374491,0.33702166368546227,0.33569662279442464,0.3294409142287032,0.3211532530217203,0.31725823542822157,0.3145278987742412,1.5619372204153927,0.3123874440830785,0.01632675950700522
Other,2020-09-21,23855008,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0
Latin America and the Caribbean,2020-09-28,658613257,0.34481261829507537,0.35530135632053333,0.35338357024130174,0.34481261829507537,0.33180848248599115,0.32376278900104727,0.3225549320563685,14.217386608915065,0.31594192464255705,0.3181360195426494
Southern Asia,2020-09-28,1962272390,0.4780776208044524,0.7674245444110864,0.6919930888716725,0.5632577381547117,0.4148247015582168,0.25688794538561693,0.22700278148195105,0.19079112968696482,0.021199014409662757,0.06562356004000036
Sub-Saharan Africa,2020-09-28,1121670004,0.00971759698822907,0.158828068606253,0.11450919691812178,0.026312627889690517,-0.06706528141868827,-0.22084251263878044,-0.268689308547175,-0.310378778765877,-0.006334260791140346,0.010647516611311646
Southern Europe,2020-09-28,150192351,0.29463952326265014,0.2946422457460739,0.2946418028088781,0.29464086718515675,0.29463952326265014,0.2946389187930015,0.29463851283166537,4.714246569385218,0.29464041058657614,0.10653005891092283
Western Asia,2020-09-28,284170120,0.3265431076149394,0.5467824600174648,0.5086303067519329,0.3914728495012078,0.27769344107047617,0.23321280619467177,0.21504557455797,0.5223051591771783,0.029016953287621026,0.08033392110331657
Australia and New Zealand,2020-09-28,30914517,-0.10814362278947982,-0.10814362278947982,-0.10814362278947982,-0.10814362278947982,-0.10814362278947982,-0.10814362278947982,-0.10814362278947982,-0.21628724557895965,-0.10814362278947982,0.012938905045807443
Western Europe,2020-09-28,198599053,0.12851489534035102,0.12851489534035102,0.12851489534035102,0.12851489534035102,0.12851489534035102,0.12851489534035102,0.12851489534035102,1.156634058063159,0.12851489534035102,0.051863792119894954
Eastern Europe,2020-09-28,292475148,0.5001253627775013,0.5001253627775013,0.5001253627775013,0.5001253627775013,0.5001253627775013,0.5001253627775013,0.5001253627775013,5.0012536277750135,0.5001253627775013,0.10164487548186488
Northern America,2020-09-28,371107718,0.22591399062371537,0.22591946371181787,0.22591828566297756,0.22591636749739585,0.2259132155873575,0.22591114890555924,0.22591048534340516,1.129576527488043,0.22591530549760855,0.20683240007420164
South-eastern Asia,2020-09-28,674675391,0.15888789445089777,0.2090100844867769,0.1908085872736219,0.15888789445089777,0.05242573144858273,0.018881551384309636,0.009744277231090758,-0.003609401817601406,-3.281274379637642e-4,0.028352153131964465
Eastern Asia,2020-09-28,1658782555,0.04341574542005747,0.165702880285547,0.1393433876484108,0.07506822296113555,0.021598878474800326,-0.013713779030198731,-0.03513864303795912,1.8256896213464925e-4,2.608128030494989e-5,5.856102097721905e-4
Polynesia,2020-09-28,633057,0.031164283069739354,0.09807955099628284,0.08518633922943707,0.04134450643825765,0.0014747729556186175,-0.025817250830457845,-0.04488025758985848,0.38190984003093564,0.042434426670103956,0.09019724922084424
Northern Europe,2020-09-28,106727166,0.08573979730870152,0.0864483563031899,0.086328990614111,0.08595043233415695,0.08564854274805372,0.08548387543843752,0.08542320581279424,1.2019282867833012,0.08585202048452152,0.03533776957967758
Northern Africa,2020-09-28,250023393,0.464344522696576,0.5349168064748249,0.49594704050779675,0.464344522696576,0.2711416256588296,0.23730448214267846,0.22837430602009282,0.8816648686317601,0.14694414477196005,0.03079711825205092
Melanesia,2020-09-28,11328580,-0.09470119668945211,0.10710893624853787,0.0598315907502302,0.0027334900858628766,-0.09470119668945211,-0.14040560340702615,-0.14687434470025482,0,0,0
Micronesia,2020-09-28,554402,-0.0273958919082566,0.15705342676051437,0.14257466052076098,0.03826970206896066,-0.06457384686061551,-0.12143939568557299,-0.13411855577036197,0,0,0
Central Asia,2020-09-28,75250695,0.3256712398947583,0.3392642753766898,0.33539646754889507,0.3286499059120357,0.3201414692665004,0.3160533165838973,0.3139931338205886,1.5619372204153927,0.3123874440830785,0.011011193982992449
Other,2020-09-28,23855008,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0.016622366323067957,0
Latin America and the Caribbean,2020-10-05,658613257,0.37496371753311136,0.3824285355675841,0.3813344358056735,0.37496371753311136,0.3593470023085033,0.35335875716300347,0.3509996536335198,15.51049592768508,0.34467768728189063,0.3687870902766639
Southern Asia,2020-10-05,1962272390,0.4459154236593438,0.6544799032916823,0.642390295741124,0.48994157942569133,0.37387416612831725,0.245548931669652,0.2163857723458734,0.20318379185036778,0.022575976872263082,0.0653615678708092
Sub-Saharan Africa,2020-10-05,1121670004,0.03130810450246397,0.15800464827362226,0.12320731073966791,0.0425610576380684,-0.05619669922215675,-0.20694739734339906,-0.2891644570327661,0.3840667991810831,0.007838097942471083,0.007781878777958298
Southern Europe,2020-10-05,150192351,0.26803990131508804,0.26804196766781957,0.2680415528016931,0.2680408081617182,0.2680397815785308,0.2680388713176182,0.2680386850651426,4.288645729143963,0.2680403580714977,0.11784887767020838
Western Asia,2020-10-05,284170120,0.31743540024109734,0.4076451124955814,0.3797622380934408,0.32806938359587173,0.26747851654800336,0.233889895760348,0.2259657536496828,0.8639468795086284,0.047997048861590466,0.0821441043836699
Australia and New Zealand,2020-10-05,30914517,-0.1639103035369099,-0.1639103035369099,-0.1639103035369099,-0.1639103035369099,-0.1639103035369099,-0.1639103035369099,-0.1639103035369099,-0.3278206070738198,-0.1639103035369099,0.006006886667516106
Western Europe,2020-10-05,198599053,0.060088474258498024,0.060088474258498024,0.060088474258498024,0.060088474258498024,0.060088474258498024,0.060088474258498024,0.060088474258498024,0.5407962683264822,0.060088474258498024,0.05387739688768808
Eastern Europe,2020-10-05,292475148,1.0678502673879684,1.0678502673879684,1.0678502673879684,1.0678502673879684,1.0678502673879684,1.0678502673879684,1.0678502673879684,10.678502673879683,1.0678502673879684,0.11878855430137264
Northern America,2020-10-05,371107718,0.3095478866993306,0.3095522107699368,0.30955107419358535,0.3095493635592978,0.30954699340209896,0.30954507815380516,0.3095448327242823,1.5477476844102043,0.30954953688204084,0.1997107481337804
South-eastern Asia,2020-10-05,674675391,0.1303330391941161,0.15569625148555763,0.13497630462572754,0.1303330391941161,0.025513927720176487,-0.008333579015161631,-0.01549193849941732,-0.1575102868506913,-0.01431911698642648,0.03038498257601336
Eastern Asia,2020-10-05,1658782555,0.0712167371187263,0.23951050641812724,0.1759248937634133,0.09812006137516571,0.03272046124841115,-0.008673181748953998,-0.02335626715095075,0.037091202745941645,0.005298743249420234,4.995229769582427e-4
Polynesia,2020-10-05,633057,0.023705773301717074,0.08678544512436633,0.07315789295887887,0.03394710427501648,-0.014798682695071492,-0.05122690406624203,-0.06283563180927464,0.29660946423539203,0.03295660713726578,0.06776640965979366
Northern Europe,2020-10-05,106727166,0.01951517450824677,0.020126104872712294,0.01994733474321863,0.019678629874586767,0.019417041605987534,0.019261177239341332,0.019218021097181313,0.2747195047999115,0.019622821771422244,0.05621905110831857
Northern Africa,2020-10-05,250023393,0.41693590478172243,0.536103098639771,0.4585462486854675,0.41693590478172243,0.2224769171677747,0.19177811399681868,0.1831557595828581,0.6331525832528225,0.10552543054213709,0.0325681525328312
Melanesia,2020-10-05,11328580,-0.1182079696751739,0.09767039522879688,0.06238895470869374,-0.01510303542457057,-0.1182079696751739,-0.16555024996638365,-0.1891026059473701,0,0,0
Micronesia,2020-10-05,554402,-0.029268476517254234,0.15734710243235794,0.12421227044156895,0.03841885636986882,-0.0724313258046185,-0.13639049553926408,-0.1816031036435635,0,0,0
Central Asia,2020-10-05,75250695,0.29283228431185027,0.3090249762949742,0.30712107174195974,0.2974640440757036,0.2886319859628051,0.28382903102167134,0.28191097255797204,1.4100034970182884,0.2820006994036577,0.011581288385442819
Other,2020-10-05,23855008,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,0
Latin America and the Caribbean,2020-10-12,658613257,0.36159644246529116,0.3709031139709236,0.36693649828275143,0.36159644246529116,0.34864549884117046,0.34112478593409407,0.3395914819731788,15.038383830927991,0.3341863073539554,0.27670745777290057
Southern Asia,2020-10-12,1962272390,0.40694327832069055,0.6349662640616924,0.5856166470812396,0.4691071686526714,0.36045956115509276,0.25427556121716915,0.2192770321317904,0.2854227020442491,0.03171363356047212,0.06014165036486092
Sub-Saharan Africa,2020-10-12,1121670004,0.034176920623343425,0.15213276880163942,0.13028971078016757,0.05041192672212886,-0.057285658026674735,-0.21733720005815851,-0.33149999783048417,0.6138491764229379,0.012527534212713019,0.013767863939419388
Southern Europe,2020-10-12,150192351,0.3304179341826821,0.3304217192469811,0.33042095577618347,0.3304197353533511,0.3304179163987224,0.3304167789376029,0.33041638292825526,5.286680195340868,0.3304175122088043,0.1343037768947368
Western Asia,2020-10-12,284170120,0.31664105290228084,0.3787925051899542,0.3657331963851809,0.31664105290228084,0.2632697768695778,0.22655729587344223,0.21748694074144398,0.8138159428509872,0.04521199682505485,0.0873719587407712
Australia and New Zealand,2020-10-12,30914517,-0.13398446458096386,-0.13398446458096386,-0.13398446458096386,-0.13398446458096386,-0.13398446458096386,-0.13398446458096386,-0.13398446458096386,-0.2679689291619277,-0.13398446458096386,0.0018470286952890125
Western Europe,2020-10-12,198599053,0.14440767937431628,0.14440767937431628,0.14440767937431628,0.14440767937431628,0.14440767937431628,0.14440767937431628,0.14440767937431628,1.2996691143688466,0.14440767937431628,0.06848018555254641
Eastern Europe,2020-10-12,292475148,1.1604784060749125,1.1604784060749125,1.1604784060749125,1.1604784060749125,1.1604784060749125,1.1604784060749125,1.1604784060749125,11.604784060749125,1.1604784060749125,0.1596224510671929
Northern America,2020-10-12,371107718,0.2355533065265112,0.23555789105754338,0.23555638406580728,0.23555431146905145,0.23555196564828015,0.2355501359746566,0.23554892971342875,1.1777742418206887,0.23555484836413773,0.1999804811389021
South-eastern Asia,2020-10-12,674675391,0.10737498089705466,0.13910999393403814,0.1303613384336833,0.10737498089705466,0.023008540247192878,-0.011951037764996888,-0.021225518616612142,-0.1575102868506913,-0.01431911698642648,0.03000405864810919
Eastern Asia,2020-10-12,1658782555,0.06120799520367475,0.2052537929920216,0.17454416114115553,0.09316520730695682,0.024376975697119694,-0.01859179255638954,-0.02554720064649649,0.02434691631956306,0.003478130902794723,3.617110622434777e-4
Polynesia,2020-10-12,633057,0.026961003268665545,0.09117913817588295,0.0779481590092677,0.0419296170183665,-0.010580173978391954,-0.039423941586545955,-0.053508298999660336,0.29660946423539203,0.03295660713726578,0.04517760643986244
Northern Europe,2020-10-12,106727166,0.13195289454587614,0.13253135913620154,0.13241914536542893,0.13210011776556624,0.13186817576874196,0.13171568354802213,0.13161609703529603,1.8488267007129178,0.1320590500509227,0.07428942692997208
Northern Africa,2020-10-12,250023393,0.48701642058416544,0.5965329708513208,0.5432358809337421,0.48701642058416544,0.26753798870805506,0.20864704469399115,0.20056834573256624,0.7091911824547327,0.11819853040912211,0.0334256722929922
Melanesia,2020-10-12,11328580,-0.10789500851296141,0.10312167498388042,0.07624673263558748,-0.003482027095058462,-0.10789500851296141,-0.15269571631466622,-0.1621710928479066,0,0,0
Micronesia,2020-10-12,554402,-0.02821622145001077,0.17917722916103307,0.15355247503579886,0.04626685095133862,-0.06308802574285433,-0.1253786357350645,-0.16165600774141797,0,0,0
Central Asia,2020-10-12,75250695,0.29380556347305925,0.30931215456924793,0.307220589649801,0.297520093397773,0.28956096450799995,0.2841794554387747,0.28250305102693507,1.4100034970182884,0.2820006994036577,0.01499919701738303
Other,2020-10-12,23855008,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,0
Latin America and the Caribbean,2020-10-19,658613257,0.383314146262361,0.39159829673932806,0.3877962594277251,0.383314146262361,0.3687000702733384,0.36193864508946766,0.36005211839425527,15.947875957091753,0.3543972434909279,0.25699012007588545
Southern Asia,2020-10-19,1962272390,0.40083144109281876,0.6086665875586952,0.5468356333998945,0.4442433133887007,0.3489287440809179,0.22671734891853887,0.2021630500597216,0.27512137991231,0.030569042212478886,0.055183826950752746
Sub-Saharan Africa,2020-10-19,1121670004,0.03702003541397253,0.14784985434973988,0.12523381466129102,0.05041600147935738,-0.05559902122123292,-0.19699080834825147,-0.3110089442058141,0.519614687114084,0.010604381369675184,0.011055301430704927
Southern Europe,2020-10-19,150192351,0.5728686340625225,0.5728716922871283,0.572871444294262,0.5728699686350245,0.5728683755694318,0.572867646699408,0.5728672931836437,9.165896197682896,0.572868512355181,0.16207749487855078
Western Asia,2020-10-19,284170120,0.33763771466327913,0.410125940314422,0.38107545321268044,0.33763771466327913,0.27934349482399656,0.24049851351879337,0.22588726425988576,0.7906507446842793,0.04392504137134885,0.09184603926690112
Australia and New Zealand,2020-10-19,30914517,-0.09332857651202979,-0.09332857651202979,-0.09332857651202979,-0.09332857651202979,-0.09332857651202979,-0.09332857651202979,-0.09332857651202979,-0.18665715302405958,-0.09332857651202979,0.002772160406064245
Western Europe,2020-10-19,198599053,0.3772098252852824,0.3772098252852824,0.3772098252852824,0.3772098252852824,0.3772098252852824,0.3772098252852824,0.3772098252852824,3.3948884275675417,0.3772098252852824,0.106388221297309
Eastern Europe,2020-10-19,292475148,1.3493979983620692,1.3493979983620692,1.3493979983620692,1.3493979983620692,1.3493979983620692,1.3493979983620692,1.3493979983620692,13.493979983620692,1.3493979983620692,0.20934667584132652
Northern America,2020-10-19,371107718,0.2907546482549345,0.290758975133297,0.29075817641215757,0.2907559394806138,0.29075363738384535,0.29075193074766886,0.2907503599487234,1.4537818979820496,0.29075637959640993,0.21006596257316318
South-eastern Asia,2020-10-19,674675391,0.13220955666035208,0.15523943006135707,0.14274889333361554,0.13220955666035208,0.025408513018981827,-0.009620096069136105,-0.014930608292512996,-0.1575102868506913,-0.01431911698642648,0.027653594971570557
Eastern Asia,2020-10-19,1658782555,0.060413360517690314,0.1668260413778814,0.13898547493972485,0.0846454093451038,0.02168733048175749,-0.02174747790961726,-0.02975601823203577,0.03534293261176484,0.005048990373109263,4.8228141632463697e-4
Polynesia,2020-10-19,633057,0.027627430121625125,0.10699799427016855,0.09320716436444912,0.04248284987225187,-0.006489363729371711,-0.037987042487180496,-0.05476122474678741,0.29660946423539203,0.03295660713726578,0.11278605244077547
Northern Europe,2020-10-19,106727166,0.2108774303582639,0.21151088402321358,0.21133724185172045,0.21103242339500036,0.21081895117686614,0.21065359312635212,0.21055064131833134,2.953700037272779,0.21097857409091278,0.12555378824544072
Northern Africa,2020-10-19,250023393,0.49759754783593935,0.5996904541059276,0.5673553730907107,0.49759754783593935,0.2689429520193489,0.21517206462666885,0.2109113933505862,0.7065857119681023,0.11776428532801705,0.04348113138357418
Melanesia,2020-10-19,11328580,-0.07200409848671883,0.10514650880914174,0.07748527156291203,0.023668071301672967,-0.07200409848671883,-0.10136573552051269,-0.11279162997995122,0,0,0
Micronesia,2020-10-19,554402,-0.021974307213201434,0.18059781867470362,0.14432418656795945,0.052449664585578745,-0.04354658238700958,-0.09946036546630482,-0.11417906081895075,0,0,0
Central Asia,2020-10-19,75250695,0.2927452683749875,0.30972811646955994,0.3079048267795179,0.29716870058179956,0.28901385594311557,0.2831761515696476,0.27932228058400427,1.4100034970182884,0.2820006994036577,0.01632675950700522
Other,2020-10-19,23855008,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,-0.1917836372180093,0
Latin America and the Caribbean,2020-10-26,658613257,0.37791525515529273,0.3859905257267624,0.383694723470781,0.37791525515529273,0.3645595519359225,0.35802711325178455,0.3554067512242844,15.809923764524296,0.3513316392116511,0.25985371260147594
Southern Asia,2020-10-26,1962272390,0.4120120938947137,0.6104610675576116,0.5555813704662296,0.44301982365140813,0.3450954831563604,0.22922001243541618,0.21454751914113016,0.38365808078724445,0.04262867564302716,0.05005859558570255
Sub-Saharan Africa,2020-10-26,1121670004,0.03054387878263082,0.14393777750351225,0.11272794611416888,0.04110681750081404,-0.06117907809366237,-0.18275225356443875,-0.2866107457477688,0.20346109583020705,0.004152267261840961,0.009883477279829264
Southern Europe,2020-10-26,150192351,0.7476152841287046,0.7476174578862343,0.7476172447432796,0.7476162631571148,0.7476150922168496,0.747614196212934,0.7476136794132514,11.961853686699293,0.7476158554187058,0.2407392903783762
Western Asia,2020-10-26,284170120,0.36773435104758984,0.452915222958393,0.42135682808557107,0.36773435104758984,0.2949285866331911,0.25617688565373276,0.24803412664813612,0.66577584831687,0.036987547128715,0.09526441414741284
Australia and New Zealand,2020-10-26,30914517,-0.1086611789913121,-0.1086611789913121,-0.1086611789913121,-0.1086611789913121,-0.1086611789913121,-0.1086611789913121,-0.1086611789913121,-0.2173223579826242,-0.1086611789913121,0
