region,date,population,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_90_top,cumulative_estimated_daily_excess_deaths_ci_50_top,cumulative_estimated_daily_excess_deaths_ci_50_bot,cumulative_estimated_daily_excess_deaths_ci_90_bot,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_raw_estimate,cumulative_daily_excess_deaths,cumulative_daily_covid_deaths
EMRO,2020-08-31,761408469,545525.8995868396,673670.2262383928,656675.3958964944,545525.8995868396,359070.7336247187,261957.14097766415,248138.35060175526,2765121.4267577045,131672.448893224,50949.08466666667
AFRO,2020-08-31,1162657993,169302.27634674343,302639.1929102009,271287.08406219044,171097.0205191789,-7044.593622927728,-160516.02771054688,-269337.55819248135,2522023.0563204745,53660.065028095196,22052.762666666666
EURO,2020-08-31,932917123,443476.3587083411,453346.4354481077,450139.05496310245,443476.3587083411,425327.4841948279,414606.8483029771,411900.06260517484,21125742.750036307,398598.91981200577,222226.59433333334
AMRO,2020-08-31,1026253581,777893.3669726381,785262.3723504054,783557.2180766569,777893.3669726381,769248.3832259104,764599.1879994464,763774.5145997256,26665906.159913763,761883.0331403933,512815.46633333334
WPRO,2020-08-31,1924140566,60117.84997984699,340125.9168410269,266898.6677153408,67303.59919209211,-58706.2720009976,-184420.9609564586,-187627.5820553145,-3204568.1360722454,-118687.7087434165,9437.306666666667
SEARO,2020-08-31,2030500787,626942.0994052796,764803.4221339802,751091.1787032925,626942.0994052796,362150.73217243253,58379.52423296417,-2337.569675323723,-31953.93015971503,-3195.3930159715032,77326.87433333334
Other,2020-09-07,44753371,-4224.8052829739445,-2832.785596313458,-3152.267614892061,-3710.337110087853,-4670.023711973334,-5953.120496036158,-6764.511166019097,-136411.75192192054,-3789.2153311644597,949.4333333333333
EMRO,2020-09-07,761408469,570785.8367259931,700469.182563314,689921.0173068573,570785.8367259931,377926.28311589116,276880.5988056387,258387.6474521459,2856176.4708774732,136008.40337511778,53229.096666666665
AFRO,2020-09-07,1162657993,176833.9070007041,321079.9499011243,286810.7342258915,181856.06830114103,-5655.391358816473,-166474.0081167025,-267534.01878361206,2566597.872202954,54608.4653660203,23302.787666666667
EURO,2020-09-07,932917123,463547.2639794997,473156.14461902645,471514.9014449939,463547.2639794997,444709.9290764949,433622.14127683657,430276.7121787775,22072340.686891876,416459.258243243,225389.60033333334
AMRO,2020-09-07,1026253581,803142.4396526427,810668.8171044876,808861.1493756638,803142.4396526427,794062.9246671803,789351.7387034589,788447.9683227763,27512155.972010136,786061.5992002896,536844.4503333333
WPRO,2020-09-07,1924140566,66772.53016253638,368587.4261598927,275446.5614960042,74542.08894646032,-53238.11233915873,-188020.36098578005,-195048.33069501992,-3207720.5680547063,-118804.46548350764,9983.320666666667
SEARO,2020-09-07,2030500787,688663.3298808043,860574.6660007532,835631.433015669,688663.3298808043,432873.0362144343,84489.78419697478,24241.526797141716,-33589.72303245443,-3358.972303245443,85836.87233333333
Other,2020-09-14,44753371,-4056.4822475997908,-2660.5182012035434,-2955.8409372864458,-3503.1868253667835,-4499.236313473285,-5829.04613755869,-6666.371688190316,-129805.01524413146,-3605.6948678925405,1034.9313333333332
EMRO,2020-09-14,761408469,595053.2544828323,731310.0197112827,721321.541739072,595053.2544828323,395475.783483601,290241.54420413147,268100.92310183827,2944063.8749972424,140193.51785701152,55497.117666666665
AFRO,2020-09-14,1162657993,182673.28656965194,338196.3359740107,302503.7314746461,189372.05148920557,-4327.211326472806,-172137.18708145345,-277454.92732340214,2593745.0880854335,55186.065703945394,24166.790666666668
EURO,2020-09-14,932917123,484304.3246534548,493495.4025959826,493207.10219045775,484304.3246534548,464711.4137369371,453213.9167233524,449620.6549288895,23055582.823747452,435010.9966744802,228674.60233333334
AMRO,2020-09-14,1026253581,826794.003334715,834176.0141233488,832575.7282630738,826794.003334715,817272.8276923968,812196.9513463932,811616.2827830336,28304357.61743984,808695.9319268526,557409.4563333333
WPRO,2020-09-14,1924140566,74870.40925888381,384561.5429895563,297740.54000561446,86768.16746744755,-53092.11245534838,-190142.1676535889,-201834.67302583452,-3211591.200037167,-118947.82222359878,10871.312666666667
SEARO,2020-09-14,2030500787,754755.973511763,985077.8269860015,900876.9596356053,754755.973511763,499584.38747908495,114450.91187351164,54979.869345975276,-35225.51590519383,-3522.551590519383,94880.865333333335
Other,2020-09-21,44753371,-3889.8902006371572,-2453.367445558215,-2760.490056752457,-3285.6264456026806,-4333.184991015735,-5711.324224571175,-6575.221282922278,-123198.27856634237,-3422.1744046206213,1095.9293333333333
EMRO,2020-09-21,761408469,614372.7479094395,757413.9542311585,742677.5510174879,614372.7479094395,410052.2495515921,303367.26938636444,277888.41361817153,3031007.959117011,144333.7123389053,58152.10566666667
AFRO,2020-09-21,1162657993,190270.8971002123,353658.4573732174,318448.8536760888,197203.819416519,-2765.8274280738315,-177065.48652727684,-276051.7933296931,2637520.9039679132,56117.466041870495,24959.806666666667
EURO,2020-09-21,932917123,502115.89447426226,512425.10651637445,510745.8344890477,502115.89447426226,481739.46219803166,469907.6031438694,465880.90172842506,23876942.14082042,450508.3422796306,233158.62033333333
AMRO,2020-09-21,1026253581,851351.8389846472,858646.498622254,857182.4744258154,851351.8389846472,841462.7177296781,835946.4106791544,835642.0055794002,29126675.012869548,832190.7146534156,577134.4693333333
WPRO,2020-09-21,1924140566,82934.9602654554,399561.28473230766,318139.921148886,89044.27823209036,-54441.01156985713,-192617.07167839463,-203270.83267649752,-3211676.4320196277,-118950.97896368991,11363.314666666667
SEARO,2020-09-21,2030500787,816804.3905528355,1099035.665516291,1000624.966269541,816804.3905528355,558233.4653019359,144302.24495477928,84060.84321007598,-36861.30877793323,-3686.130877793323,104232.86533333334
Other,2020-09-28,44753371,-3719.428366889329,-2246.132209145958,-2562.9948365880414,-3076.1968177325057,-4155.5667578848315,-5594.739672482391,-6483.360508148232,-116591.54188855329,-3238.653941348702,1146.9313333333332
EMRO,2020-09-28,761408469,633816.8165398354,778892.5175185765,763876.0744870997,633816.8165398354,424784.1988120685,317493.6027967729,288169.01962345745,3137522.36323678,149405.82682079906,60848.10666666667
AFRO,2020-09-28,1162657993,193046.25553228692,365664.7871050971,324645.1384408753,201021.2001202601,-2136.241178756818,-182306.43449877494,-302297.83772647544,2646855.119850393,56316.06637979559,25834.81366666667
EURO,2020-09-28,932917123,522051.0472274983,533698.2683352253,530428.402812391,522051.0472274983,501218.12115039537,488697.6285507804,484418.99574706564,24807180.417893387,468060.0078847809,238143.62833333333
AMRO,2020-09-28,1026253581,872438.0637415771,879807.9712607174,878438.6671379929,872438.0637415771,862257.9388661153,856383.2802052788,856228.513063414,29830082.824965917,852288.0807133119,597157.4653333334
WPRO,2020-09-28,1924140566,90361.22664854281,413608.74194229103,332270.3132633452,96147.96073225558,-54419.36188568296,-193127.1960934742,-203698.64670131524,-3212328.6640020884,-118975.13570378105,11844.305666666667
SEARO,2020-09-28,2030500787,876148.4621880415,1217293.6034221938,1067813.2841884992,876148.4621880415,622833.0162182311,172922.46443653066,110214.11590549359,-38497.10165067263,-3849.710165067263,112835.85833333334
Other,2020-10-05,44753371,-3918.432791937783,-2410.4785172804864,-2740.6405635362717,-3259.2423050520306,-4344.112102336681,-5833.63775815518,-6763.124617662874,-123242.63359786096,-3423.406488829471,1204.9333333333334
EMRO,2020-10-05,761408469,652348.9390550689,799402.6018846654,779063.1096402586,652348.9390550689,438289.1360012908,330908.91562173376,298314.3641735642,3235279.8192920326,154060.9437758111,63697.10666666667
AFRO,2020-10-05,1162657993,196879.1928852061,377803.64849395584,332571.8826193197,203009.0806383135,-6562.773028567272,-188223.12007409107,-327433.3522806214,2714072.9766468513,57746.233545677685,26494.822666666667
EURO,2020-10-05,932917123,551956.7417368463,564979.1463679642,560143.9803147558,551956.7417368463,530347.4913110513,517792.22099765914,512974.5817025735,26270340.29432119,495666.79800606024,243790.63333333333
AMRO,2020-10-05,1026253581,896584.0055960056,904030.4388001293,902728.1427776988,896584.0055960056,886059.5255721973,879931.5591290824,879745.1849179538,30638561.427384872,875387.4693538535,619333.624
WPRO,2020-10-05,1924140566,99409.93673130573,436080.4526082468,348516.18510418246,103594.3117497959,-47915.45936195825,-192723.50542606434,-204834.82725055574,-3212273.0140490653,-118973.07459440982,12382.304666666667
SEARO,2020-10-05,2030500787,929741.679882687,1325091.5786588383,1132451.6103403575,929741.679882687,685462.5649735078,197818.18506993365,138274.11880378754,-42525.79559868083,-4252.579559868083,121309.86233333334
Other,2020-10-12,44753371,-4108.680204865839,-2561.073716908909,-2907.490148416272,-3424.5104098644656,-4527.484754416283,-6068.680466599215,-7042.053870227302,-129893.72530716863,-3608.1590363102396,1272.9383333333333
EMRO,2020-10-12,761408469,674675.1799588786,818754.4838033285,796219.2265802057,674675.1799588786,453755.06025431806,345302.7064714517,310891.0232351736,3364053.0153472857,160193.0007308231,66872.11066666666
AFRO,2020-10-12,1162657993,203861.57259021333,391838.514254434,348004.4212975539,209595.247667526,-7944.375098197734,-191858.9951094636,-339215.85885145917,2798549.2334433096,59543.600711559775,27616.83166666667
EURO,2020-10-12,932917123,586395.126891957,599776.6917451107,595343.8747933623,586395.126891957,564089.4849852588,551284.5550827666,546282.8217517996,27972530.170748997,527783.5881273396,250846.64033333334
AMRO,2020-10-12,1026253581,918314.4738161707,925889.3829247977,924345.3263471815,918314.4738161707,907555.7807261819,900955.0805799216,900711.5704153713,31361701.279803824,896048.607994395,637279.65
WPRO,2020-10-12,1924140566,108142.82811094739,455145.28665471415,364230.1838581072,115950.68500227197,-45053.1854636572,-192559.64276808876,-206106.79682718962,-3216170.164096042,-119117.41348503859,12943.305666666667
SEARO,2020-10-12,2030500787,982575.5693212549,1405646.0876170138,1191240.1069040229,982575.5693212549,737708.8826265386,223591.43734123843,165199.64517967857,-46554.48954668904,-4655.448954668904,128770.86833333333
Other,2020-10-19,44753371,-4300.217136077068,-2701.262592086831,-3073.254520449937,-3623.960440917201,-4733.5940319288175,-6307.848603650823,-7328.1930243423285,-136544.8170164763,-3792.911583791008,1314.9383333333333
EMRO,2020-10-19,761408469,696662.8145277391,838614.8311921239,813798.9668664989,696662.8145277391,469209.7959084852,360024.11068904115,323848.3271121339,3489364.9914025385,166160.23768583516,70531.08766666667
AFRO,2020-10-19,1162657993,209101.81282691556,406826.9408902634,355260.7966276648,214183.96306549953,-7023.096579735329,-197093.74201578257,-357982.1506677517,2875928.4902397674,61189.967877441864,28540.859666666667
EURO,2020-10-19,932917123,632271.6756787564,645474.1504242322,641152.479832454,632271.6756787564,608268.6348145711,595448.3102606627,589991.7407040566,30216337.647176802,570119.578248619,260208.65733333334
AMRO,2020-10-19,1026253581,942426.9366380469,950115.2738772462,948130.0499150244,942426.9366380469,930872.2230821237,924276.734680997,923985.8014420934,32168098.548889443,919088.5299682699,654555.643
WPRO,2020-10-19,1924140566,116866.85023506387,467056.237689703,384298.81377467676,117684.09115371092,-43831.419837363464,-192663.52948704298,-206863.45071023545,-3212464.1141430186,-118980.15237566736,13379.307666666668
SEARO,2020-10-19,2030500787,1025511.2697764096,1458668.1726173498,1263647.1582562241,1028487.2910241674,785938.7281605769,250111.72955255854,183835.80273030917,-50583.18349469724,-5058.318349469724,135283.87133333334
Other,2020-10-26,44753371,-4491.88515263199,-2876.156296967114,-3236.0361400630927,-3810.6945494107513,-4942.920804886407,-6589.887809729255,-7605.377322994774,-143195.90872578396,-3977.6641312717766,1374.9423333333332
EMRO,2020-10-26,761408469,717157.5553199644,858893.4884706145,836098.1638460122,717157.5553199644,483640.0507060589,376920.3843025985,339544.4488887939,3649354.267457791,173778.7746408472,74641.07466666667
AFRO,2020-10-26,1162657993,213363.35281738837,420492.2758500378,361833.1914709637,218737.3425627868,-11203.889187958308,-204526.0951206929,-380277.62942641275,2929638.547036226,62332.735043323955,29368.88266666667
EURO,2020-10-26,932917123,686201.6853291388,699759.3176060756,694513.9622151708,686201.6853291388,661392.8068939041,647610.8760531222,642733.105349536,32883151.903604608,620436.8283698983,273437.6703333333
AMRO,2020-10-26,1026253581,967276.2215826787,975055.6900990708,972954.1335026632,967276.2215826787,955330.056411401,948515.4084504931,948054.6933313684,33002796.817975063,942937.0519421446,672574.6579999999
WPRO,2020-10-26,1924140566,128408.52842649065,483456.1343922595,394394.38794746797,128408.52842649065,-42304.31257442335,-195188.22328071168,-207331.83207533622,-3209055.0641899956,-118853.89126629614,13849.308666666668
SEARO,2020-10-26,2030500787,1068556.5564031543,1506817.3291998445,1331454.4784625764,1075315.1685864904,831698.1777510784,272312.3127959285,204395.8148705434,-54611.877442705445,-5461.1877442705445,140835.87233333333
Other,2020-11-02,44753371,-4143.579115978615,-2463.0275367532727,-2866.622225783767,-3478.2299636205935,-4605.408688130572,-6337.234021056617,-7360.839804553975,-130948.57204799488,-3637.4603346665244,1454.9383333333333
EMRO,2020-11-02,761408469,739058.7935135633,881476.3913169904,861375.7031169038,739058.7935135633,503340.82190466474,396537.5795481116,356636.0586802265,3847352.8965775603,183207.28078940764,79547.09466666667
AFRO,2020-11-02,1162657993,226139.0191924464,438132.61947042,382621.71964720025,231764.79831785616,-578.1533505819232,-203487.5458361054,-371734.87882030156,3083231.0379187055,65600.66038124905,30140.912666666667
EURO,2020-11-02,932917123,758746.1188319981,772592.0405969715,765725.165582706,758746.1188319981,731701.3256071672,717632.6984385813,713737.8719920189,36451818.796677575,687770.1659750486,292550.6593333333
AMRO,2020-11-02,1026253581,997266.1581532842,1005118.0918434402,1002913.1790657884,997266.1581532842,985196.9746719385,977879.6016843454,977347.5035055996,34015825.363404766,971880.7246687077,690125.667
WPRO,2020-11-02,1924140566,139533.3276232504,502273.64431895566,413627.8644430969,139533.3276232504,-36709.499844801074,-196455.19507631118,-206513.3196483116,-3223699.5961724566,-119396.2813397206,14182.305666666667
SEARO,2020-11-02,2030500787,1112395.178711981,1537187.097165348,1387978.548812514,1127184.9811668752,877671.3237021532,289972.49984333984,227700.91524623203,-48762.33698211153,-4876.233698211153,145499.87433333334
Other,2020-11-09,44753371,-3793.6154052412785,-2076.9376982617855,-2486.8127975534308,-3144.559922571785,-4273.7941010504355,-6087.418087706187,-7102.582441689511,-118701.2353702058,-3297.2565380612723,1581.9463333333333
EMRO,2020-11-09,761408469,763145.9674720333,905433.8800080396,889448.3712234357,763145.9674720333,527039.8753996586,418238.110778617,375124.1825757359,4066972.285697329,193665.34693796805,85321.08666666667
AFRO,2020-11-09,1162657993,239676.88745027225,456801.1569711318,404528.57281885634,248020.67432896097,4291.7908781184715,-201121.5296164608,-360609.10000433685,3267241.928801185,69515.78571917415,30857.92266666667
EURO,2020-11-09,932917123,834064.8966867261,848584.3454208777,841289.787792727,834064.8966867261,805505.409981149,789717.6538685503,787544.788191257,40153409.68975054,757611.5035801989,320274.6913333333
AMRO,2020-11-09,1026253581,1027675.8958418642,1035556.7373227951,1033333.651660433,1027675.8958418642,1015296.2926837461,1007689.8618871582,1006887.9430033192,35044120.90883447,1001260.5973952707,708926.687
WPRO,2020-11-09,1924140566,150732.16142092686,521572.2254614475,433531.62433076673,150732.16142092686,-32744.67849222779,-199992.74714295872,-206080.98181538726,-3235552.3281549173,-119835.27141314509,14647.301666666666
SEARO,2020-11-09,2030500787,1156114.144816125,1566942.4645445517,1453352.637210207,1171678.744300698,911743.2570236869,308216.34496044467,251355.8484610834,-42912.796521517615,-4291.279652151761,150547.88233333334
Other,2020-11-16,44753371,-3441.6082782662393,-1700.2469160771914,-2106.5806115754885,-2798.9328816351695,-3943.451056399826,-5855.263248842234,-6845.072172191182,-106453.89869241673,-2957.0527414560197,1714.9533333333334
EMRO,2020-11-16,761408469,787058.1362330812,929161.194554655,914320.670514733,787058.1362330812,549344.6414153221,437520.0550416018,392298.0625948389,4267833.214817097,203230.15308652847,91157.08466666666
AFRO,2020-11-16,1162657993,253377.98060547307,476502.79907572805,426224.4019926819,263929.8380001649,9071.458904173936,-198142.95741526425,-349232.48840397986,3452296.2196836644,73453.11105709925,31750.947666666667
EURO,2020-11-16,932917123,909204.4597457678,926690.0340473164,918208.1060593236,909204.4597457678,879570.9291247184,861827.7059986197,860822.2520395706,43833026.7828235,827038.2411853492,351712.67833333334
AMRO,2020-11-16,1026253581,1060932.3408115227,1068759.058906537,1066619.6551036828,1060932.3408115227,1048149.2557474887,1040635.4236992405,1039471.0978063098,36176906.037597515,1033625.8867885005,729459.71
WPRO,2020-11-16,1924140566,161750.17295541352,539195.6085385225,452138.4834934481,161750.17295541352,-28764.491937750958,-203200.08881174866,-205389.9755969077,-3252810.4601373784,-120474.46148656956,14937.304666666667
SEARO,2020-11-16,2030500787,1197484.6175933506,1590826.713908977,1510774.0234540822,1210353.122280184,951766.6315407642,326509.0604327653,275266.2153377865,-37063.2560609237,-3706.32560609237,155032.87333333332
Other,2020-11-23,44753371,-3090.2717495485645,-1329.509859207922,-1727.0632443616405,-2450.3798566253336,-3607.5823461508576,-5610.492878846951,-6590.411859587773,-94206.56201462763,-2616.8489448507676,1903.9533333333334
EMRO,2020-11-23,761408469,809629.4206851716,950942.6571746065,936694.2671701411,809629.4206851716,573893.2591760138,455500.58486715815,408619.94244178256,4448186.803936866,211818.4192350889,97385.07566666667
AFRO,2020-11-23,1162657993,266152.65618587646,495058.35953791504,446467.6122670398,278820.284952278,12234.589112284588,-196597.26083869633,-339008.9398543605,3599581.310566144,76586.83639502434,32828.96866666667
EURO,2020-11-23,932917123,984703.2818852853,1003740.171426125,996583.9854859525,984703.2818852853,952299.1774146113,933356.326704206,932545.0907103086,47452536.57589647,895330.8787904995,386552.6933333333
AMRO,2020-11-23,1026253581,1095832.8520314803,1103608.0939455598,1101932.3261500907,1095832.8520314803,1082941.7423413673,1075250.3576434136,1073757.2528877656,37367826.16636056,1067652.17618173,752234.7069999999
WPRO,2020-11-23,1924140566,166413.45992880734,556272.8515168057,465326.4693532291,167539.4921266668,-26902.28218959581,-205801.50907743882,-209394.59908600993,-3275630.592119839,-121319.65155999403,15401.306666666667
SEARO,2020-11-23,2030500787,1239860.600057607,1620491.3080942219,1569019.3715013838,1251397.4529329608,1012055.4287823838,346187.1848886164,294420.9694584697,-31213.715600329782,-3121.3715600329783,159942.87633333332
Other,2020-11-30,44753371,-2730.97756843121,-953.5744883949128,-1343.1534871533102,-2086.4937401679344,-3262.1107882494016,-5381.850068339169,-6329.3591763731265,-81959.22533683856,-2276.6451482455154,2093.954333333333
EMRO,2020-11-30,761408469,829469.4542854155,968687.4258373278,957771.3536268967,829469.4542854155,593841.5864637371,471835.9220564044,423551.25329689984,4592636.693056636,218696.9853836493,102896.08466666666
AFRO,2020-11-30,1162657993,279777.8761983176,515711.8244919117,469207.7409504954,295739.5664145015,19603.3413039696,-195707.92202583974,-327323.41461721057,3804159.4014486233,80939.56173294943,33762.98566666667
EURO,2020-11-30,932917123,1059852.7099866911,1079520.412538521,1073637.7916771437,1059852.7099866911,1025431.326413594,1006510.4095661137,1003410.1781239779,50982868.568969436,961940.9163956498,423368.71033333335
AMRO,2020-11-30,1026253581,1134741.6541039518,1142292.7161306033,1141123.8855808778,1134741.6541039518,1121489.5615147208,1113666.581341332,1111925.320504459,38691416.12845693,1105469.0322416264,776282.71
WPRO,2020-11-30,1924140566,169141.85674238973,569644.3744608116,478604.11092901224,179947.02393936776,-25538.58544731957,-205959.13745723394,-209734.64481208907,-3283913.9241023,-121626.44163341852,15817.316666666668
SEARO,2020-11-30,2030500787,1281395.8821604254,1651498.7012635183,1626985.3973750372,1299946.53123775,1053053.7200296172,363515.411022386,303301.6257910863,-25364.175139735868,-2536.417513973587,164891.87633333332
Other,2020-12-07,44753371,-2204.7610565644072,-397.5590396759712,-781.7364881203022,-1535.3521255820299,-2759.724858587208,-4979.019231321376,-5895.714318992635,-63418.44607840428,-1761.6235021778966,2327.950333333333
EMRO,2020-12-07,761408469,848713.4754152473,988712.1680126893,979252.9943212742,848713.4754152473,612528.1166205269,488160.3126190684,438243.626051203,4746716.731692533,226034.13008059683,107673.08766666667
AFRO,2020-12-07,1162657993,294399.54213140195,539320.9884427219,492992.13675308303,311583.6888263962,28918.382413666423,-192242.68893206862,-321735.8958128692,4006723.0066321786,85249.42567302506,34818.98466666667
EURO,2020-12-07,932917123,1132459.212200588,1151185.7419090462,1148516.7405160042,1132459.212200588,1095422.111185218,1076705.5018760923,1071268.2549779702,54370677.38668757,1025861.837484671,459705.71033333335
AMRO,2020-12-07,1026253581,1180561.6248627098,1187841.9634037793,1186725.48610202,1180561.6248627098,1166971.6325157555,1158982.8779980463,1157177.9692064994,40253980.45668233,1150113.7273337808,805945.7069999999
WPRO,2020-12-07,1924140566,172761.4880824792,586993.009066866,492559.59433798154,193926.31303089796,-22961.044305489402,-209622.02992818394,-212124.61677410154,-3265824.538665406,-120956.46439501503,16293.316666666668
SEARO,2020-12-07,2030500787,1319741.6944074593,1684095.9859347385,1672828.28313167,1345141.3459621905,1095429.7735441753,375103.7594165152,312225.69917162706,-17024.998120002158,-1702.4998120002163,169702.87833333333
Other,2020-12-14,44753371,-1678.8968314403387,159.12001713608942,-220.21861212692022,-989.3141900168685,-2237.0904620171486,-4570.8207782169275,-5470.480458419628,-44877.666819970014,-1246.601856110278,2594.958333333333
EMRO,2020-12-14,761408469,866888.083738258,1006644.7812464146,998135.8887405494,866888.083738258,629174.1905814798,501948.7200159592,453799.7415989624,4886923.750328431,232710.65477754435,111712.08066666666
AFRO,2020-12-14,1162657993,311544.9874387765,562770.7429790873,518823.92995376175,335455.8062907542,44521.96254744693,-181628.95366595415,-308274.6695470354,4250364.611815733,90433.2896131007,36430.986666666664
EURO,2020-12-14,932917123,1200564.2714652752,1220651.0281134488,1218108.8290500531,1200564.2714652752,1160571.4031653842,1140134.5378276662,1134459.980659683,57532610.8044057,1085520.9585736925,495606.72233333334
AMRO,2020-12-14,1026253581,1227920.1182091816,1234994.483970556,1233664.6684544652,1227920.1182091816,1213828.7063705777,1205886.8462510102,1204174.5586086356,41868435.20157441,1196241.0057592688,837772.719
WPRO,2020-12-14,1924140566,176254.76387709426,603738.8156238099,507307.4350840713,204361.67318759445,-21077.084979967465,-212454.4179182047,-213941.99631730016,-3249830.3532285118,-120364.08715661155,16813.318666666666
SEARO,2020-12-14,2030500787,1354519.9029968965,1733988.8828702285,1705950.0799823375,1389691.636774679,1133348.638669685,383219.1382183653,316296.5270010002,-8685.82110026845,-868.5821100268453,174032.86833333335
Other,2020-12-21,44753371,-1154.9998513252713,711.675452788306,338.76090389069793,-447.3812688939335,-1735.356178121193,-4166.500590592347,-5037.003035076729,-26336.88756153574,-731.5802100426595,2851.963333333333
EMRO,2020-12-21,761408469,882616.8608963796,1023045.2962581109,1015068.26634006,882616.8608963796,643097.5765896378,514839.7390087791,467318.0629748327,5002937.928964329,238235.13947449188,115342.08466666666
AFRO,2020-12-21,1162657993,333316.11134287796,592930.6490404477,545029.2649745025,361795.68600908946,63356.3021876871,-168750.15198415326,-291274.16970846703,4647198.016999288,98876.55355317635,38327.99366666667
EURO,2020-12-21,932917123,1266307.896993722,1288386.594139671,1283631.0906586316,1266307.896993722,1223429.8462554105,1201333.0725056708,1195706.4708617872,60605644.741180405,1143502.7309656679,532736.7173333333
AMRO,2020-12-21,1026253581,1279114.9750784223,1286564.2565752142,1284720.0771611547,1279114.9750784223,1264582.5042572904,1256512.383893721,1254875.4042128716,43616241.69646648,1246178.3341847565,872416.7339999999
WPRO,2020-12-21,1924140566,179864.47620859562,621638.6112284076,520304.35318173136,214632.84753083743,-17874.263962929963,-215028.12532283188,-217496.63180386994,-3228230.967791618,-119564.10991820807,17473.068666666666
SEARO,2020-12-21,2030500787,1387124.175387747,1782841.2752937994,1751163.421134702,1424893.7085792162,1167670.9499414752,390603.6879271685,319192.60095807357,-346.6440805347386,-34.66440805347443,178065.86933333334
Other,2020-12-28,44753371,-625.8767802840293,1269.7583606365488,892.4269704217921,89.34619075448,-1236.4711989478074,-3754.1868357229764,-4570.4171698332,-7796.10830310147,-216.55856397504095,3101.9683333333332
EMRO,2020-12-28,761408469,896657.6550498375,1039196.5563757555,1026105.8743824566,896657.6550498375,655306.3561040538,526711.4883472099,479856.48891953187,5103380.77085913,243018.13194567285,118514.08566666667
AFRO,2020-12-28,1162657993,359737.8895179933,627491.0906845423,572769.4322783623,388523.18751172285,88276.40839648317,-152740.90289265336,-281164.38009076857,5171401.422182846,110029.81749325202,41132.011666666665
EURO,2020-12-28,932917123,1330940.4622912074,1355050.6845370536,1349031.5323810745,1330940.4622912074,1286340.7775590632,1261860.801676318,1257041.5647080261,63701837.81451602,1201921.4681984156,565083.876
AMRO,2020-12-28,1026253581,1337498.1846742176,1345374.2169597696,1342924.910298946,1337498.1846742176,1322287.2275403992,1314328.1958512124,1312649.8459823441,45612887.45943971,1303225.3559839916,902891.731
WPRO,2020-12-28,1924140566,179857.9487190368,638430.5803656457,528578.6928125845,218966.23767391217,-19234.233538172623,-219592.24824380258,-220257.22026318405,-3205427.132073825,-118719.52341014167,18155.071666666667
SEARO,2020-12-28,2030500787,1421297.3874080698,1832983.243909411,1798868.1378305927,1467149.7865472427,1199177.8695874067,394853.99131425313,320532.8259625493,7992.532939198972,799.2532939198965,181844.86833333335
Other,2021-01-04,44753371,-47.989273693351144,1779.085141581576,1423.5056175744214,790.2098006533878,-653.8478996820434,-3354.453620607253,-4114.389702731268,4865.786222915676,135.16072841432424,3316.9663333333333
EMRO,2021-01-04,761408469,910343.4783946793,1054222.6831715659,1042748.1159174619,910343.4783946793,666096.2755685581,536825.6563691582,490999.91048602405,5186444.1010896275,246973.5286233156,121367.08266666667
AFRO,2021-01-04,1162657993,387903.42221941845,664546.4425918675,604250.1578668721,415528.2029657469,116526.96281850534,-133639.27756441498,-264666.07355768024,5795382.166529542,123306.00354318172,44615.022666666664
EURO,2021-01-04,932917123,1376910.136673512,1401736.289975943,1396104.5448268414,1376910.136673512,1331495.3095533745,1305631.6139348855,1301984.769171069,65959553.17192528,1244519.8711684016,599110.876
AMRO,2021-01-04,1026253581,1400503.2800612508,1409138.734297826,1406722.8565852344,1400503.2800612508,1384792.8774774377,1376621.8956252923,1374528.5507792498,47716573.134649515,1363330.6609899863,937835.2339999999
WPRO,2021-01-04,1924140566,178762.1294497449,645228.4504171315,535734.6324223551,220653.38103520052,-18809.12056264305,-224653.49515551305,-225541.91918010142,-3203368.6769543216,-118643.28433164154,18843.066666666666
SEARO,2021-01-04,2030500787,1453461.8650283455,1877909.859334886,1839769.0482928578,1509730.6295365994,1222368.6931368755,390407.38002298144,314302.02523347153,10135.326974753158,1013.5326974753151,185376.87233333333
Other,2021-01-11,44753371,430.5339901309041,2287.3713634147193,1988.643815849837,1332.752953480379,-257.78386149816976,-2874.271932957972,-3726.573914867967,17527.68074893282,486.88002080368943,3510.9713333333334
EMRO,2021-01-11,761408469,924920.7515195669,1068263.5757603007,1059734.1782328577,924920.7515195669,676694.4967637949,546610.2601022872,500776.57908358995,5269485.731320094,250927.89196762355,123883.07866666667
AFRO,2021-01-11,1162657993,417147.0842427283,702568.1161383075,638335.3124800572,434828.1534176137,145419.143683976,-105715.1501013905,-242298.21057652158,6529327.244209587,138921.85625977843,48977.01666666667
EURO,2021-01-11,932917123,1418323.5654167146,1443058.8524724173,1437088.6286676666,1418323.5654167146,1372301.454907678,1345508.8453094137,1341836.8000272564,68017218.26266778,1283343.7408050522,636772.878
AMRO,2021-01-11,1026253581,1472507.9300797754,1481732.7879431448,1479501.5163374804,1472507.9300797754,1456405.2548141275,1447895.3100443135,1445363.739693813,50126542.64319226,1432186.932662636,981950.249
