region,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
South Asia,2020-01-27,1877243630,748.186741459151,1598.8858102733489,1511.964487070786,817.6347718103649,-72.5764344943868,-686.8357898821565,-781.1482528448845,2.3268477810932335,0.2908559726366542,0
Sub-Saharan Africa,2020-01-27,1165571063,504.2802195370958,1006.590450474292,790.2529198944269,504.2802195370958,27.784051680862635,-203.07062079063812,-328.0725825836512,886.1902457129718,18.462296785686913,0
Europe & Central Asia,2020-01-27,925895167,-883.3659371073946,-833.465532290349,-839.4931229251602,-861.8620244113782,-897.0775072914594,-922.1598185365112,-930.3969670301952,-50610.20863771696,-857.8001464019824,0
Middle East & North Africa,2020-01-27,472721233,-91.88730558878524,-57.130061559075905,-63.600394002683544,-88.9181070128134,-112.50007818720529,-132.59323729254777,-137.84647957102513,-2283.2801561216193,-108.72762648198187,0
East Asia & Pacific,2020-01-27,2375062416,-602.3802515231237,-130.6197546537097,-184.18113289484623,-414.8787567199416,-837.2296987580137,-913.0835648808016,-943.4025618089258,-33424.477890884846,-835.6119472721211,13
North America,2020-01-27,371050850,-198.51021985795194,-198.49445680113175,-198.49941531300666,-198.50681415680904,-198.51748796179805,-198.52735324230017,-198.53176947806264,-793.9861434193588,-198.4965358548397,0
Other,2020-01-27,2411176,0.12672293197219478,1.1843859233517906,0.9878080097620843,0.48583816791777557,0.08414316509955069,-0.8989385145876015,-1.5418623441621588,1.6104306568348905,0.4026076642087226,0
Latin America & Caribbean,2020-02-03,658613257,79.15690201129166,96.92316946165674,93.67039099637913,85.87330797165215,73.3638709520462,65.61219626841672,58.84272143431846,3527.9615408217364,78.39914535159414,0
South Asia,2020-02-03,1877243630,790.8475755221025,1453.819253118164,1226.026751879268,790.8475755221025,-269.19261819619345,-1124.1279077183333,-1345.2707974541659,-0.25342659784623006,-0.03167832473077876,0
Sub-Saharan Africa,2020-02-03,1165571063,617.6081724608536,1037.6783198841786,872.1851167416495,617.6081724608536,95.73805838027474,-178.6677700306977,-284.4409313137976,4084.2080432658036,85.08766756803757,0
Europe & Central Asia,2020-02-03,925895167,-1021.5886786282449,-939.805521312478,-965.5584646351374,-996.0007633949951,-1042.3305399387023,-1069.1804458790743,-1087.2486494627724,-58482.79260998587,-991.233773050608,0
Middle East & North Africa,2020-02-03,472721233,43.1933799531396,68.93214942164852,65.64155153494417,43.1933799531396,14.769504347534287,-10.530586927648597,-13.20168673084391,462.77437669301895,22.03687508061995,0
East Asia & Pacific,2020-02-03,2375062416,810.3401149398146,1291.1630702656323,1239.347709833381,996.8761444499117,567.2358554978889,482.2284964389685,464.90093795475605,24945.011352917103,623.6252838229276,49.5
North America,2020-02-03,371050850,-132.17643060744314,-132.16216981388732,-132.16324315773363,-132.1687753639106,-132.17847224351638,-132.18987299511733,-132.19488642278947,-528.6629536317595,-132.16573840793987,0
Other,2020-02-03,2411176,-1.0625316670407101,0.050154636733817,-0.1474487528081504,-0.7051830218200918,-1.1852032399504353,-2.107183608945824,-2.8147349758473448,-3.107377489783848,-0.776844372445962,0
Latin America & Caribbean,2020-02-10,658613257,9.664190550824488,48.78612417657194,39.31909749820562,22.1820320499645,5.874291329512568,-12.994496750481897,-24.162354690276146,516.2829693931186,11.472954875402635,0
South Asia,2020-02-10,1877243630,601.2840378624094,1523.8322087315794,1313.6833797229579,632.2584335853484,-416.39876696796676,-1289.9868044394152,-1911.6643652934576,-0.25342659784623006,-0.03167832473077876,0
Sub-Saharan Africa,2020-02-10,1165571063,455.4587328716083,983.7235044833741,716.4640405237327,455.4587328716083,-12.920873229998854,-417.2929309411137,-539.1100835981576,1349.3509004086568,28.111477091847018,0
Europe & Central Asia,2020-02-10,925895167,-900.0425807291227,-831.2520521484485,-847.5356683652709,-878.757489054788,-921.55743990158,-952.4461868502751,-964.9836776241266,-51512.36403855758,-873.0909159077555,0
Middle East & North Africa,2020-02-10,472721233,-7.491113412969664,25.34880407770011,17.927112120344866,-7.491113412969664,-48.10807508040917,-72.71966887835819,-82.52230081390181,-819.675623306986,-39.03217253842791,0
East Asia & Pacific,2020-02-10,2375062416,-672.4226099971368,-223.5069436573885,-261.00154734154165,-487.3555094461382,-930.149613051987,-1044.8906884636353,-1066.8291272038482,-34477.33069626703,-861.9332674066758,83.857
North America,2020-02-10,371050850,-190.47990466583457,-190.47039948023732,-190.4719425745963,-190.47439626552315,-190.48042182323667,-190.49226366939206,-190.49991849778772,-761.9010488698475,-190.47526221746188,0
Other,2020-02-10,2411176,-1.0681261087767102,0.007502791775327592,-0.17447500558003048,-0.7156031992267923,-1.2206578943415411,-2.1824145136702064,-2.815175280269715,-3.107377489783848,-0.776844372445962,0
Latin America & Caribbean,2020-02-17,658613257,-27.39005908401411,4.980153897167183,-4.474871167734903,-21.358952957401844,-40.26625363854854,-56.75746541843626,-67.55191947724813,-1489.2170306068829,-33.09371179126406,0
South Asia,2020-02-17,1877243630,735.3559542493944,1583.0748646557456,1349.7137908613406,735.3559542493944,-508.2551807220225,-1661.3629562926533,-2214.547627342137,-0.25342659784623006,-0.03167832473077876,0
Sub-Saharan Africa,2020-02-17,1165571063,481.16117529121266,938.965796116127,731.9263178039979,481.16117529121266,-29.632083409802394,-413.0452567993026,-771.8769400576972,1807.636614694424,37.65909613946717,0
Europe & Central Asia,2020-02-17,925895167,-1289.1971094187752,-1225.7198358453788,-1237.660842435476,-1267.7481902881539,-1305.2487695925583,-1337.0200262013673,-1340.3339597895872,-74283.5545147481,-1259.0432968601374,0.3333333333333333
Middle East & North Africa,2020-02-17,472721233,50.09121729084702,89.10105067964582,79.06315787149559,50.09121729084702,7.030965911609893,-20.412378432440274,-38.058931339242925,359.874376693012,17.136875080619618,0
East Asia & Pacific,2020-02-17,2375062416,-1523.2976215827205,-1002.625441105416,-1050.828064014586,-1331.6937620116723,-1773.4670815019422,-1909.1815768426761,-1932.5645192663733,-68110.04738919332,-1702.751184729833,122.414
North America,2020-02-17,371050850,-95.95619713839274,-95.94644755585084,-95.94776747259736,-95.95051382345727,-95.95619713839274,-95.96657705211926,-95.97754792250731,-383.80581077461835,-95.95145269365459,0
Other,2020-02-17,2411176,-1.0806578547759809,0.11525105803825866,-0.1827562423245091,-0.7547771395290411,-1.2439058804045227,-2.213217625578076,-2.8139054522148754,-3.107377489783848,-0.776844372445962,0
Latin America & Caribbean,2020-02-24,658613257,-101.90797315203578,-70.92544172905639,-78.556307810619,-93.72063870690013,-116.0701529569136,-131.40661278583215,-139.62063381711286,-4515.077308844661,-100.33505130765914,0
South Asia,2020-02-24,1877243630,534.8441763130554,1531.0506170777476,1241.6068295480238,534.8441763130554,-723.2533410641888,-1806.5961811211182,-2271.602417123766,-0.25342659784623006,-0.03167832473077876,0
Sub-Saharan Africa,2020-02-24,1165571063,-447.8779083063702,397.3045221923086,181.48167791613207,-327.55447423738804,-947.0913081879567,-2021.9447670581922,-2555.020243742404,-2412.934813877032,-50.26947528910483,0
Europe & Central Asia,2020-02-24,925895167,-1210.7971281429661,-1131.1102858034715,-1151.5822376003766,-1188.1128243598907,-1239.198996589346,-1269.0089944981858,-1275.502131797233,-70018.9794685998,-1186.7623638745729,1.75
Middle East & North Africa,2020-02-24,472721233,16.809683987063902,60.26665140649029,43.429073834751044,16.809683987063902,-30.447934859149118,-67.85437472059618,-81.29760488560174,-98.19768458113244,-4.676080218149163,1.714
East Asia & Pacific,2020-02-24,2375062416,-1354.2858267755437,-890.7776356447858,-960.9069989591158,-1205.2522987664668,-1594.3246906928243,-1753.4083232192463,-1887.8912551164883,-59858.962842759385,-1496.4740710689846,106.172
North America,2020-02-24,371050850,10.594476420249983,10.607004162740132,10.604442694406304,10.599650564731943,10.591761953703394,10.578850642044504,10.571279902543592,42.397175504523894,10.599293876130973,0
Other,2020-02-24,2411176,-1.192996912673508,-0.20426533284592083,-0.27619406313906925,-0.8415874661289408,-1.4274000439169243,-2.2987084980598906,-2.887095056228653,-3.107377489783848,-0.776844372445962,0
Latin America & Caribbean,2020-03-02,658613257,74.82418155390327,125.32542545119964,120.6672674225179,96.4311835675292,61.02228359801,39.80743510288559,30.403446882269012,3314.5764930931036,73.65725540206897,0
South Asia,2020-03-02,1877243630,-726.391908898385,82.74883144711937,7.469562994593365,-645.1677965634996,-1837.2340864145665,-3038.3956557348124,-3536.1707452113596,-1.1303633078492747,-0.14129541348115934,0
Sub-Saharan Africa,2020-03-02,1165571063,-66.08118550518074,1323.1528891611715,1070.1065214010102,465.53390895388617,-639.4365376574892,-1644.0267357861226,-2089.821284519495,3066.1121658234524,63.87733678798859,0
Europe & Central Asia,2020-03-02,925895167,-999.4410465763675,-936.8752702218269,-954.5343063679923,-988.948931662379,-1039.928394681969,-1072.0252044500646,-1094.8442872727614,-56454.68029617312,-956.8589880707309,7.048333333333334
Middle East & North Africa,2020-03-02,472721233,273.37104121167704,322.9183592642293,315.70756429388024,273.37104121167704,213.13634780294527,170.73676264417747,144.21990582362207,4696.996452777903,223.66649775132873,7.714
East Asia & Pacific,2020-03-02,2375062416,-2919.3246750023536,-2494.1952285617945,-2535.595877458528,-2679.529022600996,-3095.122440410693,-3506.6498089547417,-3572.48394633356,-100394.39663927053,-2509.859915981763,49.998999999999995
North America,2020-03-02,371050850,34.25141971253611,34.26837324525635,34.26588364347407,34.25675275902154,34.24376974055238,34.23337125485336,34.22884889836485,137.03413941729903,34.25853485432476,2
Other,2020-03-02,2411176,-0.8861555755868429,0.5174112400639415,0.3734557741280607,-0.37382079062151374,-0.9894825346935969,-1.8827433584296278,-2.603552190317497,-2.351354179541058,-0.5878385448852645,0
Latin America & Caribbean,2020-03-09,658613257,77.20624326270745,147.81828916628214,136.79857811549863,102.1384840712742,62.426705958293454,32.80835875989932,27.439804023252194,3414.0050645216493,75.8667792115922,1
South Asia,2020-03-09,1877243630,-432.2405241101662,923.7075597008364,538.587570141193,-372.9365614220131,-1596.4539501575855,-2723.551688930483,-3616.661143172399,-1.1303633078492747,-0.14129541348115934,0
Sub-Saharan Africa,2020-03-09,1165571063,-194.3440670526471,1390.3025862220777,876.3942857792454,46.85572782434664,-788.503763298239,-1699.3527028395458,-2153.1426175895685,1554.7978801091322,32.391622502273584,0
Europe & Central Asia,2020-03-09,925895167,347.6099237983882,429.03777727382857,416.8877809879941,373.5344619963055,330.812883241927,302.2025545593281,272.17486797949357,22032.176846683975,373.42672621498264,70.19033333333333
Middle East & North Africa,2020-03-09,472721233,521.9872769119517,602.2191611446809,593.3750570668865,537.1931531811784,474.14751132635433,420.2025887200307,401.8523238012028,10029.076452777901,477.5750691799001,25.785999999999998
East Asia & Pacific,2020-03-09,2375062416,-1314.893116583004,-923.4185439484548,-967.0218645137069,-1099.1516694615716,-1512.7966243932658,-1892.1167405145443,-1973.1233855690114,-35954.518182500884,-898.8629545625221,34.285
North America,2020-03-09,371050850,37.595359825900104,37.61168357925876,37.608081572328096,37.600052001854465,37.586949393664675,37.57707748395715,37.571279252570285,150.40556798871847,37.60139199717962,3.286
Other,2020-03-09,2411176,-0.839288612772171,0.9062613228119679,0.6789436644454739,-0.22264468379748112,-0.9267625479009028,-1.9227909523875373,-2.5262119837718173,-2.351354179541058,-0.5878385448852645,0
Latin America & Caribbean,2020-03-16,658613257,-42.81700144541941,38.295002330551554,13.744591032256022,-16.733525594858015,-55.07049018613472,-84.02681608914759,-105.46477003525183,-559.3877926209366,-12.430839836020812,3.5816666666666666
South Asia,2020-03-16,1877243630,359.60750364482965,1759.740582353352,1310.6925589612272,359.60750364482965,-1082.2289631451665,-2319.7011708108594,-3003.9853178301337,-1.1303633078492747,-0.14129541348115934,0.286
Sub-Saharan Africa,2020-03-16,1165571063,-96.8662447105643,1295.7162814585427,675.0907519738231,-21.920555937901234,-961.0829914679214,-1927.8311574663105,-2537.9998305720787,395.94073725205226,8.248765359417755,0.25
Europe & Central Asia,2020-03-16,925895167,2257.0582554984326,2398.3978349525955,2374.6933666673435,2282.9942612554896,2217.0315863092205,2164.858912671402,2159.3658673153927,131263.091132399,2224.7981547864233,331.56233333333336
Middle East & North Africa,2020-03-16,472721233,754.4832627767184,872.492127859417,850.5305228588843,791.1008943109084,710.1530607210627,665.0008144458925,641.6973886261995,15506.716452777971,738.4150691799034,91.086
East Asia & Pacific,2020-03-16,2375062416,-1833.2413419082532,-1413.2217453476221,-1443.7159131244819,-1595.8359366329319,-1995.0738605939175,-2260.344769636683,-2396.1361974198903,-56944.4494447155,-1423.6112361178875,21.714
North America,2020-03-16,371050850,199.36694169745326,199.38181863188177,199.37976341707835,199.37141386283338,199.3583406527524,199.34698217886265,199.3419449681493,797.4912822744406,199.37282056861014,11.714
Other,2020-03-16,2411176,-0.8084422859441471,1.0059092554431799,0.8289134823762837,0.0032699135087349814,-0.9361910806954539,-1.9942884466327264,-2.5359590461230064,-2.351354179541058,-0.5878385448852645,0
Latin America & Caribbean,2020-03-23,658613257,336.92002632622757,425.1961712142953,393.095306915461,356.6252304268634,314.89272341478994,283.3918510524687,266.925393055015,16903.82649309306,375.64058873540137,18.172
South Asia,2020-03-23,1877243630,-1106.7960166703451,81.89953624539177,-120.63978379389381,-1059.05527641807,-2076.9071441788947,-3248.916038725874,-3856.425810306853,-1.1303633078492747,-0.14129541348115934,3.715
Sub-Saharan Africa,2020-03-23,1165571063,-141.3561452496427,735.9681472302246,545.618565833602,-141.3561452496427,-1226.4727249415887,-2334.884850642862,-2784.4075090233105,-2777.54497703367,-57.865520354868124,4.821
Europe & Central Asia,2020-03-23,925895167,4316.250323782161,4402.338874245913,4392.882222376956,4328.928453855224,4251.890730988589,4196.1343117775505,4183.768009512773,253858.96781127507,4302.694369682628,1094.7466666666667
Middle East & North Africa,2020-03-23,472721233,230.51523666360868,360.8141284630483,345.3679389890774,262.08188315432915,176.7936656484301,110.74396684714102,93.87981154683493,5096.1764527779,242.6750691799,145.208
East Asia & Pacific,2020-03-23,2375062416,201.98227067122716,641.6296062202604,564.6803187980439,434.8108848408437,-22.405476585218345,-253.87027192934391,-387.8128228468733,25590.740524286575,639.7685131071644,28.095666666666666
North America,2020-03-23,371050850,863.9674263608634,863.9818803224277,863.9800694811964,863.9720683903192,863.9601394818767,863.9468590432651,863.9434247735081,3455.891282274435,863.9728205686088,106.143
Other,2020-03-23,2411176,-0.898230919463214,0.932683115663964,0.5834173784281146,-0.1214732977197352,-1.1165458449664842,-2.1638860177973447,-2.5353408931410364,-2.351354179541058,-0.5878385448852645,1
Latin America & Caribbean,2020-03-30,658613257,798.8536281185092,891.9945924220692,865.1119331317428,820.874650861817,770.9879570812374,738.1229090970735,719.4324005082242,37956.11220737894,843.4691601639764,56.590333333333334
South Asia,2020-03-30,1877243630,-1732.136165355523,-529.4745891891789,-1119.0858767058214,-1732.136165355523,-2840.861623124447,-3782.1475711383628,-3990.9999661809607,-1.1303633078492747,-0.14129541348115934,7.238666666666666
Sub-Saharan Africa,2020-03-30,1165571063,-422.5387681112061,251.0538396530085,183.95937289100567,-422.5387681112061,-1624.7800275407783,-2705.82307413872,-3201.509290435738,-6491.373548462207,-135.23694892629598,9.273
Europe & Central Asia,2020-03-30,925895167,6128.611756490149,6242.482230295428,6200.228161132121,6128.611756490149,5999.9777550011795,5921.656503961308,5877.729576326655,353374.7735255609,5989.4029411112015,2502.422
Middle East & North Africa,2020-03-30,472721233,234.48109183018428,383.2750058791957,359.16791152819815,268.62804547344484,181.9068923671713,124.11563950600528,107.2626933373191,5294.536452777901,252.12078346561435,156.78433333333334
East Asia & Pacific,2020-03-30,2375062416,-1178.2421952760822,-231.97153507578756,-540.2277230098069,-984.1271288902644,-1892.3485363465968,-2578.2256750519127,-2706.615672492418,-12413.286165635582,-310.33215414088954,39.69233333333334
North America,2020-03-30,371050850,2263.5398064037777,2263.559981701761,2263.5577296697725,2263.546230660779,2263.5290228007816,2263.5171217467055,2263.5138347857055,9054.17699656012,2263.54424914003,525
Other,2020-03-30,2411176,-0.8055100744905221,1.0522390750578814,0.877446625158628,-0.12737346934368102,-1.0591468076725263,-2.1547650218124392,-2.538406924197453,-2.351354179541058,-0.5878385448852645,0
Latin America & Caribbean,2020-04-06,658613257,846.40695868803,941.4320633762745,918.1593205415395,873.5060588433741,817.1719551728191,785.4911277044583,778.7344044342925,40407.67211521306,897.9482692269569,160.035
South Asia,2020-04-06,1877243630,-1434.3863325088594,-114.94613988573654,-794.3966911887472,-1434.3863325088594,-2710.107773723718,-3580.2463286499797,-3794.6406198946665,-1.6310084691395974,-0.20387605864244968,21.144
Sub-Saharan Africa,2020-04-06,1165571063,-317.44699861233397,347.2462592370344,122.53638259825624,-317.44699861233397,-1625.184366296433,-2716.9450616095837,-3106.7350468779327,-4833.429953992258,-100.6964573748387,13.131
Europe & Central Asia,2020-04-06,925895167,5917.954926457849,6064.502193875187,6024.829124813957,5917.954926457849,5801.251717142569,5734.2060610070685,5702.840281966206,336152.14062233566,5697.493908853146,3776.392
Middle East & North Africa,2020-04-06,472721233,322.4650181075876,473.78416880154043,445.56675755038765,357.9333985397559,264.2072735065762,200.11653606077763,171.0618048439579,6513.208388261789,310.15278039341854,191.96233333333333
East Asia & Pacific,2020-04-06,2375062416,-1285.529981776047,-40.53684936805999,-489.05804201538007,-1072.4030507093582,-1883.9933184342597,-2424.5992784192363,-2838.9753799609775,-13279.995843054867,-331.99989607637167,46.145
North America,2020-04-06,371050850,3345.604933847577,3345.6278784666156,3345.623887972643,3345.610461565243,3345.5944136541425,3345.5809843765933,3345.579818768076,13382.418839878152,3345.604709969538,1556.7150000000001
Other,2020-04-06,2411176,-1.9618194685983985,-0.1014967602860901,-0.40427616193837806,-1.3852506072165138,-2.1740537334679364,-3.352231305042587,-3.679331850505339,-6.852859555885146,-1.7132148889712866,0
Latin America & Caribbean,2020-04-13,658613257,863.5498481743933,959.5223157515808,932.6729036720801,888.5175981957159,829.5563695628086,799.2979386027841,791.3550285936182,40923.45782949873,909.4101739888607,295.147
South Asia,2020-04-13,1877243630,-1641.6774583495705,2.9126914608545804,-1042.603939705126,-1641.6774583495705,-2816.684328186443,-3722.0887173592837,-4178.967762050059,-1.6310084691395974,-0.20387605864244968,43.141999999999996
Sub-Saharan Africa,2020-04-13,1165571063,-97.65255606599513,560.4928641493369,312.5247271993943,-97.65255606599513,-1681.096028304652,-2669.8464211336886,-3085.4903137196543,-5550.68709684936,-115.639314517695,10.433
Europe & Central Asia,2020-04-13,925895167,5050.900952658075,5219.429609558601,5195.334219445938,5058.437874088277,4936.344004956838,4872.910369546746,4838.063679953333,282175.5691937642,4782.636765996003,4094.862
Middle East & North Africa,2020-04-13,472721233,274.01189164879224,418.7817081896543,396.1157183969085,310.0562153570203,224.56247008389195,153.304599534694,138.88470070622728,5549.368388261784,264.25563753627546,178.501
East Asia & Pacific,2020-04-13,2375062416,-1371.8950678115073,-203.51114814065176,-478.99033059540784,-1026.1176030537647,-1953.9851865236574,-2501.9450805650868,-2800.7442184120946,-14855.995843054876,-371.3998960763719,72.144
North America,2020-04-13,371050850,3185.289465763699,3185.310009427959,3185.305840375784,3185.2944305080227,3185.2785557588936,3185.2660577247034,3185.2635537713677,12741.161697020954,3185.2904242552386,2310.858
Other,2020-04-13,2411176,-2.0192584450603532,-0.2203135338104826,-0.48773501228218435,-1.48454558426528,-2.270502394078999,-3.34288481080385,-3.6612100870465687,-6.852859555885146,-1.7132148889712866,0.857
Latin America & Caribbean,2020-04-20,658613257,1133.666797709466,1212.2632206709382,1190.8359740362073,1146.0257566128341,1091.4479414456835,1059.2954571269295,1047.6042945043587,52561.95782949868,1168.043507322193,451.788
South Asia,2020-04-20,1877243630,-1498.5532832652214,-283.99312862248513,-871.0004620095299,-1498.5532832652214,-2726.19297432738,-3643.4343881949635,-4431.51789563566,-1.6310084691395974,-0.20387605864244968,59.286
Sub-Saharan Africa,2020-04-20,1165571063,-151.65148916319882,537.1671022456345,316.14004141958856,-151.65148916319882,-1736.4112521420234,-2857.9879317314058,-3313.602939264974,-8565.087096849333,-178.4393145176944,21.201
Europe & Central Asia,2020-04-20,925895167,3597.171694062346,3739.4749336659834,3722.531682887207,3597.171694062346,3471.2056974227808,3376.958572165619,3356.6531394346707,195684.94062233518,3316.6939088531385,3731.574
Middle East & North Africa,2020-04-20,472721233,90.85984151788439,248.8101606216023,230.52798762266258,147.58374219767055,48.4826976965574,-9.589949028278967,-45.1178418105556,2178.6283882617945,103.74420896484736,134.144
East Asia & Pacific,2020-04-20,2375062416,-1359.3766342605063,-105.61602256133621,-528.6911889470413,-1014.7895783063185,-1836.8684416554322,-2438.4159424191694,-2813.60626033247,-15247.99584305488,-381.199896076372,68.001
North America,2020-04-20,371050850,2911.8305129467717,2911.8515217218046,2911.848250773425,2911.836980320328,2911.8213878093984,2911.81018991266,2911.8078344738165,11647.333125592435,2911.8332813981087,2400.714
