region,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Other,2021-02-22,25637123,3.192990521508546,3.192990521508546,3.192990521508546,3.192990521508546,3.192990521508546,3.192990521508546,3.192990521508546,6.385981043017092,3.192990521508546,3.857
Latin America and the Caribbean,2021-03-01,658613257,5394.521760898398,5534.187542281756,5509.314310179047,5433.304619908197,5345.682676782892,5295.693249002357,5262.379102793393,224420.1313783483,4987.114030629962,3242.715
Southern Asia,2021-03-01,1962272390,4017.46242879986,6442.344683689508,6248.726194782528,5043.716018266786,3523.7495886816655,1783.7279245942414,496.37801712766685,1159.5439646873265,128.83821829859184,355.571
Sub-Saharan Africa,2021-03-01,1121670004,2335.671585958883,3521.696940666268,3215.8021968370595,2335.671585958883,1096.8022733457474,375.09273891137315,71.64945476898059,11384.62005013563,232.33918469664553,227.57
Southern Europe,2021-03-01,150192351,339.57928634734003,340.3189286476605,340.2487268373192,339.9291551860286,339.57928634734003,339.2706041716805,339.20913655982457,5429.564822872159,339.34780142950996,723.572
Western Asia,2021-03-01,284170120,735.1751401106625,1131.6301823051151,1018.3318059834565,767.4352466463179,575.0412210946208,404.24843577377993,378.2396876205324,1351.8854587416304,75.10474770786836,252.432
Australia and New Zealand,2021-03-01,30914517,14.119101123604372,14.119101123604372,14.119101123604372,14.119101123604372,14.119101123604372,14.119101123604372,14.119101123604372,28.238202247208744,14.119101123604372,0
Western Europe,2021-03-01,198599053,-765.8805416017979,-765.8805416017979,-765.8805416017979,-765.8805416017979,-765.8805416017979,-765.8805416017979,-765.8805416017979,-6892.9248744161805,-765.8805416017979,738.4280000000001
Eastern Europe,2021-03-01,292475148,2431.5014011773474,2431.5014011773474,2431.5014011773474,2431.5014011773474,2431.5014011773474,2431.5014011773474,2431.5014011773474,24315.014011773474,2431.5014011773474,1284.427
Northern America,2021-03-01,371107718,543.687020609986,543.9515854927032,543.9231817086647,543.7787197929658,543.6793227617561,543.612956174482,543.5888971385526,2719.0774208110015,543.8154841622003,2031.7150000000001
South-eastern Asia,2021-03-01,674675391,1304.176749829694,1971.652636675073,1923.5283563707253,1534.9878944148895,992.8733328236141,678.2038340196527,610.771751480567,4585.4664834727855,416.86058940661684,277.572
Eastern Asia,2021-03-01,1658782555,-659.7312464295293,1803.838692194691,1157.2081037962214,164.25221824832133,-670.0999798791738,-1626.1797357056103,-2412.763085616782,-783.639379859601,-111.94848283708586,62.143
