custom_regions,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Latin America and Caribbean,2021-06-14,649993496,0.878972459419449,1.1479841652298843,1.1225584708306067,0.9893328720116081,0.8436334317883827,0.7734565915024133,0.7483377017508963,15.63411596059012,0.3474247991242249,0.6312586241632179
Latin America and Caribbean,2021-06-21,649993496,0.8472760747129138,1.1374041221734486,1.0805473641332892,0.946133245448928,0.8179224442760558,0.7444069114427735,0.7293829897904708,15.188479633352607,0.3375217696300579,0.6332372593463612
Latin America and Caribbean,2021-06-28,649993496,0.8892305510969516,1.1790673703373082,1.1082752339196604,0.9434001474501952,0.7809807776552462,0.7077018272622466,0.6888217639420697,14.96154879121911,0.3324788620270913,0.5764014598693769
Latin America and Caribbean,2021-07-05,649993496,0.9990803086554895,1.3628797848127698,1.3371642810501918,1.0336288020265636,0.7546335491074493,0.6164429763652682,0.6041481689384601,1.4399777206299593,0.031999504902887985,0.5354999736797367
Latin America and Caribbean,2021-07-12,649993496,0.9144422332041968,1.2456371633734193,1.2110511474188743,0.9413444264573858,0.6760010312704204,0.506466762307914,0.46571243649154787,0.5063507978170502,0.011252239951490004,0.4680705297395776
Latin America and Caribbean,2020-07-20,649993496,0.7983658194073502,0.8856729139926116,0.8804389713710751,0.827645484581685,0.7543993334915574,0.7152835216230752,0.7079571345116387,29.091719937535576,0.6464826652785682,0.4558068685659587
Latin America and Caribbean,2020-07-27,649993496,0.8014641761521221,0.8862135951869395,0.8667459164555006,0.8134333518424655,0.7492350351665349,0.7247171615555899,0.7187611533872152,29.110144971243496,0.6468921104720778,0.4485761808299694
Latin America and Caribbean,2021-03-29,649993496,0.8341303426959057,0.8772060301329201,0.8720308342850368,0.8404993491873072,0.8051347464479609,0.780730465439707,0.7690066626314236,31.52682354143674,0.7005960786985942,0.6907544502568378
Latin America and Caribbean,2021-04-05,649993496,0.9061493868624828,0.9619704768220886,0.9497259641527458,0.9107640980871076,0.8728263097688383,0.8506799983928814,0.8480934437276421,33.797150866976175,0.7510477970439149,0.6718970307973666
Latin America and Caribbean,2021-04-12,649993496,0.9641633560099974,1.0316874378939174,1.0235879632595721,0.9856408268809986,0.9295441656681188,0.8995682892269063,0.8971227877020084,35.09224074892169,0.7798275721982598,0.8635254097988697
Latin America and Caribbean,2021-04-19,649993496,0.9548675267616076,1.0240438699073504,1.0202231344030175,0.9809588586240289,0.922417112549807,0.8974543418053957,0.8811072640669205,34.349914639773765,0.7633314364394169,0.7826232156636841
Latin America and Caribbean,2020-01-01,649993496,-0.005486034457711168,0.06509140971861321,0.053155161458139186,-0.005486034457711168,-0.08187828996050757,-0.11217618282162198,-0.1343016074759323,-2.121978167210217,-0.04715507038244927,0
Latin America and Caribbean,2020-01-06,649993496,0.04869614883337482,0.16423080110336452,0.10782597065744744,0.04869614883337482,-0.01955493986118295,-0.05615645194528357,-0.06604103474958029,0.2946943660283026,0.006548763689517836,0
Latin America and Caribbean,2020-01-13,649993496,0.03324280068923006,0.1713421905120179,0.11028956417219468,0.036594547014152774,-0.034412618025427825,-0.07530481905616229,-0.07841919995151105,-0.07874343658186131,-0.001749854146263585,0
Latin America and Caribbean,2020-01-20,649993496,0.030582672774367235,0.1526232575868611,0.08825355850992564,0.030582672774367235,-0.04161968655987591,-0.07359695824602337,-0.0880684718787457,-0.3052292193169678,-0.006782871540377062,0
Latin America and Caribbean,2020-01-27,649993496,0.028433568209003696,0.09248676819421268,0.07925763716736572,0.028433568209003696,-0.044750156262750446,-0.08512075917838305,-0.09170876253964422,-0.7136948449484015,-0.015859885443297812,0
Latin America and Caribbean,2020-02-03,649993496,0.034465934491461916,0.14826023564483196,0.107823433180494,0.0366703756648032,-0.031100185429601395,-0.06909077093478458,-0.07764462396049109,-0.23352520513227137,-0.005189449002939364,0
Latin America and Caribbean,2020-02-10,649993496,0.027896651202411547,0.08873736057580403,0.08032034221652198,0.027896651202411547,-0.04992796308890532,-0.08222341237296647,-0.09636762002679343,-0.6836121263536695,-0.0151913805856371,0
Latin America and Caribbean,2021-02-15,649993496,0.6981309683212384,0.7405898688936504,0.7307011069707315,0.7000512221265195,0.6583837963127195,0.6428770009202307,0.6418139195028179,25.48636168442866,0.5663635929873037,0.5405547934898106
Latin America and Caribbean,2021-02-22,649993496,0.6607233357187748,0.6995162814086909,0.6880496146322932,0.6607233357187748,0.62490727501254,0.6066020683501591,0.6009863798690479,23.96973112417456,0.5326606916483235,0.5034779609548585
Latin America and Caribbean,2020-10-26,649993496,0.41843862120451836,0.4846260298106662,0.47306878333850416,0.42597218262971026,0.3756924615194892,0.3486610111430408,0.3356904822357062,11.612479931857271,0.25805510959682826,0.2635194060464876
Latin America and Caribbean,2020-11-02,649993496,0.4532736466949929,0.5022020558142168,0.5008672435992615,0.4532736466949929,0.40414150929090487,0.3755459448409592,0.37021947307526304,13.222259456786778,0.2938279879285951,0.24729939759274144
Latin America and Caribbean,2020-11-09,649993496,0.4248715277450642,0.4937665916050277,0.47556602113871155,0.4248715277450642,0.386715776373641,0.36421689970873405,0.3625865370218528,13.327326442169133,0.29616280982598076,0.25620071742994793
Latin America and Caribbean,2021-07-19,649993496,1.021375669669055,1.3359479377006616,1.323066563407026,1.0254905931071572,0.691920444607158,0.5504874324536014,0.52233300530686,0,0,0.4279601283887308
Latin America and Caribbean,2020-08-03,649993496,0.7568056581407738,0.7736176908961312,0.7660264989455358,0.7568056581407738,0.6918602048790878,0.6667651571862524,0.6639986446428442,26.579409084680965,0.5906535352151325,0.4542463914131227
Latin America and Caribbean,2020-08-10,649993496,0.6733416515961095,0.7094606568435654,0.7032876093529296,0.6800727977432348,0.6482304274490409,0.6258123609916814,0.6182500618680936,24.753165536281806,0.5500703452507069,0.474664441873123
Latin America and Caribbean,2020-08-17,649993496,0.63772817949156,0.6681293431425339,0.6564209775106845,0.6446835618923004,0.6088120134912081,0.5867205748682585,0.5840317288878697,23.01862070763194,0.511524904614043,0.44224596364268853
Latin America and Caribbean,2020-08-24,649993496,0.6115861369738753,0.6831886322592439,0.6610913495503654,0.6176419088531506,0.5789535784879517,0.5561467473858713,0.5458711006918563,21.07288695260632,0.4682863767245849,0.44031194429059334
Latin America and Caribbean,2020-08-31,649993496,0.5523005453409593,0.5951992658000465,0.5854223775406686,0.5587466408885374,0.5214658855020273,0.49951634550238,0.49826553996909806,19.204884390117574,0.4267752086692794,0.40233356427308
Latin America and Caribbean,2020-09-07,649993496,0.45466435156569385,0.5282922795152447,0.49408344771363505,0.46214644978718705,0.42156628495498244,0.40125629378992356,0.39680936491524255,14.008118968569597,0.31129153263487996,0.492048615821842
Latin America and Caribbean,2020-09-14,649993496,0.4187284841784188,0.451168109493148,0.4477193215259065,0.4239383055447016,0.3842866229531909,0.3632633126118034,0.35499223014811354,12.441081310527734,0.276468473567283,0.33549781858124933
Latin America and Caribbean,2020-09-21,649993496,0.47819570437440256,0.5603640421709581,0.5471318791419324,0.47819570437440256,0.4238735617393931,0.38598558395193033,0.3819121024058026,12.403745772107444,0.2756387949357209,0.31725625143793745
Latin America and Caribbean,2020-09-28,649993496,0.47619504308318944,0.6150798288856616,0.5990954279900776,0.5141182560047083,0.4137747233115452,0.36209964554408236,0.36123984725290753,11.091659725767414,0.24648132723927588,0.322156915859355
Latin America and Caribbean,2020-10-05,649993496,0.4717296530511752,0.6117979148158846,0.575418169387597,0.5042011812915168,0.4193988273541845,0.3772188492305644,0.35864778379767254,11.370004978143053,0.2526667772920678,0.423916241771133
Latin America and Caribbean,2020-10-12,649993496,0.44680558475011917,0.5382095104782675,0.5330112317516137,0.465727339283839,0.3940126673117388,0.34249308060784744,0.34243680116927644,10.88965401783129,0.24199231150736203,0.2813437382456516
Latin America and Caribbean,2020-10-19,649993496,0.43958006527667265,0.5163159344262046,0.5137917550153656,0.45370372795361985,0.4047900970058325,0.3688970778614971,0.361122789355296,11.835141500502523,0.2630031444556116,0.2590573613985824
Latin America and Caribbean,2020-12-07,649993496,0.5199945947004649,0.5423367470057101,0.539417754845985,0.5199945947004649,0.4864473019286309,0.4692822821798699,0.46529051002195887,18.850356987910732,0.4188968219535718,0.27824447646473066
Latin America and Caribbean,2020-12-14,649993496,0.5592807614122682,0.5686156007451364,0.5677446726346912,0.5592807614122682,0.5266356661666752,0.5074783944997093,0.5026693666410605,20.289234022898334,0.4508718671755187,0.285080083324403
Latin America and Caribbean,2020-12-21,649993496,0.6236650723976708,0.6509968864265192,0.647202270962755,0.6240671049238078,0.5993437250229987,0.5831412713593634,0.5765585837572177,23.533931325003564,0.5229762516667459,0.3116077333795352
Latin America and Caribbean,2020-11-16,649993496,0.42118049632848525,0.44757660310599434,0.43820470602081174,0.42118049632848525,0.38258876436799494,0.3626465429863424,0.3606623627560127,13.54703743183989,0.3010452762631086,0.2605302992139478
Latin America and Caribbean,2020-11-23,649993496,0.4170238780092188,0.43841331800582,0.4379260053545342,0.4170238780092188,0.38446495569342876,0.36340622728008243,0.3609718804669993,13.825710549956312,0.3072380122212514,0.24246381074557707
Latin America and Caribbean,2020-11-30,649993496,0.49316065629807626,0.5177287710301474,0.511024066359122,0.49316065629807626,0.45729716109705637,0.43692044432478444,0.43119811319088514,17.14564054388015,0.38101423430844766,0.2719147208205296
Latin America and Caribbean,2021-01-18,649993496,1.1465542167816103,1.1874746778066287,1.1808173290851929,1.1465542167816103,1.0996025754367413,1.0736786052385137,1.0703812579225012,44.064335489969565,0.9792074553326571,0.46864192007238176
Latin America and Caribbean,2021-01-25,649993496,0.9765536826694864,1.0143725692454908,1.003385342205496,0.9765536826694864,0.9273520842484,0.9013372827161541,0.9001059957186767,36.54174373424265,0.8120387496498367,0.565829969474033
Latin America and Caribbean,2021-02-01,649993496,0.8701538985311842,0.9049060070932352,0.8932700105236611,0.8701538985311842,0.8222725028137946,0.802649672666246,0.8024449468134562,32.19292879137093,0.7153984175860209,0.5649287296868583
Latin America and Caribbean,2020-12-28,649993496,0.740280206940763,0.765195258050207,0.7610784982242145,0.740280206940763,0.7037831739466388,0.6878743814761676,0.6852013341255507,28.350403080408523,0.6300089573424116,0.2915415325940431
Latin America and Caribbean,2021-01-04,649993496,0.8696979637108603,0.9117151654253203,0.9053234605353346,0.8696979637108603,0.8314607884041119,0.80502388150475,0.8002165923215501,32.91894374769306,0.7315320832820682,0.3800038023765087
Latin America and Caribbean,2021-01-11,649993496,1.0815928571618134,1.1179885884669525,1.1006610545613418,1.0815928571618134,1.0295392211656649,0.999341321721535,0.996950732209954,41.157421787559194,0.9146093730568708,0.44057625462763095
Latin America and Caribbean,2021-02-08,649993496,0.7460245650763423,0.7760054239967401,0.7711179095263125,0.7460245650763423,0.7007183213522166,0.6863245328459833,0.6855413225430264,27.067492890086168,0.6014998420019148,0.5200928964372283
Latin America and Caribbean,2021-07-26,649993496,1.030824290192034,1.4836913720083817,1.3637465660540717,1.030824290192034,0.6256157424287907,0.4202531324015942,0.37668828389028675,0,0,0.38461907932691064
Latin America and Caribbean,2021-08-02,649993496,1.030824290192034,1.4836913720083817,1.3637465660540717,1.030824290192034,0.6256157424287907,0.4202531324015942,0.37668828389028675,0,0,0.3844210773456724
Asia,2021-07-26,4640537428,0.461770970321006,0.7563979422207537,0.7121426128610588,0.5072357671907938,0.27670655967160407,0.1732728121533073,0.16634926912563994,0,0,0.08753305113952418
Asia,2020-08-03,4640537428,0.4031864327019837,0.4963276607397579,0.4495426686385165,0.4031864327019837,0.18078689604208417,0.12876910567286934,0.11277604551090388,1.1420221312130692,0.022392590808099393,0.030415270254771018
Asia,2020-08-10,4640537428,0.4242471386024682,0.5167753869304453,0.47667528365262335,0.4242471386024682,0.1840733766161231,0.11918242523681939,0.11513582262715219,1.227368157339642,0.02406604230077729,0.031575782390177075
Asia,2021-08-02,4640537428,0.461770970321006,0.7563979422207537,0.7121426128610588,0.5072357671907938,0.27670655967160407,0.1732728121533073,0.16634926912563994,0,0,0.091310264505854985
Asia,2020-11-16,4640537428,0.36221108031620436,0.49131702393737925,0.45701908277240366,0.36303714123687036,0.18985892563662807,0.12150573971765218,0.08362747448676794,1.0962312360527375,0.021494730118681128,0.033730705210034566
Asia,2020-11-23,4640537428,0.3672121279008185,0.5052445389457668,0.4655180624929869,0.3716488616775772,0.20778934053738451,0.12987478377346356,0.12581934457964003,1.0544688318038993,0.020675859447135285,0.03724322940640228
Asia,2020-11-30,4640537428,0.37506920363427304,0.5252773867149001,0.48057887284364537,0.37506920363427304,0.19389331055975914,0.1377803374303293,0.10011037234810151,1.1142550105180256,0.021848137461137757,0.0372187279339405
Asia,2020-12-07,4640537428,0.3808323342426342,0.4926508825053822,0.4759856650833135,0.3808323342426342,0.2079533765869902,0.14187658455572108,0.1156923256029413,1.3414581560199115,0.026303101098429642,0.03488208047268442
Asia,2020-08-17,4640537428,0.4409010114509852,0.640616231513431,0.5451916003969128,0.4409010114509852,0.20248993183875483,0.13063600570820594,0.12578979024230175,1.2558482330191139,0.024624475157237525,0.032311516139332815
Asia,2020-08-24,4640537428,0.41934867307575,0.6276451084284012,0.5472135037390247,0.41934867307575,0.19780348347536514,0.13024512972160993,0.12208307928003827,1.2325178071868672,0.024167015827193473,0.030790787105359384
Asia,2020-11-09,4640537428,0.3851651971927816,0.4902281730165559,0.46219396019366465,0.3851651971927816,0.19204350957977617,0.12202140767646528,0.11448700148990909,1.090359379214743,0.02137959567087731,0.034072454420035765
Asia,2020-08-31,4640537428,0.41305096146573056,0.6620632300808952,0.5405668684326715,0.41305096146573056,0.204231775821604,0.15173576674018233,0.143968408779838,1.187458371023647,0.023283497471051903,0.033355166810218
Asia,2020-09-07,4640537428,0.42591023107364273,0.6635198023912751,0.5387970473156235,0.42591023107364273,0.23086792324084016,0.15494076014489716,0.1378298686895398,0.7967676522533446,0.015622895142222443,0.03511914353209695
Asia,2020-09-14,4640537428,0.4466473846495161,0.657144134218361,0.5462564213493665,0.4466473846495161,0.2364306470891896,0.16441447158032313,0.14392737052256058,0.8102697829503381,0.015887642802947806,0.03818831390750718
Asia,2020-09-21,4640537428,0.44980505182660163,0.554181607988771,0.5459532356560763,0.44980505182660163,0.22278402222257554,0.16845632986426334,0.14435171957956952,1.0352717326478116,0.02029944573819239,0.039216470683317586
Asia,2020-09-28,4640537428,0.39750827033835,0.5621124045650941,0.4808420073807734,0.39750827033835,0.21784870423567562,0.14141849456217792,0.13336443899163378,1.017750363045667,0.01995588947148367,0.03716313092518818
Asia,2020-10-05,4640537428,0.3971914744576404,0.541301006195527,0.48461621913214603,0.3971914744576404,0.2043927809886026,0.14705914166159295,0.09713927605723699,0.973782880893129,0.019093781978296653,0.03743103093015286
Asia,2020-10-12,4640537428,0.3963130998736015,0.46571710877572303,0.4455506773272262,0.3963130998736015,0.18448779105370494,0.12672688419122538,0.110953583863339,0.9318948754285048,0.018272448537813818,0.03551008963007549
Asia,2020-10-19,4640537428,0.3909231156424173,0.47303905964798804,0.4357605061944496,0.3909231156424173,0.18397598719676883,0.12064760891888592,0.11368619449901517,0.9565127137225568,0.018755151249461897,0.033422852935989726
Asia,2020-10-26,4640537428,0.36699978970337305,0.4640972934884222,0.43794309506138746,0.36699978970337305,0.18254048220771263,0.11355814410364648,0.09482768677100377,0.9370131249717836,0.018372806371995756,0.031815883890765596
Asia,2020-11-02,4640537428,0.3835567240531138,0.48751211338417694,0.4478232176812881,0.3835567240531138,0.20030145084949658,0.1424955200166162,0.12548727874627966,1.111114980123376,0.021786568237713255,0.03099093633686775
Asia,2021-07-12,4640537428,0.4440536114590271,0.7315319097845382,0.6864239520894734,0.4708704648788439,0.24521604607854797,0.1675487599762471,0.1407174457741262,0,0,0.06696271818109771
Asia,2021-07-19,4640537428,0.4761647694588337,0.7212926820844905,0.6858270520987675,0.4761647694588337,0.2645836004740441,0.18247215739993006,0.16407358629020344,0,0,0.06511564763528506
Asia,2020-07-27,4640537428,0.3776021904385274,0.46238998578660623,0.44924056460973516,0.3776021904385274,0.17702333296547126,0.10853285255104118,0.09849468135425915,1.148625311259106,0.022522064926649137,0.02981493030638692
Asia,2021-03-29,4640537428,0.24282826454838716,0.4508955372147101,0.43180542087079443,0.2825001681425202,0.13213039612546942,0.0625699897502096,0.04421347276105652,0.1071130138200545,0.0021002551729422453,0.028109438189838905
Asia,2021-04-05,4640537428,0.29013815184415165,0.5001888044418674,0.4696680064368444,0.3255199473648005,0.1662548592135565,0.0740942834816039,0.07184405163849776,0.1562353651463555,0.0030634385322814805,0.03239159307131872
Asia,2020-12-14,4640537428,0.38156196834968054,0.487608244024727,0.4712311001959681,0.38156196834968054,0.21628877603241242,0.14473223079359598,0.12582577885072718,1.3125384760851901,0.02573604855069,0.03252390533245797
Asia,2020-12-21,4640537428,0.33133513908362583,0.5015820214267447,0.4714431994423429,0.37229505073301616,0.20773527223157526,0.13898792662886647,0.12204729345588465,0.6477168440919245,0.012700330276312247,0.031271033204992825
Asia,2020-12-28,4640537428,0.2255380294985223,0.4216783992975789,0.40122291770356744,0.272220406261929,0.1676424783702659,0.08372879372930958,0.07564320853603565,0.6704190234510132,0.013145471048059083,0.02895604271807632
Asia,2021-01-04,4640537428,0.207733513791744,0.4362301180742652,0.4119633217270819,0.28269921086400746,0.14589079653177087,0.06574654828754813,0.05828903406336227,0.14413606576795543,0.0028261973679991263,0.026671759881342776
Asia,2021-01-11,4640537428,0.2047164193135943,0.43205148954200223,0.39769479747016573,0.2741644545232371,0.1440636976835075,0.06237319756364754,0.06093396404131985,0.15542683489816006,0.0030475849980031388,0.023460881781298716
Asia,2021-01-18,4640537428,0.20257342026892453,0.4486872556389386,0.39640170040042794,0.2597033274153269,0.14215321875836476,0.060830248924254,0.05190881367392786,0.14226487416058775,0.0027895073364821127,0.02563433693740698
Asia,2021-01-25,4640537428,0.19807857735267512,0.420873083198827,0.41174547810710804,0.2579952370857464,0.13315086149927916,0.0605044706714474,0.0377340860729093,0.10079030603125884,0.0019762805104168403,0.024362975572147463
Asia,2021-02-01,4640537428,0.19790518539361862,0.4123254755899602,0.36255391193960906,0.2436720040757056,0.1264516669200365,0.052422873325412116,0.032716546474051124,-0.0914429339524685,-0.0017929987049503625,0.024772367809463982
Asia,2021-02-08,4640537428,0.1831904783692678,0.3668747924278832,0.34687449868767145,0.23814264331159227,0.10904031686319912,0.05104350884322924,0.03721118022379024,-0.13283900132193063,-0.0026046863004300126,0.020628752916072805
Asia,2021-02-15,4640537428,0.17152058965582692,0.3761100420435349,0.36291542961017637,0.2301613768368773,0.10529852882095715,0.05386828260750571,0.04798057661637586,-0.08087149829048168,-0.0015857156527545428,0.018538542428495633
Asia,2021-02-22,4640537428,0.17181812487597722,0.4024742903236611,0.3698638772771672,0.24160727943399166,0.11825383134193494,0.05526239873571922,0.049233891692368345,-0.12109005426195073,-0.0023743147894500142,0.018470791655039315
Asia,2021-03-01,4640537428,0.18292580629128244,0.417491329168979,0.37922119470474525,0.24817939504483214,0.12402007374070977,0.07388572586323215,0.065470151479965,0.06585301443436109,0.001291235577144335,0.02066887757897855
Asia,2021-03-08,4640537428,0.18855747126470995,0.42033520238289224,0.39462714321575854,0.2489873107659312,0.11696356864731011,0.06266016935881134,0.04838742222061346,0.11452348555142765,0.002245558540224072,0.017848988675369434
Asia,2021-03-15,4640537428,0.2118119711424165,0.442993125653555,0.41855509855471285,0.24864118229422724,0.12185295644020268,0.06785298255645748,0.054174609065552805,0.1245401825103595,0.0024419643629482258,0.018178303980700056
Asia,2021-03-22,4640537428,0.21396265830972944,0.46234564225218816,0.4509581990056882,0.2528400646474523,0.12177228299227373,0.06577235035077014,0.02505369878720897,0.11555969558166307,0.002265876383954178,0.027296709048329648
