iso3c,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
BMU,2020-10-26,62273,22.918454868556886,129.7282294585814,120.0912145355944,58.48528460077477,-13.25472844600628,-65.51319121320596,-78.41743560893026,22.918454868556886,0,0
BMU,2020-11-02,62273,23.86898044871939,133.80698594228903,123.01786376380099,60.64225273347051,-12.704392307901491,-67.454550911821,-80.39861443548972,23.86898044871939,0,0
BMU,2020-11-09,62273,24.835985288530452,138.1067110818615,125.93460171861871,62.82643884153717,-12.181053083010724,-69.3942423990883,-82.37157705549284,24.835985288530452,0,0
BMU,2020-11-16,62273,25.71984844007023,142.38693083619034,128.86309009763838,65.00781993099655,-11.57786058226026,-72.16350176801227,-84.40945980368946,25.71984844007023,0,0
BMU,2020-11-23,62273,26.543427144800994,146.66715059051913,131.79382448807345,67.24996814611511,-11.278591219205191,-75.65547437747406,-86.47588745175828,26.543427144800994,0,0
BMU,2020-11-30,62273,27.4478201453787,152.70046450713141,134.68810083528788,66.3964181843469,-10.683327782299278,-78.60156313814629,-88.45763586706255,27.4478201453787,0,0
BMU,2020-12-07,62273,28.313055331395415,156.98405226156322,137.53104843665625,66.30579474620433,-9.75376992413831,-81.36314047661617,-90.47721707761735,28.313055331395415,0,0
BMU,2020-08-10,62273,11.203721840300336,90.34698669095583,85.34877771289621,44.73759688799695,-16.2291737422423,-51.8507229991656,-57.297132656511586,11.203721840300336,0,0
BMU,2020-08-17,62273,11.753693434266546,93.62740180913981,88.95573329012628,45.89040141012578,-15.512646493510527,-53.848275659034456,-59.2728353012219,11.753693434266546,0,0
BMU,2020-08-24,62273,13.071350338610067,97.12779736561957,92.48704043143834,47.041575154358775,-15.233692273464179,-54.579387211988944,-61.22132102057249,13.071350338610067,0,0
BMU,2020-08-31,62273,14.353747951627142,100.40597341428575,95.24997691717017,48.22738333000732,-15.937781464050627,-55.316229328445395,-63.15352453996887,14.353747951627142,0,0
BOL,2020-09-07,11673029,158.4156329482664,181.02596324083657,180.6589648537685,165.49409502693055,158.4156329482664,154.54279674873877,153.11951505025067,163.38471051018325,163.6216984791558,60.849656074700064
BOL,2020-08-31,11673029,156.61824740698452,179.22857769955473,178.86157931248664,163.6967094856487,156.61824740698452,152.74541120745693,151.3221295089688,155.83148868401054,161.82431293787394,43.48486583902088
BOL,2020-09-21,11673029,162.0104040308301,184.62073432340028,184.25373593633222,169.0888661094943,162.0104040308301,158.13756783130248,156.71428613281438,168.18476839565815,167.21646956171952,65.41574599017959
BOL,2020-09-14,11673029,160.21301848954826,182.82334878211844,182.45635039505038,167.29148056821242,160.21301848954826,156.34018229002064,154.9169005915325,165.92480286949228,165.41908402043768,63.18838066794831
BOL,2020-09-28,11673029,163.80778957211197,186.41811986468218,186.0511214776141,170.88625165077613,163.80778957211197,159.93495337258435,158.51167167409628,170.3652535389837,169.0138551030014,67.4203927703769
BOL,2020-10-05,11673029,164.82758626269353,187.43791655526374,187.07091816819567,171.90604834135772,164.82758626269353,160.9547500631659,159.53146836467783,172.14628107933137,170.03365179358295,69.38216293303135
BOL,2020-10-12,11673029,165.8473829532751,188.4577132458453,188.09071485877726,172.92584503193928,165.8473829532751,161.97454675374752,160.5512650552594,173.82804152893885,171.05344848416456,71.05267193288049
BOL,2020-10-26,11673029,167.88697633443826,190.4973066270085,190.1303082399404,174.96543841310245,167.88697633443826,164.01414013491066,162.59085843642256,177.18250534850736,173.09304186532768,73.47708979391724
BOL,2020-11-02,11673029,168.6669167321617,191.2772470247319,190.91024863766384,175.74537881082588,168.6669167321617,164.79408053263407,163.370798834146,177.89767060593206,173.8729822630511,74.18812203756197
BOL,2020-11-09,11673029,169.44685712988513,192.05718742245537,191.69018903538725,176.5253192085493,169.44685712988513,165.5740209303575,164.15073923186944,178.2837956693869,174.65292266077455,74.7106770659098
BOL,2020-11-16,11673029,170.22679752760857,192.8371278201788,192.4701294331107,177.30525960627276,170.22679752760857,166.35396132808094,164.93067962959287,178.86615685722018,175.432863058498,75.20756609102916
BOL,2020-11-23,11673029,171.006737925332,193.61706821790222,193.25006983083415,178.08520000399616,171.006737925332,167.13390172580438,165.7106200273163,179.26339394039968,176.21280345622142,75.69587979263994
BOL,2020-10-19,11673029,166.8671796438567,189.4775099364269,189.11051154935885,173.94564172252086,166.8671796438567,162.99434344432908,161.571061745841,175.4829815703087,172.0732451747461,72.56042968795846
BOL,2020-08-10,11673029,131.1976840994058,153.80801439197603,153.44101600490794,138.27614617806998,131.1976840994058,127.3248478998782,125.90156620139011,131.7590040316976,136.40374963029524,31.80839351979679
BOL,2020-08-17,11673029,143.00927298255425,165.61960327512446,165.25260488805637,150.0877350612184,143.00927298255425,139.13643678302662,137.71315508453853,142.79174393166093,148.21533851344367,35.329313411283394
BOL,2020-08-24,11673029,154.82086186570265,177.43119215827286,177.0641937712048,161.89932394436684,154.82086186570265,150.94802566617506,149.52474396768696,151.86017280286737,160.02692739659207,39.227187733363806
BOL,2020-12-28,11673029,181.99387234787702,204.60420264044723,204.23720425337916,189.07233442654118,181.99387234787702,178.1210361483494,176.69775444986132,189.50494640981353,187.19993787876643,77.58053201101445
BOL,2021-01-04,11673029,190.71900966185927,213.32933995442949,212.9623415673614,197.79747174052346,190.71900966185927,186.84617346233165,185.42289176384355,197.4005462590446,195.9250751927487,78.54858409072743
BOL,2021-01-11,11673029,199.4441469758415,222.05447726841172,221.68747888134362,206.5226090545057,199.4441469758415,195.5713107763139,194.14802907782578,206.0491299601674,204.65021250673095,80.22766841408516
BOL,2021-01-18,11673029,208.16928428982374,230.77961458239395,230.4126161953259,215.2477463684879,208.16928428982374,204.29644809029617,202.87316639180807,214.7447764954699,213.3753498207132,82.49785038656205
BOL,2021-01-25,11673029,216.89442160380597,239.50475189637623,239.13775350930814,223.97288368247018,216.89442160380597,213.0215854042784,211.5983037057903,222.38489754731776,222.10048713469544,85.67611714148916
BOL,2021-02-01,11673029,222.45543271138536,245.06576300395562,244.6987646168875,229.53389479004957,222.45543271138536,218.5825965118578,217.1593148133697,228.45837802963194,227.66149824227477,89.00004446146754
BOL,2021-02-08,11673029,228.0164438189648,250.626774111535,250.2597757244669,235.09490589762896,228.0164438189648,224.14360761943718,222.72032592094908,233.93337067078744,233.22250934985422,92.6408989474797
BOL,2021-02-15,11673029,233.5774549265442,256.18778521911435,255.82078683204628,240.65591700520835,233.5774549265442,229.70461872701657,228.2813370285284,238.40805021468975,238.7835204574336,95.81059037889823
BOL,2021-02-22,11673029,239.13846603412352,261.7487963266937,261.3817979396257,246.21692811278768,239.13846603412352,235.26562983459593,233.8423481361078,242.5793530956129,244.34453156501297,97.83232783881544
BOL,2021-03-01,11673029,244.51148759980455,265.7241821405979,264.47842592396944,250.93015387768094,243.64179925873975,240.2399171205074,238.99057512674838,247.95237466129393,244.34453156501297,99.51141216217316
BOL,2021-03-08,11673029,248.47356413353634,269.96975105958256,268.0940592571686,255.49567298886544,247.9062633471266,242.8183473261063,241.64784673564546,251.91445119502572,244.34453156501297,101.0448359204796
BOL,2021-03-15,11673029,252.39684442309283,272.9269940745326,272.1548609132935,260.5574266449159,252.39684442309283,246.58891343121766,243.6266529178337,255.83773148458215,244.34453156501297,102.14997324173528
BOL,2021-03-22,11673029,256.6242554163568,277.71718311512615,276.54669030313903,265.5840355724012,256.6068405041351,247.85057401728747,246.33140653170952,260.06514247784617,244.34453156501297,103.00666605043129
BOL,2020-11-30,11673029,171.78667832305544,194.39700861562565,194.03001022855756,178.8651404017196,171.78667832305544,167.91384212352781,166.49056042503972,179.97019796539584,176.99274385394486,76.04710825270801
BOL,2020-12-07,11673029,172.2806972266685,194.89102751923878,194.52402913217068,179.3591593053327,172.2806972266685,168.40786102714094,166.9845793286528,180.6895647133172,177.48676275755798,76.38976138926752
BOL,2020-12-14,11673029,172.77471613028166,195.38504642285187,195.01804803578378,179.85317820894582,172.77471613028166,168.90187993075403,167.47859823226597,181.4065611636996,177.98078166117108,76.62105525481005
BOL,2020-12-21,11673029,173.26873503389476,195.879065326465,195.51206693939687,180.34719711255894,173.26873503389476,169.39589883436713,167.97261713587906,182.3355424971536,178.47480056478418,76.78380649958122
BOL,2020-05-04,11673029,-14.163596679557067,8.446733613013155,8.079735225945074,-7.085134600892891,-14.163596679557067,-18.036432879084675,-19.459714577572765,-11.200790711082,-8.957531148667638,0.71103224364473006
BOL,2020-05-11,11673029,-14.478942846097027,8.131387446473195,7.764389059405113,-7.400480767432852,-14.478942846097027,-18.351779045624635,-19.77506074411273,-11.100707885409989,-9.272877315207598,1.0536853802042299
BOL,2020-05-18,11673029,-14.794289012636986,7.816041279933236,7.449042892865153,-7.715826933972812,-14.794289012636986,-18.667125212164592,-20.090406910652685,-10.063272530545836,-9.588223481747558,1.4991824315693896
BOL,2020-05-25,11673029,-15.109635179176946,7.500695113393275,7.133696726325192,-8.031173100512772,-15.109635179176946,-18.982471378704556,-20.40575307719265,-7.604605769728284,-9.903569648287519,2.244515969248427
BOL,2020-06-01,11673029,-7.928785471624839,14.681544820945385,14.314546433877302,-0.8503233929606634,-7.928785471624839,-11.801621671152445,-13.224903369640536,-0.729603976243713,-2.7227199407354106,2.9469728893845804
BOL,2020-06-08,11673029,-0.7479357640727289,21.86239452849749,21.49539614142941,6.330526314591447,-0.7479357640727289,-4.620771963600337,-6.044053662088428,5.910682834543937,4.458129766816699,4.07777621386874
BOL,2020-06-15,11673029,6.43291394347938,29.043244236049603,28.67624584898152,13.511376022143555,6.43291394347938,2.560077743951773,1.136796045463681,12.878232119632736,11.63897947436881,5.4227827241755335
BOL,2020-06-22,11673029,13.61376365103149,36.224093943601716,35.85709555653363,20.692225729695668,13.61376365103149,9.740927451503882,8.31764575301579,20.19607132410706,18.81982918192092,7.033324426761897
BOL,2020-06-29,11673029,20.7946133585836,43.40494365115382,43.037945264085735,27.873075437247774,20.7946133585836,16.921777159055992,15.4984954605679,29.7463649810812,26.000678889473026,9.18357180471324
BOL,2020-07-06,11673029,42.489586602214935,65.09991689478515,64.73291850771707,49.568048680879116,42.489586602214935,38.61675040268732,37.19346870419923,49.50834921368084,47.69565213310436,12.653099722445647
BOL,2020-07-13,11673029,64.18455984584628,86.79489013841649,86.42789175134841,71.26302192451045,64.18455984584628,60.31172364631866,58.88844194783057,70.34760597416333,69.3906253767357,15.994117722143926
BOL,2020-07-20,11673029,85.87953308947762,108.48986338204784,108.12286499497975,92.95799516814178,85.87953308947762,82.00669688995,80.58341519146192,90.20853225816478,91.08559862036704,19.00963323229986
BOL,2020-07-27,11673029,107.57450633310894,130.18483662567917,129.81783823861107,114.65296841177313,107.57450633310894,103.70167013358133,102.27838843509325,108.01876406083979,112.78057186399838,22.684789012346325
BOL,2020-08-03,11673029,119.38609521625737,141.9964255088276,141.62942712175953,126.46455729492156,119.38609521625737,115.51325901672978,114.08997731824168,120.96651742197609,124.59216074714679,27.662074685156696
BOL,2020-04-06,11673029,-6.569317225238229,16.041013067331996,15.674014680263909,0.5091448534259461,-6.569317225238229,-10.442153424765836,-11.865435123253926,-7.759135533381924,-1.3632516943488011,0.10278394750839735
BOL,2020-04-13,11673029,-8.99562832116452,13.614701971405701,13.247703584337618,-1.9171662425003462,-8.99562832116452,-12.86846452069213,-14.29174621918022,-8.891876148400025,-3.789562790275093,0.23986918905110233
BOL,2020-04-20,11673029,-11.421939417090814,11.18839087547941,10.821392488411325,-4.343477338426639,-11.421939417090814,-15.29477561661842,-16.718057315106513,-10.038331258806357,-6.215873886201385,0.29126116280530095
BOL,2020-01-01,11673029,-0.48287705030842354,1.5101878322318676,0.9696862269349283,0.09977912266966349,-0.7245494575980309,-1.1009026185942221,-1.169669155751743,-0.48287705030842354,0,0
BOL,2020-01-06,11673029,-0.9744845108817777,3.104011709675348,2.7996281856079253,0.16187166625727595,-1.053343594550797,-1.84184695504574,-2.170997432138857,-0.9744845108817777,0,0
BOL,2020-01-13,11673029,-1.4325534350135984,4.734996046634379,4.471677538161783,0.6184341045923158,-1.4325534350135984,-2.532793338877578,-2.96491450264716,-1.4325534350135984,0,0
BOL,2020-01-20,11673029,-1.8784807108090225,6.393838855442407,6.038974368408921,0.903176001200563,-1.8784807108090225,-3.378442709697133,-3.9917564585845797,-1.8784807108090225,0,0
BOL,2020-01-27,11673029,-2.28268297380585,8.040812163568411,7.568752693219186,1.1280540582520409,-2.28268297380585,-4.163158441187129,-4.931377330959687,-2.28268297380585,0,0
BOL,2020-02-03,11673029,-2.7865602219521577,9.626121120715087,9.108317336293249,1.051447214323165,-2.7865602219521577,-5.235058236058437,-5.881193850040275,-2.7865602219521577,0,0
BOL,2020-02-10,11673029,-3.2962122954678734,11.080806670024705,10.619108199881026,0.9713607235925916,-3.2962122954678734,-6.09844235181676,-6.834391477893528,-3.2962122954678734,0,0
BOL,2020-02-17,11673029,-3.7627605610203236,12.816463455289322,11.98551319920759,0.8900293331484893,-3.914449590631723,-6.7410615551568736,-7.49798204174443,-3.7627605610203236,0,0
BOL,2020-02-24,11673029,-4.302700854176692,14.267258193614275,13.881849074023561,1.3926602148358074,-4.600261140628749,-7.648844297961519,-8.636945146971408,-4.302700854176692,0,0
BOL,2020-03-02,11673029,-4.765774232152486,16.548452437845114,15.506221705151475,1.7380618622298984,-4.943910422461903,-8.47579881175475,-9.01474217767841,-4.765774232152486,0,0
BOL,2020-03-09,11673029,-5.206065530889428,17.404264761680796,17.037266374612713,1.8723965477747468,-5.206065530889428,-9.078901730417035,-10.502183428905127,-5.206065530889428,0,0
BOL,2020-03-16,11673029,-4.851712397030264,17.758617895539956,17.391619508471877,2.226749681633911,-4.851712397030264,-8.724548596557872,-10.147830295045964,-5.644366234096337,0.3543531338591637,0
BOL,2020-03-23,11673029,-4.4973592631711,18.11297102939912,17.74597264233104,2.5811028154930744,-4.4973592631711,-8.370195462698707,-9.7934771611868,-6.124055392446308,0.7087062677183275,0
BOL,2020-03-30,11673029,-4.143006129311937,18.467324163258287,18.100325776190203,2.9354559493522383,-4.143006129311937,-8.015842328839545,-9.439124027327637,-6.6767987990930235,1.0630594015774912,0.03424132673704486
BOL,2021-04-05,11673029,270.0816573513386,291.00472130553305,288.2409427535727,276.5075120935117,266.7459221297495,252.14071110513976,249.97670203797907,273.522544412828,244.34453156501297,105.35396596718812
BOL,2021-04-12,11673029,277.24451383348134,298.8485807414209,294.4922711675381,282.6786557193797,271.75981881329164,253.4414758472058,252.12112511333208,280.6854008949707,244.34453156501297,106.4248019944095
BOL,2021-04-19,11673029,284.5688909355126,306.856447287977,302.8593047142578,289.6739817337949,276.84872458690825,255.61167874663627,254.25885465933115,288.009777997002,244.34453156501297,108.1124616412758
BOL,2020-04-27,11673029,-13.848250513017105,8.762079779553115,8.395081392485034,-6.7697884343529315,-13.848250513017105,-17.72108671254471,-19.144368411032804,-10.984791552657171,-8.642184982127679,0.46258773108505086
BOL,2021-05-03,11673029,298.62523704971954,323.65342898418254,316.4876636391887,302.1406027390631,286.42056946578344,261.84683584493075,257.7922540479364,302.066124111209,244.34453156501297,111.06800985416896
BOL,2021-05-10,11673029,305.4741543595509,332.7654876004708,327.64430985428874,310.84637803072667,290.87068493270453,265.2059358314882,260.112429012205,308.9150414210402,244.34453156501297,112.72136820700094
BOL,2021-03-29,11673029,263.0687277307622,283.5061522518324,281.4834284317359,270.5719163403083,261.8423163891513,250.46321777262878,247.43668855990438,266.50961479225157,244.34453156501297,104.25740396944103
BOL,2021-04-26,11673029,291.77924053638395,315.53440699302166,310.4755315682183,295.9264272037726,281.59964590295425,258.8388308145261,256.13527313050594,295.22012759787333,244.34453156501297,109.78297064112493
BRA,2020-05-11,212559409,19.159672880386264,30.55373992390495,27.278522263593363,20.982270699404783,16.620615629329762,12.739879865356567,11.501329986082288,12.139703023239809,19.222487128689412,6.859255051842942
BRA,2020-05-25,212559409,26.83000120350063,38.22406824701931,34.94885058670772,28.65259902251914,24.29094395244413,20.41020818847093,19.171658309196648,19.40737778655657,26.892815451803774,13.054229464855164
BRA,2020-05-04,212559409,15.324508718829083,26.718575762347765,23.443358102036182,17.1471065378476,12.785451467772585,8.904715703799386,7.666165824525105,8.736659888121126,15.38732296713223,4.6706918534949455
BRA,2020-05-18,212559409,22.994837041943445,34.38890408546213,31.113686425150544,24.817434860961963,20.455779790886947,16.575044026913748,15.336494147639469,15.685171845830231,23.057651290246593,9.93980699297108
BRA,2020-06-01,212559409,29.278706072907937,40.67277311642662,37.397555456115036,31.101303891926452,26.73964882185144,22.858913057878237,21.62036317860396,22.78880335484804,29.341520321211082,16.392589330166984
BRA,2020-06-08,212559409,31.72741094231524,43.121477985833934,39.846260325522344,33.550008761333764,29.188353691258747,25.307617927285552,24.069068048011268,26.067012517070253,31.790225190618397,19.778466734445992
BRA,2020-04-27,212559409,11.4893445572719,22.883411600790584,19.608193940478998,13.311942376290416,8.950287306215401,5.0695515422422055,3.8310016629679247,5.972567472819713,11.552158805575047,2.7549930758416816
BRA,2020-06-15,212559409,34.17611581172255,45.570182855241235,42.29496519492965,35.99871363074107,31.637058560666055,27.75632279669286,26.517772917418583,29.086216651650513,34.2389300600257,23.130941241937684
BRA,2020-06-22,212559409,36.62482068112987,48.01888772464854,44.74367006433696,38.44741850014838,34.08576343007337,30.20502766610017,28.96647778682589,32.20025726490716,36.68763492943302,26.570919285911263
BRA,2020-06-29,212559409,39.07352555053718,50.467592594055866,47.192374933744276,40.896123369555696,36.53446829948068,32.65373253550747,31.415182656233196,35.28425133471855,39.13633979884032,29.884346357022473
BRA,2020-07-13,212559409,43.874098301518316,55.268165345037005,51.99294768472542,45.69669612053683,41.335041050461825,37.45430528648862,36.215755407214345,41.505690910677885,43.93691254982147,36.7892385323672
BRA,2020-03-30,212559409,3.5301296952824543,14.924196738801138,11.648979078489551,5.3527275143009705,0.9910724442259555,-2.889663319747242,-4.1282131990215225,1.0315137268253518,3.5929439435856003,0.07480167579878809
BRA,2020-04-06,212559409,4.904813262093208,16.298880305611895,13.023662645300309,6.727411081111725,2.3657560110367104,-1.5149797529364866,-2.753529632210767,1.6391257330737834,4.967627510396355,0.2653361724392074
BRA,2020-04-13,212559409,6.279496828903963,17.67356387242265,14.398346212111063,8.102094647922481,3.740439577847466,-0.14029618612573153,-1.378846065400012,2.423279952578522,6.342311077207111,0.6247655684816098
BRA,2020-07-06,212559409,41.47381192602774,52.86787896954643,49.59266130923484,43.29640974504626,38.93475467497125,35.054018910998046,33.81546903172377,38.3873265169672,41.53662617433089,33.25893138891819
BRA,2020-04-20,212559409,7.65418039571472,19.048247439233403,15.773029778921817,9.476778214733235,5.11512314465822,1.2343873806850236,-0.004162498589257131,3.45153522055025,7.716994644017865,1.4828771941118826
BRA,2020-01-01,212559409,0.0021083315108886384,1.64752545189397,0.7642157084108988,0.08165854187470724,-0.3989775637554873,-0.8114589519675819,-0.8753204661501791,0.0021083315108886384,0,0
BRA,2020-01-06,212559409,-0.06586526072691076,2.5952438900161723,1.618141332347744,0.3083509205660822,-0.7199712086304736,-1.528765991210222,-1.5768224838653317,-0.06586526072691076,0,0
BRA,2020-01-13,212559409,-0.15795785956194033,3.5426549439620016,2.4655010736353518,0.5971678322200762,-1.0718094963751303,-2.2610004219230455,-2.5032165604314836,-0.15795785956194033,0,0
BRA,2020-01-20,212559409,-0.21346684101830005,5.045516696088417,3.288941434525031,0.8201793690105189,-1.3416174683197908,-2.9007656776386743,-3.272300904122773,-0.21346684101830005,0,0
BRA,2020-01-27,212559409,-0.17288088310505853,6.10812130049635,4.31910918709103,1.0476275622891242,-1.6822626660367646,-3.4936309530809297,-4.074081862991688,-0.17288088310505853,0,0
BRA,2020-02-03,212559409,-0.14306082545719725,7.499282051783387,5.404427872823072,1.3434352578933115,-1.829679953643271,-4.143919322823985,-4.934291614958868,-0.14306082545719725,0,0
BRA,2020-02-10,212559409,-0.011831999053699726,8.911258255948127,6.4442989838534315,1.504027004374254,-2.040162564176318,-4.860055740468513,-5.810979497493761,-0.011831999053699726,0,0
BRA,2020-02-17,212559409,-0.024943779097042696,9.99488529615036,7.314747655777161,1.7179022495793261,-2.301664254930658,-5.741254957397118,-6.747600096473363,-0.024943779097042696,0,0
BRA,2020-02-24,212559409,-0.06281424830314644,11.331252795215539,8.05603513490395,1.75978357071537,-2.601871499359645,-6.4826072633328415,-7.721157142607122,-0.06281424830314644,0,0
BRA,2020-03-02,212559409,0.65577454041397365,12.049841583932658,8.774623923621073,2.4783723594324902,-1.8832827106425245,-5.764018474615721,-7.002568353890002,0.07717949632503607,0.7185887887171202,0
BRA,2020-03-09,212559409,1.3743633291310937,12.768430372649776,9.493212712338192,3.1969611481496103,-1.1646939219254047,-5.045429685898601,-6.283979565172883,0.25453186478489737,1.4371775774342403,0
BRA,2020-03-16,212559409,2.0929521178482138,13.487019161366899,10.211801501055314,3.915549936866731,-0.4461051332082845,-4.326840897181482,-5.565390776455763,0.444842814884613,2.15576636615136,0
BRA,2020-07-20,212559409,46.27438467700889,57.66845172052757,54.39323406021599,48.09698249602741,43.735327425952384,39.85459166197919,38.61604178270492,44.609499359734656,46.33719892531203,40.21745656998886
BRA,2020-07-27,212559409,48.67467105249946,60.06873809601815,56.793520435706554,50.497268871517974,46.135613801442965,42.25487803746976,41.01632815819548,47.78461825079253,48.73748530080261,43.744941443641295
BRA,2020-08-03,212559409,51.276076153434715,62.67014319695339,59.39492553664181,53.098673972453234,48.73701890237822,44.85628313840502,43.617733259130745,51.066873804581384,51.33889040173785,47.0602489302179
BRA,2020-08-10,212559409,53.87748125436996,65.27154829788864,61.99633063757705,55.70007907338849,51.33842400331346,47.457688239340264,46.21913836006598,54.030852858855084,53.94029550267311,50.39437703743333
BRA,2021-04-19,212559409,195.79056650896962,207.18463355248835,203.90941589217672,197.61316432798816,193.25150925791314,189.37077349393996,188.1322236146657,192.48350990059555,195.8533807572728,178.14783771816002
BRA,2021-04-26,212559409,204.83640623689024,216.2304732804089,212.9552556200973,206.65900405590875,202.2973489858337,198.4166132218605,197.17806334258623,200.59093908042834,204.89922048519335,186.26509730274984
BRA,2021-05-03,212559409,211.83854994022028,226.021735241506,222.34742902291043,215.63779101696093,209.7558241073673,204.0054825742709,202.4715194177795,207.5930827837584,204.89922048519335,194.11513700623811
BRA,2021-05-10,212559409,219.17728022916876,241.8116597703146,235.22374393971936,225.27165899952615,217.6136265320257,210.67553395842694,209.2061749854951,214.9318130727069,204.89922048519335,200.9870972119611
BRA,2020-09-07,212559409,63.4556912329731,74.8497582764918,71.5745406161802,65.27828905199162,60.91663398191661,57.03589821794342,55.79734833866914,64.68347210646992,63.51850548127626,61.918682696375015
BRA,2020-09-14,212559409,65.2296859087705,76.62375295228918,73.3485352919776,67.05228372778902,62.690628657714,58.809892893740795,57.57134301446652,67.11311442560846,65.29250015707365,64.29260677893586
BRA,2020-09-21,212559409,67.00368058456789,78.39774762808658,75.12252996777498,68.8262784035864,64.46462333351138,60.5838875695382,59.34533769026392,69.47733846331874,67.06649483287103,66.77003274882082
BRA,2020-09-28,212559409,68.77767526036527,80.17174230388397,76.89652464357238,70.60027307938378,66.2386180093088,62.35788224533559,61.11933236606131,71.77174890944255,68.84048950866844,69.0216376166157
BRA,2020-10-05,212559409,70.38991022602396,81.78397726954265,78.50875960923106,72.21250804504247,67.85085297496745,63.97011721099426,62.73156733171999,73.89015268314091,70.4527244743271,71.19373483015282
BRA,2020-10-12,212559409,72.00214519168264,83.39621223520133,80.12099457488972,73.82474301070117,69.46308794062614,65.58235217665295,64.34380229737866,75.74301282928442,72.06495943998578,73.0821494709745
BRA,2020-10-19,212559409,73.61438015734132,85.00844720086,81.73322954054841,75.43697797635983,71.07532290628481,67.19458714231163,65.95603726303735,77.59488183542774,73.67719440564446,74.72263248530203
BRA,2020-10-26,212559409,75.226615123,86.62068216651868,83.34546450620711,77.04921294201851,72.6875578719435,68.8068221079703,67.56827222869603,79.43198856909088,75.28942937130314,76.23797401506701
BRA,2020-11-02,212559409,76.97248589674044,88.36655294025911,85.09133527994754,78.79508371575895,74.43342864568393,70.55269288171074,69.31414300243645,81.2594125326406,77.03530014504358,77.58159837563342
BRA,2020-11-09,212559409,78.71835667048087,90.11242371399955,86.83720605368796,80.54095448949938,76.17929941942438,72.29856365545118,71.06001377617689,83.084767244052955,78.78117091878403,78.69893400014111
BRA,2020-03-23,212559409,2.811540906565334,14.205607950084017,10.930390289772433,4.634138725583851,0.2724836555088356,-3.6082521084643617,-4.846801987738642,0.6149040803425974,2.8743551548684807,0.015995057645272245
BRA,2021-03-29,212559409,168.65304732520795,180.0471143687266,176.77189670841503,170.47564514422643,166.11399007415145,162.2332543101782,160.99470443090394,164.1987233904953,168.7158615735111,150.59554244432437
BRA,2021-04-05,212559409,177.69888705312852,189.0929540966472,185.8177364363356,179.521484872147,175.15982980207198,171.27909403809878,170.0405441588245,173.4535982239815,177.76170130143163,159.480587848266
BRA,2021-04-12,212559409,186.74472678104905,198.13879382456778,194.86357616425616,188.5673246000676,184.20566952999258,180.3249337660194,179.0863838867451,183.4011332916985,186.80754102935222,169.76712237659638
BRA,2020-08-17,212559409,56.478886355305214,67.87295339882391,64.59773573851231,58.301484174323726,53.939829104248716,50.05909334027552,48.82054346100124,56.99253070873492,56.54170060360836,53.636763263676556
BRA,2020-08-24,212559409,59.08029145624047,70.47435849975915,67.19914083944757,60.90288927525898,56.541234205183976,52.66049844121077,51.421948561936496,59.738748697823866,59.143105704543615,56.823165141562846
BRA,2020-08-31,212559409,61.68169655717571,73.0757636006944,69.80054594038282,63.50429437619424,59.14263930611922,55.26190354214603,54.023353662871735,62.32919539108997,61.74451080547885,59.67977968926325
BRA,2021-01-04,212559409,98.34350486484973,109.73757190836842,106.46235424805683,100.16610268386825,95.80444761379323,91.92371184982004,90.68516197054575,102.44378900660917,98.40631911315288,95.4086153862048
BRA,2021-01-11,212559409,101.65292826814863,113.04699531166729,109.77177765135572,103.47552608716714,99.11387101709212,95.23313525311892,93.99458537384464,105.91650634135262,101.71574251645177,98.71075008493273
BRA,2021-01-18,212559409,104.96235167144751,116.35641871496618,113.0812010546546,106.78494949046602,102.423294420391,98.54255865641781,97.30400877714354,109.35702284677885,105.02516591975065,101.87174824145282
BRA,2021-01-25,212559409,108.27177507474639,119.66584211826508,116.39062445795348,110.09437289376491,105.7327178236899,101.85198205971669,100.61343218044243,112.68598881993665,108.33458932304954,105.33666237282397
BRA,2021-02-01,212559409,111.92722193856959,123.32128898208829,120.0460713217767,113.74981975758811,109.3881646875131,105.5074289235399,104.26887904426562,115.97560655439656,111.99003618687274,108.83450847381684
BRA,2021-02-08,212559409,115.58266880239279,126.97673584591148,123.70151818559991,117.40526662141131,113.04361155133628,109.1628757873631,107.92432590808882,119.30300668143167,115.64548305069594,111.86189833638463
BRA,2021-02-15,212559409,119.23811566621599,130.63218270973468,127.3569650494231,121.0607134852345,116.6990584151595,112.8183226511863,111.57977277191202,122.672122949386,119.30092991451914,115.73799116086177
BRA,2021-02-22,212559409,122.8935625300392,134.2876295735579,131.0124119132463,124.71616034905772,120.3545052789827,116.47376951500951,115.23521963573522,126.16467910701667,122.95637677834235,119.2052566348639
