world,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
World,2021-05-31,7948769202,0.49820119262646234,0.9677834653366532,0.9101548085052569,0.7122990332029341,0.47340487138019144,0.3276104473683038,0.30674640699037287,26.062090138494927,0.11380825387989052,0.1413588533577352
World,2021-06-07,7948769202,0.46446512460351164,0.7767434069826159,0.7393444882505771,0.6245301953936999,0.4385546131141493,0.3216178498321024,0.29029525135875195,25.74426462312243,0.1124203695332857,0.12307991444602186
World,2021-06-14,7948769202,0.4367321214351918,0.6851949805906382,0.665743908887324,0.5535330761838635,0.40575981529852906,0.3044954321572674,0.2814873491886471,26.500609810729664,0.11572318694641774,0.1226839118381538
World,2021-06-21,7948769202,0.3353645748231192,0.6296895605100272,0.5740020649412971,0.488284145456982,0.3353645748231192,0.2691530379016481,0.2574299900375374,26.069412562946056,0.11384022953251552,0.11009590010234643
World,2021-06-28,7948769202,0.3321588990714527,0.5826684422372627,0.5556629675928852,0.4402475344804428,0.3321588990714527,0.28403489249192715,0.26887375483904924,26.937932307897633,0.11763289217422547,0.10140841676434424
World,2021-07-05,7948769202,0.3304934247407832,0.5882478450097315,0.5231765032210888,0.4294798805198363,0.3304934247407832,0.2922465271146977,0.28409610740512664,27.71415799193283,0.12102252398223945,0.09923556464584843
World,2021-07-12,7948769202,0.3953058623984451,0.6532714644070605,0.6151203665606477,0.48053464943209867,0.3825463026629368,0.3178154599149587,0.3087454074437475,30.507275248750997,0.13321954257096505,0.10316963282738927
World,2021-07-19,7948769202,0.4207730084169965,0.7012518214848846,0.6612247185344645,0.5015090066539023,0.4000814228068936,0.33142669804512953,0.32247932083522596,31.035748332404296,0.1355272852943419,0.10013237015357487
World,2021-07-26,7948769202,0.4704818930794701,0.7679741227853254,0.7201802074189066,0.5515743675220182,0.4208987696497787,0.35692838711555724,0.34374139274649196,33.26035417157028,0.14524172127323265,0.1118646645038166
World,2021-08-02,7948769202,0.5422578472758147,0.8290850569075687,0.7844124484815913,0.6294358803764525,0.4754239911554391,0.41313092958148384,0.3989373888499734,39.374016882673324,0.17193893835228527,0.11532240736960324
World,2021-08-09,7948769202,0.4888504791231793,0.7944498566515339,0.7616505466578187,0.6001174398848554,0.47886473372980826,0.40349003328893124,0.38449405322431507,41.858993304261894,0.1827903637740694,0.12097533704858138
World,2021-08-16,7948769202,0.4835842048646314,0.7706939946318552,0.713508750283255,0.5892632449337658,0.47365511862508125,0.40463766190400785,0.38979943928209776,44.92700798669994,0.19618780780218317,0.12413972212851777
World,2021-08-23,7948769202,0.5175514203659471,0.7585882785538225,0.7136708394738555,0.5792235090797182,0.46126410823323666,0.4026512025211905,0.387336327926457,46.41454356005715,0.2026835963321273,0.12623081316130533
World,2021-08-30,7948769202,0.4757889686800247,0.683665507994528,0.6708232185180701,0.5431121851207656,0.4415363935676959,0.3775686286156057,0.36999696854476744,45.63261828762052,0.19926907549179265,0.12431569905833578
World,2021-09-06,7948769202,0.46972996899588343,0.6641789533256456,0.6415701454512409,0.5227227356143217,0.43060615967561233,0.37747218518417835,0.3731782216244498,47.7403388413957,0.20847309537727376,0.11943630213355892
World,2021-09-13,7948769202,0.4128561707221276,0.6256825600175228,0.5911619718270945,0.4814818326026784,0.39714966479850383,0.35433785827991404,0.34613673487346636,44.94262441283745,0.19625600180278366,0.11450674649994699
World,2021-09-20,7948769202,0.38486813411263693,0.599764838635439,0.5610633426048922,0.45090456037407717,0.37073668995367837,0.3322361048145907,0.3256877590251998,41.865862649803944,0.18282036091617443,0.109532718572447
World,2021-09-27,7948769202,0.36534791892126633,0.561493987535486,0.511000848295994,0.41991160455455984,0.3501187296996646,0.3113110183123691,0.3045960169497543,40.42514524414879,0.1765290185334008,0.10139579845861021
World,2021-10-04,7948769202,0.3559998599137864,0.531395392918881,0.4731491511461073,0.3981248937471671,0.32723453548587517,0.28791420053893835,0.2809287435500529,38.55860492079577,0.16837818742705576,0.09650910480668903
World,2021-10-11,7948769202,0.3498594214811678,0.5325873310655665,0.47401961627804795,0.3846765209912261,0.31883222284426355,0.28539432834459155,0.27979016728789485,39.61392540964446,0.17298657384124216,0.08769408809747282
World,2021-10-18,7948769202,0.3436049511814385,0.5118808545020597,0.46524265650097774,0.3780894284576578,0.31127606039413175,0.2818242094240926,0.27405428382608327,39.50168774579459,0.17249645303840433,0.08701547989248898
World,2021-10-25,7948769202,0.344903582031114,0.506971895257855,0.4635274373373613,0.3869043767090229,0.3122476228420649,0.2847865284358736,0.2772891312199613,39.61715756023214,0.1730006880359482,0.08988818040159269
World,2021-11-01,7948769202,0.33090651276219296,0.5083690852731599,0.4686673855325049,0.36758968759049615,0.3072583465761049,0.2730528824904908,0.2708187077910763,38.03130540956291,0.16607556947407387,0.09123606203304127
World,2021-11-08,7948769202,0.32426931870429143,0.4548218069349235,0.4301176400898824,0.354611141587982,0.2952077231440118,0.26870058110608197,0.2576477097972853,38.64412445350136,0.16875163516812822,0.0894341897805342
World,2021-11-15,7948769202,0.2973260263900428,0.4166438030269708,0.39300910758878344,0.33602158412631283,0.2850167328513249,0.25942507131644876,0.24509165823646145,38.42079327418454,0.1677763898436006,0.09182190115878018
World,2021-11-22,7948769202,0.30770794174538646,0.42383303617671453,0.4025222200056525,0.34127722547661954,0.28526491727620046,0.2600813894765642,0.2497301781430296,38.84135286149738,0.1696128945916916,0.09196033768549719
World,2021-11-29,7948769202,0.3069262760329815,0.4312820074340431,0.40256214698489523,0.3486652381397529,0.29306722443763666,0.264149198244153,0.2585089704919855,41.675161467458786,0.18198760466139208,0.08993315591804246
World,2021-12-06,7948769202,0.26340728289837956,0.3857640359827018,0.3600722022159252,0.309649793352337,0.25220632817129285,0.2240756693150667,0.2157391776317266,32.21586101732427,0.14068061579617588,0.10131493059294892
World,2021-12-13,7948769202,0.2396016411725857,0.35412909472684023,0.3228443613794874,0.27983150981523863,0.2332278032373013,0.21110308017652338,0.20083396370113282,30.63629558069304,0.13378295013403074,0.08981628247809327
World,2021-12-20,7948769202,0.2698393621780946,0.3671900163234921,0.33819547131848887,0.2940165187076526,0.24800164823063883,0.22137187126644214,0.21246402274773912,30.331023347703937,0.13244988361442767,0.08754639646914232
World,2021-12-27,7948769202,0.24451032536721512,0.35525064908223525,0.32313611235215345,0.28100233309079375,0.23597943475152894,0.20398780343607523,0.19827804955994124,29.057341352025496,0.12688795350229476,0.08256278215184239
World,2022-01-03,7948769202,0.23974950880454088,0.39444318965079067,0.3478438940904717,0.2827409244621565,0.23211630841498318,0.1979237155189112,0.18815117351639218,25.496566676845653,0.11133871911286311,0.07705420605820226
World,2022-01-10,7948769202,0.34469434701271595,0.4973375052694832,0.4702102050874422,0.37948242811461325,0.2923034147369675,0.24682047645964234,0.23311168493382903,27.977338284526486,0.12217178290186238,0.083447216771594293
World,2022-01-17,7948769202,0.5253190379694487,0.6984458323744509,0.6718929885558091,0.5253190379694487,0.3397197817500083,0.2705524864454531,0.24805618650938024,31.359126743753333,0.13693941809499272,0.09250310095995665
World,2022-01-24,7948769202,0.5565556704839136,0.7636744559142928,0.7195850657692008,0.5565556704839136,0.37839578076897895,0.2936111384386978,0.2775539973578208,37.37551920700596,0.16321187426640157,0.10557618150352732
