continent,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Americas,2020-02-17,1030271939,-157.5039256855847,-132.57572735359796,-137.39071626517799,-154.47291928493644,-172.25562705178143,-190.7518462576642,-200.8441040639845,-8280.5764278473,-165.611528556946,0
Asia,2020-02-17,4667759697,-1275.7659204640695,-585.5460919747904,-707.7131761218689,-1083.8950384559002,-2173.660990551203,-3858.116575341624,-4100.749773102684,-83205.28095533882,-1664.1056191067764,122.414
Africa,2020-02-17,1392394303,324.26237088824917,917.1410148986964,812.3379779754002,438.10683818851084,-0.7486810458024281,-277.5947123559554,-411.6708662142252,1417.242625531993,25.30790402735702,0
Europe,2020-02-17,747759214,-1281.2157077723987,-1280.8089648799378,-1280.860196895339,-1281.2157077723987,-1281.67531879826,-1281.9978568188312,-1282.0266216846494,-64046.73883155598,-1280.9347766311196,0.3333333333333333
Oceania,2020-02-17,44446737,13.597263101504828,23.11298827159121,21.823782511192707,16.201613010307394,6.37949677338377,-0.15944107887515555,-0.6289461432066478,273.45465020417333,11.889332617572753,0
Americas,2020-02-24,1030271939,-141.69219600584137,-110.24576835283901,-119.44733975755668,-132.05598046937183,-151.92798059815732,-168.47440921438053,-172.30635853786745,-6959.141377889591,-139.18282755779182,0
Asia,2020-02-24,4667759697,-1190.4272706544484,-456.5846495676585,-540.678837109954,-1024.8932606994463,-2059.8737332994247,-3369.3253952554355,-4646.236955751621,-73493.06401627719,-1469.8612803255437,107.886
Africa,2020-02-24,1392394303,-606.0769653957185,413.27177555589554,233.2539952328851,-261.9484915605208,-891.9273802183369,-2021.9143547325236,-2220.45879242622,-4381.262459213887,-78.23682962881942,0
Europe,2020-02-24,747759214,-1208.2273794283067,-1207.522624591983,-1207.5527475227273,-1208.010228609456,-1208.6170875468117,-1208.9836448956341,-1209.090205065151,-60399.25652149659,-1207.9851304299318,1.75
Oceania,2020-02-24,44446737,18.550006496538373,28.60593532803777,27.01641085698735,20.14684411172625,11.603642095912594,5.008738055086336,4.121220858202349,389.56373260113475,16.937553591353684,0
Americas,2020-03-02,1030271939,75.4330100353689,126.4837403556633,122.03554325127189,96.03474398789427,65.03773145444566,38.19967048521841,35.97654718913857,3778.7936101441146,75.5758722028823,2
Asia,2020-03-02,4667759697,-3612.0977478588397,-2563.863601218383,-2642.846734185441,-3529.814769621417,-4715.784909575553,-6103.699498284148,-6555.321202536824,-124286.78667439501,-2485.7357334879002,57.213
Africa,2020-03-02,1392394303,-212.34913040820396,1042.5305057432113,982.6575532210353,430.99360787837225,-470.2774906728329,-1050.7508047232086,-1398.217560834892,8193.204530443072,146.307223757912,0
Europe,2020-03-02,747759214,-840.5848156979843,-839.9579810584623,-840.129106604062,-840.5848156979843,-841.1014933752205,-841.3478900637966,-841.3810392287731,-42012.8737025875,-840.25747405175,7.048333333333334
Oceania,2020-03-02,44446737,1.233984549830582,10.272020313491542,9.574353553029818,3.3217898461059336,-5.526195076534385,-14.570797309060072,-17.391009334202266,4.258578814742804,0.18515560064099146,0.5
Americas,2020-03-09,1030271939,67.12516644266705,130.5705699345639,119.89817669709096,92.21340671516498,53.82180936215678,20.39737542677154,18.772234411053425,3311.1745625248877,66.22349125049776,4.286
Asia,2020-03-09,4667759697,-1282.1559212290342,-224.36508853639717,-479.230338535809,-1282.1559212290342,-2577.1314626809185,-4354.174402256732,-4805.621931103545,-31394.36717486154,-627.8873434972309,59.285
Africa,2020-03-09,1392394303,-207.66620342731977,912.883246930259,883.4450014450327,126.4004260570399,-569.9672920179727,-1434.9421100714947,-1577.9444953201614,6524.4045304430165,116.507223757911,0.5
Europe,2020-03-09,747759214,491.7496230360918,492.264838518429,492.23641815120453,491.7496230360918,491.34035411491703,491.04762624813424,491.00759022118507,24599.983440269603,491.99966880539205,70.19033333333333
Oceania,2020-03-09,44446737,5.059299083713519,13.047742821961107,12.452627796811022,5.227877106156428,-2.212077514111682,-11.601902905304362,-13.821371707141413,82.45857881474245,3.585155600640976,0.286
Americas,2020-03-16,1030271939,105.32829055588643,167.3893893696417,158.62619595531743,133.45720067580154,96.7681679729918,75.64406970893602,36.67721022778939,6985.103133953887,139.70206267907773,15.295666666666667
Asia,2020-03-16,4667759697,-931.6837850826465,276.58216964457574,244.30076257002315,-858.9098790085856,-2496.7733343398922,-3857.546438186129,-5017.44568997425,-45561.20982405823,-911.2241964811645,112.25
Africa,2020-03-16,1392394303,-52.3386802888814,1355.0116765211458,748.3233433232398,159.02112921831576,-692.006044860143,-1603.4774883825028,-1887.859305802752,5359.604530443111,95.7072237579127,1.336
Europe,2020-03-16,747759214,2343.449418880381,2343.9623226094204,2343.9293333824576,2343.513604062816,2343.173833439097,2342.9187637441364,2342.830487173928,117182.84058312736,2343.656811662547,331.31233333333336
Oceania,2020-03-16,44446737,20.947912719124783,30.906480527708535,29.807851445557432,22.029562930013103,12.855092097373554,3.8623179634250344,1.7745558847154712,445.85857881474,19.385155600640868,0
Americas,2020-03-23,1030271939,1156.8049970500128,1219.8517083980453,1208.4052672894863,1176.1919053247948,1136.9632511059733,1104.8296399583846,1078.7966973091015,59743.912657763045,1194.8782531552608,124.315
Asia,2020-03-23,4667759697,-914.8324084860127,476.0065522096905,149.04212854597571,-726.1974091459081,-1921.050793742816,-3345.8326077204724,-3793.789995225339,33562.4455248621,671.248910497242,176.41866666666667
Africa,2020-03-23,1392394303,-78.65500302866788,832.9850793946762,792.4897016665512,-60.4301257825557,-916.3608646945846,-2000.7667986370918,-2143.6329073452926,1823.6045304430777,32.56436661505496,10.136
Europe,2020-03-23,747759214,4401.944122069229,4402.553478990954,4402.443861468185,4402.099573851135,4401.732545929182,4401.535114958864,4401.522638886883,220107.4120116983,4402.148240233966,1090.4606666666666
Oceania,2020-03-23,44446737,20.040990303572737,30.844526932426326,29.792039771301948,22.584564687650612,13.339254214128493,5.421510732381885,1.6646857551403222,482.65857881474074,20.9851556006409,0.571
Americas,2020-03-30,1030271939,3021.6423542673933,3097.863392666286,3082.3215236706387,3044.943817022146,2996.891614625898,2946.961241722137,2936.8071452853687,153261.5317053819,3065.230634107638,581.6736666666667
Asia,2020-03-30,4667759697,-2617.1441684235842,-1454.635965183713,-1745.057805509987,-2532.133151489075,-4233.80744790287,-5861.841459078036,-5957.4093053188935,-14170.302123254876,-283.4060424650975,212.56533333333334
Africa,2020-03-30,1392394303,-299.15016453234665,527.1017763050594,479.3481673624943,-299.15016453234665,-1269.5764909300583,-2347.6378988274396,-2484.481534407832,-2336.3954695568978,-41.721347670658886,19.844
Europe,2020-03-30,747759214,6089.434893791261,6090.148206342035,6090.079940347031,6089.784393731867,6089.335044794025,6089.034853239616,6088.9748970445235,304461.4120116984,6089.228240233968,2481.072
Oceania,2020-03-30,44446737,28.165392331813514,40.252506605033254,38.90459520034621,31.88258837469618,22.27077072004908,13.491664134041677,9.40926541457872,725.1442931004551,31.52801274349805,1.929
Americas,2020-04-06,1030271939,4152.286723124846,4228.476517096871,4213.503627738612,4180.187712099939,4123.054314210836,4086.477660923156,4062.489698251587,210050.0816285777,4201.001632571554,1716.75
Asia,2020-04-06,4667759697,-2260.782044210833,-1095.000450066982,-1355.5908047590958,-2260.782044210833,-4127.421256844138,-5404.970999052833,-5962.070863172437,-16684.49221542068,-333.68984430841357,293.718
Africa,2020-04-06,1392394303,-334.55870657595426,478.3025157411233,297.491438473378,-334.55870657595426,-1363.4489538383345,-2409.4988529050884,-3034.7930971659403,-6162.290953427922,-110.04090988264147,48.045
Europe,2020-04-06,747759214,6002.602541075281,6003.305023851245,6003.263135948966,6002.970766602033,6002.467276339899,6002.1232444943535,6002.104051131705,300127.33827897994,6002.546765579599,3703.7253333333333
Oceania,2020-04-06,44446737,16.5917364926145,33.02279166886764,26.71750999952159,19.851208626049903,10.186064711624772,2.266212789313812,-7.260507321235206,405.8032485536034,17.643619502330584,3.286
Americas,2020-04-13,1030271939,4005.0473425253563,4097.396032443768,4063.1847236261724,4032.0983553093265,3971.1816099904927,3937.7139210938194,3912.015414157716,202626.0340095293,4052.520680190586,2606.005
Asia,2020-04-13,4667759697,-2471.3095663839345,-1166.1891395043103,-1415.8578795496687,-2449.989494084812,-4203.392704683418,-5782.65498669748,-6167.863160490428,-19969.34935827784,-399.3869871655568,345.431
Africa,2020-04-13,1392394303,-99.34524815418978,513.8205178625107,287.41642349956754,-99.34524815418978,-1384.1208701059177,-2618.328859670243,-3056.1243679406684,-7512.690953427877,-134.15519559692638,50.504
Europe,2020-04-13,747759214,5088.709797915985,5089.466784275002,5089.441798566673,5089.06691976609,5088.599528100503,5088.233281012668,5088.213743602926,254421.62399326562,5088.432479865312,4000.433
Oceania,2020-04-13,44446737,4.814776475970346,14.88259426829733,13.847002567718848,6.624621945437286,-1.0285515315636193,-7.615905474804472,-18.973320701522034,148.86039141074704,6.472190930902046,3.5709999999999997
Americas,2020-04-20,1030271939,4010.6797140865474,4092.085087797179,4066.9652814496844,4031.149825207234,3975.909720580529,3942.6633748720055,3915.2068682784543,202521.74829524424,4050.434965904885,2852.359
Asia,2020-04-20,4667759697,-2675.1911939596434,-1595.3800066235394,-1857.584177985363,-2651.916972391961,-4301.9527705820865,-6636.379151813345,-6787.001548946663,-27773.492215420687,-555.4698443084137,358.574
Africa,2020-04-20,1392394303,-114.96099707931836,369.0650858823391,258.7390210823481,-114.96099707931836,-1544.4219293388314,-2605.9651403560883,-2848.2366287540062,-11237.490953427869,-200.66948131121194,46.63
Europe,2020-04-20,747759214,3620.63814331404,3621.5106298167016,3621.509396288611,3621.014169582474,3620.435414742963,3619.9857270338684,3619.798777152964,180980.1954218367,3619.603908436734,3607.859
Oceania,2020-04-20,44446737,-3.2804730063695366,9.190944714226784,7.4701790472681235,-0.9981155288118118,-10.985083303790624,-17.746796205507312,-25.015361624400846,-20.025322874966136,-0.8706662119550495,1.857
Americas,2020-04-27,1030271939,3611.3989253119307,3713.526345604962,3696.0765287624567,3640.30641751212,3581.333617374973,3549.220499132775,3544.8310775127607,182748.29591429204,3654.965918285841,2921.2509999999997
Asia,2020-04-27,4667759697,-2287.40147945776,-265.47967614438716,-992.8190713105661,-2044.2660574592935,-3797.231482126281,-5937.023092579853,-6601.0513950029535,-25065.92078684917,-501.31841573698335,352.574
Africa,2020-04-27,1392394303,66.93415388879383,543.7847738735409,504.87815877826387,66.93415388879383,-1478.5506070477538,-2349.4823383992198,-2757.255095189694,-14805.490953427869,-264.38376702549766,43.729
Europe,2020-04-27,747759214,2292.787209341249,2293.4230588330083,2293.371076203606,2293.1698625116937,2292.6705741809474,2292.3604268202153,2292.2995992406322,114609.76685040854,2292.195337008171,2882.43
Oceania,2020-04-27,44446737,-29.32267454043787,-12.795273839506107,-15.855861729203097,-22.620203878419183,-32.688718086986555,-41.38584468650231,-43.20657467780747,-422.85389430354235,-18.384951926240973,3.286
Americas,2020-05-04,1030271939,4709.514575067367,4778.588704109601,4758.497176018637,4709.514575067367,4654.747049046126,4619.648968395013,4611.399233265577,234476.1515210507,4689.523030421014,3118.715
Asia,2020-05-04,4667759697,953.9281023135982,4050.514041108691,3782.239833991558,1381.5064250114674,-44.57223330494601,-1642.4571758749805,-1831.2329974733939,-7534.804427402213,-150.69608854804426,360.545
Africa,2020-05-04,1392394303,666.4121469532502,1820.9464682945477,1393.2726067687743,666.4121469532502,-848.3393949656751,-1908.6576484010548,-2388.90458633986,12786.133562701167,228.3238136196637,54.751
Europe,2020-05-04,747759214,1705.5697877727232,1706.3348552497143,1706.1734609868035,1705.6321091346358,1705.0283378453241,1704.5661783779083,1704.4520433234406,85289.37514533933,1705.7875029067868,2103.003
Oceania,2020-05-04,44446737,-19.904791733700904,-3.529403053145926,-4.1215227085115345,-11.385022509559835,-23.450298504555683,-32.757729499646544,-34.05327033832262,-247.23635206083685,-10.749406611340733,2
Americas,2020-05-11,1030271939,4712.9391131484235,4766.0358685067695,4750.0175788399765,4712.9391131484235,4631.892905759966,4593.511140294172,4591.149530981829,233205.31818771746,4664.106363754349,3221.428
Asia,2020-05-11,4667759697,1986.3209864676885,4691.617177632353,4394.914546147052,2055.625130403827,582.1255432479059,-1082.0405038264917,-1219.6086801834201,-8654.37585597364,-173.0875171194728,347.716
Africa,2020-05-11,1392394303,866.9490915355491,1677.686694506011,1403.540978699484,866.9490915355491,-656.023240386492,-1734.6807849394906,-2491.9267695044796,13502.933562701173,241.12381361966382,71.717
Europe,2020-05-11,747759214,1722.4528276370013,1723.0062724120078,1722.9642255128765,1722.4528276370013,1721.7953707314116,1721.3794590169875,1721.2544686879926,86135.08943105378,1722.7017886210758,1658.572
Oceania,2020-05-11,44446737,-15.977386484211934,-0.4012635611466978,-1.805764228842427,-10.071988898050847,-23.026093262974175,-31.983172142443824,-33.65478814558739,-256.43635206083815,-11.149406611340789,0.286
Americas,2020-05-18,1030271939,4537.287982451998,4572.590946273982,4565.134710613078,4537.287982451998,4451.771914888665,4416.916261902813,4410.111773964158,223637.81818771703,4472.756363754341,3213.574
Asia,2020-05-18,4667759697,2111.0847924234513,6860.041437846374,5574.274814631024,2964.065259276901,1080.2095451062637,-660.7726319067216,-1224.7662014740315,-5701.947284545114,-114.03894569090227,373.3806666666667
Africa,2020-05-18,1392394303,925.014096123913,1914.514739451125,1763.1044902959397,925.014096123913,-502.122402330691,-1672.8070090346005,-2371.7649368603647,16022.933562701171,286.1238136196638,70.359
Europe,2020-05-18,747759214,1284.2609749510052,1284.8163483677815,1284.7502087635771,1284.2704503247348,1283.6296340283945,1283.1841804979124,1283.122641448506,64222.232288196086,1284.4446457639217,1340.0986666666668
Oceania,2020-05-18,44446737,-27.93386952222659,-4.740810538389257,-6.650771078015903,-17.461207918264115,-30.457345238442073,-39.79937449021481,-40.69203113389715,-399.69349491797675,-17.377978039912033,0.286
Americas,2020-05-25,1030271939,4471.945994717368,4520.448961043378,4510.151596238346,4471.945994717368,4389.794006045191,4347.4841487690255,4346.319613564042,219921.38961628807,4398.427792325761,3187.859
Asia,2020-05-25,4667759697,14920.523501848305,22117.259688224123,20007.372551126093,14920.523501848305,2353.3596694141424,-478.7880916639781,-1385.1438239761649,-10285.804427402285,-205.7160885480457,381.715
Africa,2020-05-25,1392394303,1061.3126428568567,1997.4132128283934,1688.617619121505,1061.3126428568567,-467.29738398187436,-1771.8433175632679,-2551.0360175984088,14275.733562701133,254.9238136196631,93.62033333333333
Europe,2020-05-25,747759214,938.275347085805,938.8133742335116,938.7764833880685,938.3382126758036,937.7492294574703,937.2350726213986,937.0678687247049,46930.232288196,938.60464576392,1073.202
Oceania,2020-05-25,44446737,-38.29077359870901,-15.835245837384274,-18.3532059570733,-29.16659504832706,-42.056841851966034,-51.48181231100549,-52.68707328439898,-667.8077806322605,-29.035120897054803,0.429
Americas,2020-06-01,1030271939,4382.249396144573,4450.7870418894845,4427.7255099270715,4382.249396144573,4283.070185455098,4253.229074862949,4238.395062666501,212139.34353333944,4242.786870666789,3056.143
Asia,2020-06-01,4667759697,7995.7827824627275,14310.064750179663,13169.076131891201,8883.554209048192,5183.865639246479,2632.5195561273554,1632.5136465641303,18426.900641722124,368.5380128344425,499.858
Africa,2020-06-01,1392394303,2429.805965861674,3237.888393965027,3068.4197323222957,2429.805965861674,661.698886879048,-460.5426165444818,-787.6238900124367,65265.85571323883,1165.461709164979,123.62133333333334
Europe,2020-06-01,747759214,1433.741198446773,1434.2685652481427,1434.2402904494631,1433.9718730781244,1433.51619681785,1433.2429687265012,1433.0777619121836,71702.12399326512,1434.0424798653025,785.9556666666666
Oceania,2020-06-01,44446737,-55.328870243464,-33.05238191355433,-34.28652133404932,-45.36667529121695,-59.30957706521082,-68.8943108727261,-69.0344669471556,-1068.1900847797258,-46.44304716433591,0.30966666666666665
Americas,2020-06-08,1030271939,4450.042970019154,4508.491240527825,4499.528372452329,4450.042970019154,4363.078183756671,4327.038117100305,4319.829721430472,215777.4387714347,4315.548775428694,3339.858
Asia,2020-06-08,4667759697,8121.165910745089,14090.25140946943,13250.875366730585,9327.344520403787,5812.247584797704,2807.105656519913,1728.21915333986,21039.043498864983,420.7808699772997,627.5749999999999
Africa,2020-06-08,1392394303,3099.8734014323045,4357.18497632958,3605.1528808016224,3099.8734014323045,1212.6174513184455,180.2025421874887,50.8293855346468,69267.45571323884,1236.918852022122,145.715
Europe,2020-06-08,747759214,1322.1781473615713,1322.7180394833842,1322.6328044888178,1322.3887318389818,1321.9694211449244,1321.5826012004454,1321.5356328319717,66117.83827897944,1322.3567655795887,614.145
Oceania,2020-06-08,44446737,-42.047025684085035,-14.802022356560155,-21.858551763608887,-32.194934280670665,-46.20024203726115,-56.023453914703246,-56.57914979898902,-773.7900847797259,-33.64304716433591,0
Americas,2020-06-15,1030271939,4495.914774758487,4561.087526128941,4554.347801451919,4495.914774758487,4418.909345402656,4370.326832752959,4364.033042727685,217705.1768666721,4354.103537333442,3151.857
Asia,2020-06-15,4667759697,9427.2201092016,12957.667060612686,12246.11966989627,9603.608796602482,6769.81238563572,3162.51868974943,2554.6598525313025,16037.329213150662,320.74658426301323,786.999
Africa,2020-06-15,1392394303,3761.2280253567833,4819.522160788028,4352.132589218978,3761.2280253567833,1973.2621344704853,1086.723062491041,882.3599239544891,81800.25571323882,1460.7188520221218,199.715
Europe,2020-06-15,747759214,994.5111667952464,994.9971334467289,994.9351954204144,994.7139282697722,994.3099598251703,993.963421814104,993.9463986129517,49733.5525646933,994.6710512938661,493.002
Oceania,2020-06-15,44446737,-57.862744694376296,-30.9493545866816,-38.25934695707012,-47.46449204358727,-61.069872773163844,-71.18293701696768,-71.85509813940574,-1128.6472276368645,-49.07161859290715,0
Americas,2020-06-22,1030271939,4548.587605062391,4615.450643160335,4606.484746471498,4563.9344357533655,4486.024281680377,4444.413417919203,4428.347158448051,220311.24829524374,4406.224965904875,3342.717
Asia,2020-06-22,4667759697,11436.787084069492,13784.739549294207,13431.360828431601,11436.787084069492,7731.74615041538,4660.206441247322,4004.6825823454415,26848.61671912299,536.9723343824598,1128
Africa,2020-06-22,1392394303,3858.3134464337004,4872.455802366194,4489.573105285787,3858.3134464337004,2107.230089325269,1361.527060788609,1159.1781388558913,86869.0557132388,1551.2331377364071,225.288
Europe,2020-06-22,747759214,1555.1735071189985,1555.610021770108,1555.539653176551,1555.3478192487687,1555.0483887671783,1554.898853202594,1554.879442598727,77763.98113612225,1555.279622722445,438.284
Oceania,2020-06-22,44446737,-68.6669096141972,-44.908490241740346,-47.20726657315686,-59.520472310019514,-72.15176059582011,-82.33773662314418,-83.66129090150858,-1377.0472276368685,-59.871618592907325,0
Americas,2020-06-29,1030271939,4830.386838049304,4886.119568042653,4882.157702595801,4830.386838049304,4750.832250642723,4696.530857550028,4695.846350172298,233044.93877143483,4660.898775428696,3226.86
Asia,2020-06-29,4667759697,13625.934857157159,15579.958058459455,15486.581152087465,13625.934857157159,8925.809223976165,5628.483950089838,5020.185534683937,23562.759576265864,471.2551915253173,958.857
Africa,2020-06-29,1392394303,3734.191421739977,4707.170235020988,4357.748975987152,3734.191421739977,2267.3327175711315,1496.905951855375,1154.070936504112,91902.65571323883,1641.118852022122,219.85399999999998
Europe,2020-06-29,747759214,1327.5114136628943,1327.8845043843369,1327.807058017598,1327.6096552362937,1327.4199230351724,1327.2537265220292,1327.2032544334195,66381.55256469404,1327.6310512938808,386.002
Oceania,2020-06-29,44446737,-57.85305486307084,-35.38958678459261,-37.77878775804321,-48.20400338473576,-61.65197462801685,-72.0414960807312,-72.73392551482196,-1133.9043704940143,-49.30019002147888,0.286
Americas,2020-07-06,1030271939,6016.925274305722,6075.231230152679,6073.948520835999,6016.925274305722,5940.967279125211,5887.289678085804,5876.2909879804665,291505.94414777803,5830.11888295556,3173.715
Asia,2020-07-06,4667759697,13379.184640498597,15488.765932628823,15172.436848078582,13379.184640498597,9535.435186239258,6194.353463367632,5338.942343020335,48213.54068225656,964.2708136451312,1070.857
Africa,2020-07-06,1392394303,3615.9799912459557,4753.806382311464,4653.08147727497,3615.9799912459557,2276.8009490101344,1588.0211697123173,1149.7666544827625,88108.4045304431,1573.3643666150554,247.572
Europe,2020-07-06,747759214,1300.8067499261429,1301.1702303683885,1301.1348930961558,1300.8976197338527,1300.7249082735539,1300.552632860334,1300.5379624509576,65046.37053704359,1300.927410740872,381.686
Oceania,2020-07-06,44446737,-62.570118564780216,-37.765421606494364,-42.57222060574738,-53.57114743148236,-66.92873153087865,-77.03994125419652,-78.31633441516304,-1238.6741400792612,-53.85539739475049,0.286
Americas,2020-07-13,1030271939,6317.274448924406,6377.486402641224,6361.674074525301,6317.274448924406,6228.581441060416,6162.686656568292,6158.2242802757955,305483.8012906361,6109.676025812722,3548.283
Asia,2020-07-13,4667759697,13287.923844128038,15516.532616450046,14859.618907974635,13287.923844128038,9211.400513175791,6500.754170280044,5168.242144807374,52993.96925368528,1059.8793850737056,1165.857
Africa,2020-07-13,1392394303,4179.167479461247,5386.177092151224,5123.786490003005,4259.15912332226,2940.399866347248,2058.80944855926,1847.8398800624893,101258.8045304431,1808.1929380436268,264.995
Europe,2020-07-13,747759214,1269.0354140777517,1269.4174366636921,1269.359537491027,1269.1462975507657,1268.91848348042,1268.7136424439968,1268.70735696084,63457.79910847313,1269.1559821694627,355.286
Oceania,2020-07-13,44446737,-65.17501289478344,-37.135663841786965,-43.595412683597154,-55.69525848084935,-69.84451350790627,-79.01502916555914,-81.24827563503756,-1298.4741400792768,-56.45539739475117,0.286
Americas,2020-07-20,1030271939,6458.612288300425,6518.522379208313,6515.835247659835,6458.612288300425,6346.45225655324,6286.477321965676,6279.780685646253,311623.5631953973,6232.471263907946,3610.571
Asia,2020-07-20,4667759697,13691.787110900063,15770.985189396795,15140.24277374973,13691.787110900063,9439.29160236453,7450.5526610553825,6649.6799296163845,53586.68353939944,1071.7336707879888,1408.43
Africa,2020-07-20,1392394303,4315.432813420934,5824.374678065066,5279.28310387172,4315.432813420934,3127.298092856482,2071.9885440412263,1691.1961426817045,102849.2045304431,1836.5929380436266,280.003
Europe,2020-07-20,747759214,1285.0356914972533,1285.3819870235304,1285.28999428822,1285.113422902412,1284.874813979286,1284.7140597703224,1284.647911660686,64259.227679901116,1285.1845535980224,316.74399999999997
Oceania,2020-07-20,44446737,-53.47605139086081,-28.941634070647268,-33.43574517073727,-45.53449840656689,-58.68388833800652,-67.8778496824699,-70.59953897951705,-1013.9312829364113,-44.08396882332223,2.571
Americas,2020-07-27,1030271939,6338.202461953517,6413.507925468859,6402.563464088428,6338.202461953517,6233.5470342543285,6180.6641428694265,6162.194393143501,305262.2536715885,6105.24507343177,3988.288
Asia,2020-07-27,4667759697,13640.360575460807,15681.30049632672,14934.676361081798,13640.360575460807,9511.710434532339,6909.742410166289,6559.22399636728,60139.11211082801,1202.7822422165602,1397.857
Africa,2020-07-27,1392394303,3795.8840678801434,5031.926928062493,4845.391766960065,3795.8840678801434,2686.0276109898336,1552.639324078743,1421.053526722244,93167.6045304431,1663.7072237579125,393.35600000000005
Europe,2020-07-27,747759214,2184.0219525560074,2184.3946881121774,2184.3057868034844,2184.104543614789,2183.855500706385,2183.69814034508,2183.6822868225595,109205.65625132942,2184.1131250265885,298.54633333333334
Oceania,2020-07-27,44446737,-45.06975507927446,-26.393514261836753,-28.091574655915643,-37.41155414345622,-50.83086869993855,-62.45175065701943,-64.65061990624133,-827.3027115078356,-35.96968310903633,5.857
Americas,2020-08-03,1030271939,5895.7231432240205,5999.815908479772,5971.657742380816,5895.7231432240205,5820.542863030623,5779.413395792175,5757.443804514237,285521.38577604335,5710.4277155208665,3985.287
Asia,2020-08-03,4667759697,12260.496191187198,15356.9430680718,14990.776631536226,12337.699894170793,9521.185545367656,6461.059271619855,5104.505394911203,57707.132848155365,1154.1426569631074,1409.753
Africa,2020-08-03,1392394303,2496.0117920766934,3651.7480970851557,3604.7072160619764,2888.3847159728853,1542.680067633041,1029.9292113568333,343.112979153423,51851.991627217256,925.9284219145939,350.574
Europe,2020-08-03,747759214,1460.8609886381835,1461.1524993028506,1461.1067680183644,1460.907870472974,1460.658702405202,1460.4958924270506,1460.4670179199907,73047.75763381847,1460.9551526763694,306.43
Oceania,2020-08-03,44446737,-48.85048561119502,-31.943014678951762,-32.84470811872013,-41.48402429076182,-54.35559806043448,-67.21801109121026,-67.51005836293699,-878.6658451483954,-38.20286283253893,9.822
Americas,2020-08-10,1030271939,5660.6493627470145,5749.139203578126,5740.779780972826,5660.6493627470145,5591.302181157439,5544.263311710022,5534.223129118388,274252.6952998524,5485.053905997048,4156.002
Asia,2020-08-10,4667759697,12643.760536226862,15759.696099530534,15536.092766687876,13014.47394362803,9796.089324052842,6982.1499339735565,5785.808610466604,55433.84713386956,1108.6769426773913,1472.429
Africa,2020-08-10,1392394303,2361.4881188404293,3616.566234713063,3374.563261503731,2528.898625144853,1363.362856841473,423.3154555130503,143.86050320568816,44501.591627217254,794.671279057451,424.57399999999996
Europe,2020-08-10,747759214,2458.7230355911383,2459.0353694176465,2458.9948987927532,2458.793315826269,2458.515745358796,2458.3453845647714,2458.320284802679,122940.61477667517,2458.8122955335034,318.314
Oceania,2020-08-10,44446737,-44.594105600828215,-26.542799309548545,-28.958780807314273,-35.591784663023255,-50.42002969006875,-60.00709729531792,-61.0568405299305,-732.7801308626736,-31.860005689681458,14.286000000000001
Americas,2020-08-17,1030271939,5237.862726127707,5320.072646429537,5299.6920889163675,5237.862726127707,5160.720701571581,5121.588065962297,5097.481968704573,253351.02863318592,5067.020572663719,3880.5699999999997
Asia,2020-08-17,4667759697,12618.812331313027,18278.30075148391,16149.095523350967,13999.581101906173,10279.878945284821,7297.625253458994,5920.349373616608,56895.132848155394,1137.9026569631078,1502.001
Africa,2020-08-17,1392394303,2590.442798020496,4047.4196883625395,3456.899439072369,2687.580225088636,1428.6876656315608,820.4621648817927,606.4672331581362,43816.79162721725,782.4427076288795,328.429
Europe,2020-08-17,747759214,1826.610135088684,1827.0090391648348,1826.9186638794756,1826.6863513613152,1826.4205322284656,1826.2515080878738,1826.2311856151507,91334.90049096163,1826.6980098192328,326.717
Oceania,2020-08-17,44446737,-62.012007185536305,-39.88265381142634,-48.79001704008855,-55.66131407130379,-68.12153120913612,-79.21924283363239,-81.00951276787892,-1194.094416576976,-51.91714854682505,15.286
Americas,2020-08-24,1030271939,4634.947016267694,4725.237935215106,4718.158523041238,4641.271293882117,4573.1522247457115,4521.839775162825,4513.883791668886,223864.1238712806,4477.282477425612,3730.857
Asia,2020-08-24,4667759697,13106.742458743814,18303.723184361075,17135.712678533775,14306.140748649872,10875.894300281556,7003.701646431697,6432.757133721611,51771.56141958385,1035.431228391677,1491.715
Africa,2020-08-24,1392394303,2584.871943958292,3519.5009253468907,3236.1989172415874,2584.871943958292,1297.974458001193,483.73324405868607,400.2727209399145,36067.991627217256,644.071279057451,301.144
Europe,2020-08-24,747759214,1510.037094765073,1510.506105964829,1510.4807265864574,1510.1585958908875,1509.9103664601523,1509.7436420665179,1509.7277297121143,75506.18620524653,1510.1237241049305,324.716
Oceania,2020-08-24,44446737,-76.10522876320053,-50.56016010500695,-61.451848347200276,-68.06928975565367,-79.92094774246019,-91.9401694803586,-94.66610849627243,-1490.465845148389,-64.80286283253865,12.572000000000001
Americas,2020-08-31,1030271939,4170.984542548825,4238.544542871468,4226.605759141098,4174.064545155176,4118.119605800685,4084.8259044392357,4075.700613161477,201986.62387128064,4039.7324774256126,3510.143
